family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,292,170,19,9,0.06506849315068493,0.052941176470588235,-0.012127316680096693,0.6887372787624615,0.15000000000000002,True,469,934,1.0
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,292,170,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,469,934,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,292,170,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,469,934,1.0
