refit_status,refit_method,refit_code_version,refit_n_ccd,refit_rms_single_mas,refit_peak_period_d,refit_peak_fap,refit_period_d,refit_period_err_d,refit_ecc,refit_ecc_err,refit_a0_mas,refit_a0_err_mas,refit_inc_deg,refit_omega_deg,refit_bigomega_deg,refit_tp_d,refit_parallax_mas,refit_parallax_err_mas,refit_pmra_masyr,refit_pmdec_masyr,refit_mass_function_msun,refit_m1_msun,refit_m1_sigma_msun,refit_m1_source,refit_m2_msun,refit_m2_p05,refit_m2_p16,refit_m2_p50,refit_m2_p84,refit_m2_p95,refit_m2_posterior_n,refit_posterior_method,refit_seconds,refit_notes,source_id,refit_run_id,refit_produced_utc
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3410555,0.01141111,-582.468285,-0.551818,0.00739937,0.552139,0.050167,triage_frame:binary_masses,0.154612,0.139952,0.145786,0.154601,0.163027,0.168676,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.402,"L21 zero-point APPLIED before the mass function: Z -31.6 uas, parallax 25.309416 -> 25.341056 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1396651213505240832,m9_refit_20260824T181959,2026-08-24T22:20:16Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3543635,0.01141111,-582.468285,-0.551818,0.00738773,0.493277,0.049995,triage_frame:binary_masses,0.144271,0.129082,0.135139,0.144279,0.152977,0.158747,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.403,"L21 zero-point APPLIED before the mass function: Z -44.9 uas, parallax 25.309416 -> 25.354364 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",3072288654854260864,m9_refit_20260824T181959,2026-08-24T22:20:16Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6607737,0.00647449,-75.532276,17.965618,2.59e-06,0.491362,0.050573,triage_frame:binary_masses,0.008653,0.007559,0.007983,0.008651,0.009286,0.009722,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.427,"L21 zero-point APPLIED before the mass function: Z -37.3 uas, parallax 13.623494 -> 13.660774 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5674676783372468352,m9_refit_20260824T181959,2026-08-24T22:20:16Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6572347,0.00647449,-75.532276,17.965618,2.59e-06,0.514275,0.050413,triage_frame:binary_masses,0.008921,0.007837,0.008258,0.008918,0.00955,0.009984,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.484,"L21 zero-point APPLIED before the mass function: Z -33.7 uas, parallax 13.623494 -> 13.657235 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4566039969296448128,m9_refit_20260824T181959,2026-08-24T22:20:17Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.70014945,0.00652344,-28.343481,-155.170423,30.90361764,0.364262,0.050569,triage_frame:binary_masses,31.619743,30.896629,31.178688,31.619708,32.064765,32.352533,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.396,"L21 zero-point APPLIED before the mass function: Z -40.4 uas, parallax 1.659797 -> 1.700149 mas; mass function 68% CI 30.4759-31.3378 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 30.9025 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1342378666723266304,m9_refit_20260824T181959,2026-08-24T22:20:17Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3448465,0.01141111,-582.468285,-0.551818,0.00739605,0.475387,0.050491,triage_frame:binary_masses,0.141134,0.125563,0.131796,0.141136,0.15004,0.155915,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.403,"L21 zero-point APPLIED before the mass function: Z -35.4 uas, parallax 25.309416 -> 25.344847 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6411562368137194624,m9_refit_20260824T181959,2026-08-24T22:20:18Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6625447,0.00647449,-75.532276,17.965618,2.59e-06,0.418347,0.050185,triage_frame:binary_masses,0.007777,0.006655,0.00709,0.007775,0.008422,0.008859,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.445,"L21 zero-point APPLIED before the mass function: Z -39.1 uas, parallax 13.623494 -> 13.662545 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6276650676500243072,m9_refit_20260824T181959,2026-08-24T22:20:18Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69278845,0.00652344,-28.343481,-155.170423,31.30852143,0.370021,0.049669,triage_frame:binary_masses,32.035936,31.301797,31.588321,32.035872,32.487104,32.77946,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.438,"L21 zero-point APPLIED before the mass function: Z -33.0 uas, parallax 1.659797 -> 1.692788 mas; mass function 68% CI 30.8740-31.7497 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.3073 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",985796325597093888,m9_refit_20260824T181959,2026-08-24T22:20:19Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3539405,0.01141111,-582.468285,-0.551818,0.0073881,0.523082,0.050549,triage_frame:binary_masses,0.149513,0.134469,0.140473,0.149518,0.158145,0.163908,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.424,"L21 zero-point APPLIED before the mass function: Z -44.5 uas, parallax 25.309416 -> 25.353941 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",2862409305498940544,m9_refit_20260824T181959,2026-08-24T22:20:19Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3560515,0.01141111,-582.468285,-0.551818,0.00738625,0.41713,0.050148,triage_frame:binary_masses,0.13033,0.114041,0.120632,0.130337,0.139548,0.14562,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.443,"L21 zero-point APPLIED before the mass function: Z -46.6 uas, parallax 25.309416 -> 25.356052 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6917071738179546752,m9_refit_20260824T181959,2026-08-24T22:20:20Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6623507,0.00647449,-75.532276,17.965618,2.59e-06,0.2873,0.050406,triage_frame:binary_masses,0.006064,0.00481,0.005311,0.006059,0.006768,0.007219,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.444,"L21 zero-point APPLIED before the mass function: Z -38.9 uas, parallax 13.623494 -> 13.662351 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6410320813350902656,m9_refit_20260824T181959,2026-08-24T22:20:20Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3478865,0.01141111,-582.468285,-0.551818,0.00739339,0.400017,0.050479,triage_frame:binary_masses,0.127126,0.110477,0.117208,0.127135,0.136522,0.142683,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.399,"L21 zero-point APPLIED before the mass function: Z -38.5 uas, parallax 25.309416 -> 25.347887 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5015791524146225792,m9_refit_20260824T181959,2026-08-24T22:20:20Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3468905,0.01141111,-582.468285,-0.551818,0.00739427,0.491255,0.05015,triage_frame:binary_masses,0.143961,0.128685,0.134783,0.143968,0.152712,0.158505,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.411,"L21 zero-point APPLIED before the mass function: Z -37.5 uas, parallax 25.309416 -> 25.346891 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5839685308022836096,m9_refit_20260824T181959,2026-08-24T22:20:21Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3423515,0.01141111,-582.468285,-0.551818,0.00739824,0.486094,0.049707,triage_frame:binary_masses,0.143071,0.127867,0.133937,0.143078,0.151779,0.157543,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.42,"L21 zero-point APPLIED before the mass function: Z -32.9 uas, parallax 25.309416 -> 25.342352 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1320744950813590784,m9_refit_20260824T181959,2026-08-24T22:20:21Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.68811845,0.00652344,-28.343481,-155.170423,31.56907597,0.439611,0.049936,triage_frame:binary_masses,32.430739,31.689614,31.979069,32.43082,32.885964,33.181593,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.483,"L21 zero-point APPLIED before the mass function: Z -28.3 uas, parallax 1.659797 -> 1.688118 mas; mass function 68% CI 31.1300-32.0150 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.5679 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5527237638507221376,m9_refit_20260824T181959,2026-08-24T22:20:22Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3441215,0.01141111,-582.468285,-0.551818,0.00739669,0.300033,0.049765,triage_frame:binary_masses,0.107014,0.088565,0.0961,0.106998,0.117164,0.123714,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.407,"L21 zero-point APPLIED before the mass function: Z -34.7 uas, parallax 25.309416 -> 25.344122 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1902733772704454016,m9_refit_20260824T181959,2026-08-24T22:20:22Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69437745,0.00652344,-28.343481,-155.170423,31.2205199,0.259328,0.049817,triage_frame:binary_masses,31.732887,31.000497,31.286384,31.732855,32.183033,32.473957,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.399,"L21 zero-point APPLIED before the mass function: Z -34.6 uas, parallax 1.659797 -> 1.694377 mas; mass function 68% CI 30.7875-31.6600 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.2193 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4616146191642331008,m9_refit_20260824T181959,2026-08-24T22:20:23Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6577257,0.00647449,-75.532276,17.965618,2.59e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.399,"L21 zero-point APPLIED before the mass function: Z -34.2 uas, parallax 13.623494 -> 13.657726 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000",2071382226300926848,m9_refit_20260824T181959,2026-08-24T22:20:23Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3094155,0.01141111,-582.468285,-0.551818,0.00742716,0.54145,0.050872,triage_frame:binary_masses,0.153004,0.138016,0.143998,0.153008,0.161604,0.167365,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.415,mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped,563358391929838336,m9_refit_20260824T181959,2026-08-24T22:20:23Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6565557,0.00647449,-75.532276,17.965618,2.59e-06,0.553802,0.050481,triage_frame:binary_masses,0.00937,0.008299,0.008711,0.009367,0.009994,0.010429,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.488,"L21 zero-point APPLIED before the mass function: Z -33.1 uas, parallax 13.623494 -> 13.656556 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5057007920103476864,m9_refit_20260824T181959,2026-08-24T22:20:24Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6601437,0.00647449,-75.532276,17.965618,2.59e-06,0.538583,0.050378,triage_frame:binary_masses,0.009196,0.008124,0.008537,0.009194,0.009821,0.010254,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.494,"L21 zero-point APPLIED before the mass function: Z -36.6 uas, parallax 13.623494 -> 13.660144 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",2027582729629533696,m9_refit_20260824T181959,2026-08-24T22:20:24Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69475445,0.00652344,-28.343481,-155.170423,31.19968942,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.36,"L21 zero-point APPLIED before the mass function: Z -35.0 uas, parallax 1.659797 -> 1.694754 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 31.1997 Msun, 68% CI 30.7670-31.6388; shortcut 31.1985",2168531087999553408,m9_refit_20260824T181959,2026-08-24T22:20:25Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69313745,0.00652344,-28.343481,-155.170423,31.2891649,0.597934,0.05071,triage_frame:binary_masses,32.452776,31.718661,32.005242,32.452732,32.903972,33.196236,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.49,"L21 zero-point APPLIED before the mass function: Z -33.3 uas, parallax 1.659797 -> 1.693137 mas; mass function 68% CI 30.8550-31.7300 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.2880 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1792154616987433600,m9_refit_20260824T181959,2026-08-24T22:20:25Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3403485,0.01141111,-582.468285,-0.551818,0.00739999,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.335,"L21 zero-point APPLIED before the mass function: Z -30.9 uas, parallax 25.309416 -> 25.340349 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",441708116198062976,m9_refit_20260824T181959,2026-08-24T22:20:26Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6542897,0.00647449,-75.532276,17.965618,2.6e-06,0.93894,0.060199,triage_frame:binary_masses,0.013301,0.012123,0.012571,0.013297,0.014004,0.014483,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.458,"L21 zero-point APPLIED before the mass function: Z -30.8 uas, parallax 13.623494 -> 13.654290 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",2995961897685517312,m9_refit_20260824T181959,2026-08-24T22:20:26Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.67894145,0.00652344,-28.343481,-155.170423,32.08957506,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.35,"L21 zero-point APPLIED before the mass function: Z -19.1 uas, parallax 1.659797 -> 1.678941 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 32.0896 Msun, 68% CI 31.6415-32.5445; shortcut 32.0884",2116649601042653184,m9_refit_20260824T181959,2026-08-24T22:20:26Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.68816445,0.00652344,-28.343481,-155.170423,31.56649541,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.343,"L21 zero-point APPLIED before the mass function: Z -28.4 uas, parallax 1.659797 -> 1.688164 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 31.5665 Msun, 68% CI 31.1274-32.0123; shortcut 31.5653",2020361382098932992,m9_refit_20260824T181959,2026-08-24T22:20:27Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69740245,0.00652344,-28.343481,-155.170423,31.05389967,0.525057,0.049983,triage_frame:binary_masses,32.078783,31.351327,31.63551,32.078615,32.52559,32.81506,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.427,"L21 zero-point APPLIED before the mass function: Z -37.6 uas, parallax 1.659797 -> 1.697402 mas; mass function 68% CI 30.6237-31.4907 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.0527 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5049243375146501376,m9_refit_20260824T181959,2026-08-24T22:20:27Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3190625,0.01141111,-582.468285,-0.551818,0.00741867,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.336,"L21 zero-point APPLIED before the mass function: Z -9.6 uas, parallax 25.309416 -> 25.319063 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",2025967959366721664,m9_refit_20260824T181959,2026-08-24T22:20:28Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3537575,0.01141111,-582.468285,-0.551818,0.00738826,0.518757,0.05017,triage_frame:binary_masses,0.148761,0.133785,0.139762,0.148766,0.157353,0.16309,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.387,"L21 zero-point APPLIED before the mass function: Z -44.3 uas, parallax 25.309416 -> 25.353758 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",2674148450690144896,m9_refit_20260824T181959,2026-08-24T22:20:28Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3545105,0.01141111,-582.468285,-0.551818,0.0073876,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.416,"L21 zero-point APPLIED before the mass function: Z -45.1 uas, parallax 25.309416 -> 25.354511 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",5968984130270654208,m9_refit_20260824T181959,2026-08-24T22:20:28Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6718257,0.00647449,-75.532276,17.965618,2.59e-06,0.518588,0.050135,triage_frame:binary_masses,0.008961,0.007886,0.008301,0.008958,0.009585,0.010016,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.437,"L21 zero-point APPLIED before the mass function: Z -48.3 uas, parallax 13.623494 -> 13.671826 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4163244158035804928,m9_refit_20260824T181959,2026-08-24T22:20:29Z
