family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,132,385,6,26,0.045454545454545456,0.06753246753246753,0.02207792207792207,0.4116258669285193,0.15000000000000002,True,524,1056,1.0
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,132,385,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,524,1056,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,132,385,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,524,1056,1.0
