family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,261,256,12,20,0.04597701149425287,0.078125,0.03214798850574713,0.14639837203715486,0.15000000000000002,True,524,1056,0.43919511611146456
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,261,256,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,524,1056,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,261,256,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,524,1056,1.0
