source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov
182594933955444608,82.32639386978524,34.21323376221695,0.10078545604201124,191.52542372881356,0.3625630486550966,11.299836257546742,8.351538461538462,6.660736196319019,0.8361315301921883,0.9605802,True,True,271.27536,14.359,14.221,10.239,7.428,AIP-exact
182604421539916672,82.5084875024135,34.43829787973463,0.13412811078725803,161.01694915254237,0.1,9.753898449109743,9.693750000000001,5.998342541436465,0.7957658567261874,1.039954,True,True,165.39825,12.344,12.217,10.164,7.312,AIP-exact
182610911233404160,82.03602413982226,34.085029920018584,0.08676268405478989,181.35593220338984,0.31158296935278684,11.226108762468051,9.123529411764707,5.170000000000001,0.9256951534125427,1.0733176,True,True,298.7179,14.722,14.717,10.725,7.898,AIP-exact
182657679134337152,82.45134963189886,34.63810471645652,0.12828230066346108,171.18644067796612,0.1,8.890170402889794,9.27948717948718,5.71421052631579,0.8234738354052382,1.0346476,True,True,260.02908,12.726,12.61,10.221,7.62,AIP-exact
182686399575787136,80.994826017462,33.73449159102127,0.05579900289924596,181.35593220338984,0.3625630486550966,10.703467769766938,14.87260273972603,9.523684210526316,0.83028585233181,1.0131625,True,True,274.6986,14.041,13.947,9.99,7.114,AIP-exact
182905683426824064,81.37176795233228,35.076467804401986,0.12412636640144604,201.6949152542373,0.2888476227919195,11.303352040606333,9.960550458715597,4.890540540540541,0.7901185600657158,0.9676455,True,True,291.1917,14.464,14.296,10.538,7.989,AIP-exact
182943788377290368,81.48435011815769,35.297070675689675,0.07902420287916533,191.52542372881356,0.24823268762177775,11.25146391262829,16.45,7.983088235294118,1.1079732632061323,1.0874714,True,True,166.38701,13.471,13.362,9.782,7.092,AIP-exact
183248288677757568,82.19645850972407,35.24268460280131,0.055020910247027426,181.35593220338984,0.1,9.860218160094679,6.031666666666667,4.081578947368421,0.8868925637253311,1.0631729,True,True,298.4904,13.498,13.423,11.094,8.215,AIP-exact
183606862606935168,79.84685643221084,34.996631556899224,0.12408449779903563,191.52542372881356,0.24823268762177775,10.922412405708963,10.644117647058826,4.912669683257919,1.046073619703767,1.1198452,True,True,282.48105,14.026,13.982,10.509,7.821,AIP-exact
183700595974425472,81.36573568597252,35.50289956127712,0.16689361662064292,171.18644067796612,0.11636163857357301,10.313989984714501,3.9336956521739133,3.7567474048442913,1.0866515904256417,0.90431494,True,True,272.7391,13.527,13.403,11.227,8.12,AIP-exact
187807340624016640,79.79755277929068,38.82827563472552,0.14084554524360496,171.18644067796612,0.2888476227919195,13.531998556775008,4.980275229357798,4.1125,0.9128946456609167,1.074378,True,True,159.883,14.52,14.316,11.357,8.156,AIP-exact
189189117500843008,84.85793810189968,36.20961089925528,0.16034644977892887,181.35593220338984,0.3361078268614909,10.381294257589456,11.309375000000001,7.983088235294118,0.9521439933868949,1.070003,True,True,256.60632,13.477,13.318,9.526,6.638,AIP-exact
189241516103470336,83.97258716869405,36.37660729992287,0.09370406361968968,201.6949152542373,0.21332862845930578,10.485203652968,4.782819383259913,4.4679012345679014,0.7937272823227599,0.97941875,True,True,204.9731,13.201,12.968,9.562,6.968,AIP-exact
189252305061677824,84.11234038681502,36.69753600297269,0.13217236956825976,181.35593220338984,0.3361078268614909,11.697994786998818,8.616666666666667,9.35948275862069,0.8741389951349884,1.0010155,True,True,154.24832,13.709,13.513,9.673,6.803,AIP-exact
189260517037944704,84.41187145254206,36.638970859805575,0.103454306146978,150.84745762711864,0.1,10.064222646664152,4.523750000000001,3.5831683168316837,1.0212700490721045,0.9872561,True,True,286.21558,13.517,13.414,11.618,8.319,AIP-exact
189486952011914496,83.8136576073405,37.0868748128164,0.18984228257047242,140.67796610169492,0.1,10.310637328306058,5.62538860103627,4.395546558704454,1.0206931258457541,0.96534663,True,True,192.47713,12.877,12.711,11.283,8.184,AIP-exact
205800337313384448,76.00293575546853,44.85034499230452,0.1506471546223872,191.52542372881356,0.10787105198966634,10.13335457496853,14.476000000000003,7.755,0.7877754419406978,0.9931283,True,True,162.60245,12.777,12.616,9.894,7.209,AIP-exact
216549472221300992,55.06156889265733,31.456800668588453,0.07430572781653122,171.18644067796612,0.1833324376267034,11.446897765642364,5.511167512690355,5.0263888888888895,0.9214054680444375,1.0227807,True,True,178.77132,13.514,13.338,10.698,7.629,AIP-exact
216701544127953536,56.30025725042049,32.19474335152563,0.15160952631688157,171.18644067796612,0.1833324376267034,8.704422407558244,25.85,12.198876404494383,0.8221900653083779,0.9117882,True,True,288.41412,12.476,12.47,9.476,6.402,AIP-exact
217188112383909120,57.67981286909673,33.35391545709071,0.1229574136332795,161.01694915254237,0.26777121151983396,12.48119084118144,3.7567474048442913,3.680338983050848,0.8082651328994257,0.96153295,True,True,232.4858,14.763,14.539,11.773,8.441,AIP-exact
217414650433979136,54.975840252762815,32.39457383806936,0.053282926693578606,130.50847457627117,0.14605773805564215,11.046940539919643,3.667905405405406,4.3428,0.839777426989913,1.082054,True,True,192.84567,13.511,13.362,11.739,7.949,AIP-exact
217420147990826752,55.01932079460268,32.528622128181325,0.08444301390438977,181.35593220338984,0.42188430427737117,11.986194834683946,5.567692307692308,4.957534246575343,0.836332052620616,1.0256977,True,True,252.27199,14.859,14.769,10.66,7.715,AIP-exact
217459588675462656,55.43127838289131,32.412056865050545,0.14626462342694396,211.864406779661,0.23011983571417985,12.115751418834813,11.80108695652174,4.9350000000000005,0.8570754562411046,1.1005893,True,True,191.19922,13.946,13.795,10.348,7.978,AIP-exact
219245818333825664,61.48821708098444,36.06890982611251,0.18606349557497065,181.35593220338984,0.1,10.053248715795107,15.966176470588236,7.335810810810812,0.9945941227110051,1.0011864,True,True,149.15941,12.034,11.912,9.766,7.313,AIP-exact
219268220880783360,61.11463340120041,36.33159151750867,0.057769738783617956,150.84745762711864,0.3625630486550966,12.231974178664444,6.58,6.7856250000000005,0.8194542111288531,0.9650081,True,True,192.92307,14.399,14.241,11.034,7.555,AIP-exact
219535982027057408,60.38913268072776,36.79798485467513,0.1933280196529283,181.35593220338984,0.42188430427737117,11.497497761242204,3.976923076923077,7.810791366906475,0.880813694955185,0.99195707,True,True,298.49884,14.652,14.598,10.554,7.222,AIP-exact
220182293002579456,59.48835953315277,36.69305078198953,0.14647984397972713,181.35593220338984,0.2888476227919195,10.781586808092069,7.286577181208055,8.616666666666667,0.9713818487577682,1.0463734,True,True,257.39413,13.759,13.575,10.126,7.272,AIP-exact
220335674873600000,59.704797942004674,37.108447343947326,0.10174230387904787,150.84745762711864,0.1,7.481509093883351,12.925,5.684293193717278,0.5175856781377959,1.0589637,True,True,275.5397,11.802,11.858,9.737,6.507,AIP-exact
220446240215342336,58.94983896568532,37.26404182199781,0.11885288753197201,140.67796610169492,0.13540030931526834,12.562323141164814,4.021111111111111,3.559672131147541,0.8790296445246891,1.0530868,True,True,115.73235,13.629,13.408,11.593,8.141,AIP-exact
225198295109397248,61.77558612315251,35.95660780223829,0.05608672507994797,161.01694915254237,0.14605773805564215,11.133341166221953,4.957534246575343,4.175769230769231,0.8992057856881837,1.0404453,True,True,218.50922,13.778,13.59,11.349,8.056,AIP-exact
240152890198411904,45.86513674653379,41.76921452377392,0.17024419829315038,140.67796610169492,0.1,10.106174371204457,4.782819383259913,3.559672131147541,1.0200062040902387,1.0732663,True,True,250.0695,13.223,13.084,11.684,8.441,AIP-exact
247685133264868352,61.76677985180502,50.82483872762428,0.18245185886304024,150.84745762711864,0.1,11.293085828889048,4.7,3.6311036789297666,0.9610003468685241,1.0400612,True,True,155.90593,13.041,12.913,11.316,8.379,AIP-exact
251272599185908224,58.25279931032211,51.24240687987413,0.09363680722712037,181.35593220338984,0.10787105198966634,10.616298086139157,9.607964601769913,7.286577181208055,0.8451369545988098,1.0248778,True,True,200.0853,13.124,12.984,10.725,7.836,AIP-exact
251638800979951872,58.90785265261293,51.31508313402543,0.09451778981333259,191.52542372881356,0.24823268762177775,11.74661186369395,8.042222222222222,4.890540540540541,0.8553883796340033,1.0503246,True,True,271.82214,14.591,14.502,11.067,8.288,AIP-exact
252058853079711872,58.74197081781245,53.433363811671526,0.048105316300206175,191.52542372881356,0.24823268762177775,11.631719983273008,12.624418604651165,7.592307692307694,1.028609860969287,1.017147,True,True,158.4378,13.616,13.417,9.971,7.271,AIP-exact
254922634193672448,74.14656395029108,47.357038353494026,0.06749028421212888,181.35593220338984,0.2888476227919195,13.44837912451662,12.772941176470589,6.065363128491621,0.9114662741017475,0.970593,True,True,90.890015,13.423,13.266,10.027,7.149,AIP-exact
258443098626568576,68.49061692076287,48.91817476531371,0.15420380579056364,201.6949152542373,0.1833324376267034,12.44663564951223,8.163157894736843,4.128136882129278,0.9380474927394541,0.945808,True,True,168.78804,13.861,13.732,10.775,8.264,AIP-exact
271495091923795072,64.96807323798787,50.88327448720268,0.11828336803669312,120.33898305084746,0.1,7.962968189216739,6.959615384615385,10.052777777777779,0.6390452940165852,1.0263761,True,True,268.5949,11.918,11.977,11.018,6.804,AIP-exact
271889438640757248,64.4433262113923,52.3310187294836,0.11862349457983115,171.18644067796612,0.12552052364172658,10.216557006914169,8.163157894736843,4.413414634146342,0.8571169808354709,1.0113236,True,True,279.5959,13.545,13.396,11.029,8.096,AIP-exact
272101811883235584,67.81480448547187,52.79389099605829,0.16734567201973466,191.52542372881356,0.19776262910622383,11.162733351371632,9.047500000000001,4.191891891891892,1.0673873878327251,0.94673187,True,True,284.11838,14.145,13.984,10.89,8.194,AIP-exact
275445774638815872,65.98360896750063,53.949273226940406,0.04279259213353491,161.01694915254237,0.1833324376267034,12.187029268908347,6.239655172413794,5.049767441860466,0.8723956889017661,1.0182189,True,True,163.57237,13.945,13.832,11.286,8.044,AIP-exact
275542836603642496,66.9361929206012,54.71587547184795,0.19651537609450148,161.01694915254237,0.39110057471005855,12.538401211906697,4.561764705882354,3.9624087591240875,0.7770313554641516,1.0391371,True,True,252.4808,15.475,15.323,11.598,8.29,AIP-exact
310640179768135936,19.59903516219142,31.95232136376459,0.12262274717352813,150.84745762711864,0.11636163857357301,10.778425506461215,4.9350000000000005,4.542677824267783,0.8766463879099426,0.9686757,True,True,274.63248,13.966,13.753,11.978,8.486,AIP-exact
321869453367182080,19.81049423598867,37.32872805215158,0.09393088846559744,130.50847457627117,0.21332862845930578,10.862043559406683,3.7437931034482763,6.065363128491621,1.0160513163727636,1.0648838,True,True,291.72946,14.131,14.073,12.196,8.163,AIP-exact
349126552778518144,27.498660386449178,42.689033055414136,0.16895716497811816,150.84745762711864,0.15755401855293244,11.298829140453654,4.761842105263158,4.308333333333334,1.0422536661630015,1.0194963,True,True,288.02393,14.323,14.093,12.168,8.713,AIP-exact
354428986259904640,36.6860854124105,48.24382033277042,0.1109454672813256,130.50847457627117,0.1,9.808391656307753,3.8228873239436627,3.513592233009709,0.8005221787183747,0.9756321,True,True,275.73257,13.222,13.147,11.797,8.342,AIP-exact
380829080780995456,9.239164694453542,40.74624723334097,0.16046654801279975,150.84745762711864,0.1,10.67139964001576,4.761842105263158,3.7181506849315076,1.1136068276486062,1.0374575,True,True,269.36395,13.791,13.573,11.973,8.63,AIP-exact
381119493583484672,9.965223285399942,40.38037925360926,0.04968895608940825,130.50847457627117,0.13540030931526834,10.620905413684472,3.667905405405406,4.890540540540541,0.8369477929091186,1.0378253,True,True,258.51022,13.899,13.857,12.217,8.369,AIP-exact
408225234052092288,28.2714498759682,53.67129975357648,0.07124562846255163,181.35593220338984,0.1,10.178480998160786,5.6546875000000005,3.850000000000001,0.8247068823755376,0.9591072,True,True,285.92847,13.619,13.514,11.286,8.505,AIP-exact
410183017584971904,18.61787466501292,52.61588101613702,0.08557141946171813,201.6949152542373,0.1833324376267034,12.67000301807732,10.24245283018868,4.021111111111111,0.9107313245625518,1.0175587,True,True,154.93759,14.242,14.05,10.934,8.422,AIP-exact
412260716605216896,23.01533661113396,55.70739238122126,0.09755198117174739,181.35593220338984,0.1,9.815991561530643,8.287786259541985,4.620000000000001,0.7265559518665562,0.9981096,True,True,289.2642,13.36,13.264,11.0,8.291,AIP-exact
414663218229795584,11.452371138832412,49.7117249981686,0.07657827580093142,161.01694915254237,0.10787105198966634,11.421213822293936,4.8686098654708525,3.680338983050848,1.0425552915799117,0.9891162,True,True,230.90686,14.078,13.838,12.046,8.783,AIP-exact
416959312041689984,10.981547294468193,52.84803404934455,0.12249450806689853,171.18644067796612,0.24823268762177775,12.90328935734132,5.744444444444445,3.5831683168316837,0.8902213420546471,1.0446559,True,True,242.07399,15.113,14.806,11.839,8.844,AIP-exact
417703062949315072,12.132069776103624,55.69048115232031,0.06913960764317527,161.01694915254237,0.2888476227919195,12.12946888340777,5.684293193717278,4.846875000000001,0.7605754147686117,1.0014014,True,True,293.42575,15.234,15.163,11.887,8.619,AIP-exact
417742641063196928,10.262259969917656,53.4837515666956,0.07605171780130611,120.33898305084746,0.1,9.971063646476349,3.976923076923077,3.9336956521739133,0.7800797721579346,0.97652084,True,True,261.78772,13.454,13.289,12.346,8.552,AIP-exact
418683208844394880,8.16392559083448,56.305712643655205,0.060382137760317395,171.18644067796612,0.19776262910622383,11.59386623965157,5.744444444444445,4.7,0.8735342154773551,1.0365238,True,True,261.0754,14.656,14.506,11.564,8.473,AIP-exact
418711688764811904,9.303505626817806,56.093139321679296,0.12976350580305324,191.52542372881356,0.1,11.092602510778969,8.163157894736843,3.7697916666666673,0.9802695455186392,1.0623277,True,True,266.68826,14.062,13.91,11.623,8.901,AIP-exact
421554029404145408,5.849537849824253,56.54346502731133,0.06703259752622401,191.52542372881356,0.12552052364172658,11.31477213683727,7.487586206896553,3.9194945848375453,0.9695001480762605,0.9787286,True,True,237.58038,14.145,14.066,11.306,8.733,AIP-exact
422065714626840064,4.676150808073603,57.9408886275243,0.11698555526561501,171.18644067796612,0.11636163857357301,11.120453801863555,7.385714285714287,3.8775,0.9838724529085041,1.0375117,True,True,245.33078,13.896,13.795,11.57,8.634,AIP-exact
423322529440275968,0.3644523337655464,59.99180429860119,0.08819802075711705,191.52542372881356,0.13540030931526834,10.878591824042148,22.15714285714286,10.146728971962618,0.8308756765670253,0.97985965,True,True,172.45335,13.277,13.13,10.203,7.643,AIP-exact
423618469869598336,14.122845725870794,56.53268043521353,0.09185548344383136,211.864406779661,0.39110057471005855,12.605074920702757,7.645774647887325,7.592307692307694,0.791283541224702,1.0353131,True,True,219.6584,15.018,14.731,10.332,7.864,AIP-exact
423691273846258944,12.531141574234654,55.61488259647595,0.034580662292420385,161.01694915254237,0.14605773805564215,10.989237721280777,5.90054347826087,4.912669683257919,0.9006751227262032,1.0043314,True,True,285.46933,14.302,14.142,11.811,8.526,AIP-exact
423696363393261824,12.25978118965549,55.71858433060456,0.11816580194012351,171.18644067796612,0.11636163857357301,11.011000680232687,8.755645161290323,4.60042372881356,0.9459292933943415,1.0259843,True,True,238.01639,13.741,13.607,11.338,8.419,AIP-exact
423828850239308928,13.2870030615043,56.86893121613174,0.07232767114803505,191.52542372881356,0.26777121151983396,11.81573162980691,12.198876404494383,8.548818897637796,0.9140345646894403,0.9904735,True,True,183.48851,13.89,13.748,10.206,7.434,AIP-exact
423849401666835840,12.401050596730975,56.54000854384962,0.07528976093118353,140.67796610169492,0.1,10.11534267275553,9.781081081081082,8.899180327868853,0.8260992193293466,1.0132213,True,True,187.88974,12.728,12.612,11.096,7.69,AIP-exact
423849573460173824,12.370376093537487,56.56699854988817,0.08709691088347693,140.67796610169492,0.1,11.015275895514534,4.1438931297709924,3.9053956834532375,1.0170442001728326,1.0198754,True,True,235.93155,13.83,13.717,12.29,8.803,AIP-exact
424095206931206656,15.689023706995108,57.25889038187631,0.1512435050462743,171.18644067796612,0.31158296935278684,12.168681670302297,8.972727272727274,6.386470588235294,0.7927788010144635,1.0835714,True,True,288.01935,14.959,14.908,11.42,8.291,AIP-exact
424205024956963712,13.348766787660828,56.97933636138509,0.11226849707958707,171.18644067796612,0.1,10.626112498400088,9.523684210526316,3.730927835051547,0.8150099346999042,1.0143858,True,True,234.27217,13.801,13.634,11.311,8.556,AIP-exact
425209257032248576,12.3455661368293,58.74641553097721,0.1423332777938689,181.35593220338984,0.1,10.334727411879516,11.309375000000001,4.3428,0.9042836185065773,1.0011344,True,True,278.83502,13.619,13.512,11.294,8.677,AIP-exact
425565842397684352,9.746550096568557,60.02327186947585,0.13448083816127507,161.01694915254237,0.1,10.020600525760756,8.548818897637796,4.846875000000001,0.9169687264124301,0.90818554,True,True,262.5943,13.411,13.298,11.265,8.551,AIP-exact
425729871483530240,15.032406275013406,58.793196410136346,0.13914240394099325,191.52542372881356,0.11636163857357301,10.805120920525933,9.20084745762712,5.0263888888888895,0.8428602366045683,1.0280393,True,True,246.26541,13.577,13.497,10.981,8.378,AIP-exact
425775810455685632,16.986466589944175,58.83893862860583,0.08988084373476353,171.18644067796612,0.15755401855293244,11.061605680361584,8.48203125,5.511167512690355,0.9361135935380628,0.9738826,True,True,197.33243,13.678,13.503,10.879,7.817,AIP-exact
426167618852849920,16.898818796774385,59.28957556916667,0.043685262463218515,181.35593220338984,0.15755401855293244,10.770062402635567,7.8673913043478265,4.325498007968128,0.8273536181703756,0.9678242,True,True,289.35855,14.253,14.12,11.252,8.403,AIP-exact
426207025170131456,16.783663626894132,59.5698141139828,0.05335976704884368,211.864406779661,0.3625630486550966,12.000257362940289,7.539583333333335,6.915286624203822,1.0923557776521784,0.9402762,True,True,159.37791,13.828,13.692,9.44,7.002,AIP-exact
426617280451156352,15.786642066820267,61.043254047488674,0.03795966363551158,211.864406779661,0.1833324376267034,11.050642792497559,8.225,4.006273062730627,0.8383771900228272,1.0531471,True,True,250.58983,14.057,13.835,10.566,8.195,AIP-exact
426617353471477248,15.737311974338194,61.06847178921184,0.18964538286040367,222.03389830508473,0.1,10.373497558145155,8.755645161290323,3.667905405405406,1.1184105273588278,0.9841424,True,True,263.58694,13.375,13.272,10.687,8.377,AIP-exact
426737303316086528,12.209055834086987,59.30464163898562,0.1471513081259137,181.35593220338984,0.1,12.545894157002149,16.9640625,6.540361445783133,1.093300108530025,1.0309892,True,True,92.88166,13.105,12.903,10.671,8.211,AIP-exact
426749290564433024,12.238925691709744,59.55533037876324,0.1650247526462185,211.864406779661,0.4550910372032852,11.462979252327026,20.48490566037736,13.743037974683546,0.9020894902516648,1.047435,True,True,296.25586,14.667,14.699,9.935,7.264,AIP-exact
426757506843340416,12.645089668283616,59.54271234920474,0.1149061701982865,211.864406779661,0.26777121151983396,12.8247376265817,7.700000000000002,4.081578947368421,0.8954192248599206,1.0684419,True,True,185.9789,14.823,14.84,10.877,8.592,AIP-exact
427673125151565696,10.311419652156223,62.21308155452304,0.053710379995881255,171.18644067796612,0.11636163857357301,10.832159960059062,7.487586206896553,5.998342541436465,0.7452330751663295,1.083434,True,True,192.91154,13.392,13.228,10.853,7.925,AIP-exact
427700333763047936,9.795714693412744,62.59510469859707,0.05071771739266135,161.01694915254237,0.10787105198966634,11.069925102165794,4.274409448818898,3.595033112582782,0.9778520323753027,1.0634111,True,True,228.43486,13.856,13.707,11.656,8.508,AIP-exact
428366745188850304,4.456251038831253,59.87734774434652,0.1266943217713513,161.01694915254237,0.12552052364172658,12.095694554070134,7.142763157894738,8.351538461538462,0.8881382499407497,0.9597406,True,True,128.84106,13.602,13.386,11.181,8.047,AIP-exact
428417043541865728,8.516675265770585,59.2750312965384,0.07867607846655275,201.6949152542373,0.14605773805564215,12.284398169488657,13.91923076923077,5.6546875000000005,0.9750524139145561,0.97879946,True,True,146.76678,13.936,13.727,10.813,8.381,AIP-exact
428614680758224384,8.149963786496121,60.71135492546365,0.11248562428768932,181.35593220338984,0.1,10.83975539314146,15.734782608695653,8.755645161290323,0.9229850400624444,1.0202245,True,True,171.90643,13.233,13.082,10.675,8.159,AIP-exact
428664575404376320,7.676316758443188,60.7621507107103,0.09131122037099096,201.6949152542373,0.1,10.882496228235702,15.07916666666667,5.4285000000000005,1.0086819241648168,1.0551722,True,True,199.85313,13.494,13.386,10.835,8.494,AIP-exact
428764184283676544,5.248746396543078,60.32556217782317,0.07261441724737527,140.67796610169492,0.1,12.526777432623486,5.244927536231885,4.761842105263158,1.1095646752608344,1.0083581,True,True,110.6219,13.38,13.21,11.818,8.457,AIP-exact
428900622501544192,5.614167195412685,61.0155277006124,0.19389352095064696,211.864406779661,0.2888476227919195,12.430233747726815,7.924817518248175,3.680338983050848,0.773561814114337,1.0451185,True,True,292.72098,15.042,14.883,11.145,8.586,AIP-exact
428952578731027200,5.20598991772248,61.500126458240366,0.09543232565048639,201.6949152542373,0.1,10.369600958303378,6.959615384615385,3.5831683168316837,0.9019322927847441,0.9741573,True,True,244.71501,13.565,13.444,10.923,8.58,AIP-exact
428969719934784768,4.134582504675356,59.058835062434326,0.09434710214456049,171.18644067796612,0.1,10.64553513062587,5.0032258064516135,3.730927835051547,0.9548171850527815,1.0653712,True,True,268.45752,13.983,13.884,11.606,8.962,AIP-exact
429111252000753408,4.3146059605835605,59.84756800353061,0.13051272291469318,201.6949152542373,0.1,10.240406107853568,15.07916666666667,6.275722543352602,0.9691228923441533,0.9916849,True,True,247.52814,13.288,13.177,10.683,8.302,AIP-exact
429138086956185088,3.803135598199849,60.24229047720511,0.1376841684141248,181.35593220338984,0.1,10.653590792658862,12.624418604651165,7.190066225165564,0.8571488378626542,1.1017075,True,True,152.51236,12.777,12.641,10.332,7.907,AIP-exact
429140079811143296,3.6266093851243046,60.22615493133274,0.10316416482428166,181.35593220338984,0.1,10.34954420281787,17.233333333333334,7.645774647887325,0.889936309126193,1.2341839,True,True,188.92697,12.977,12.811,10.547,7.997,AIP-exact
429240680832402048,2.835172268077007,60.84550976032415,0.10317705225483079,211.864406779661,0.23011983571417985,11.326858539842192,13.403703703703705,7.286577181208055,0.8424635601051024,1.026001,True,True,221.40636,13.823,13.645,10.216,7.786,AIP-exact
429453986087983744,1.7155849528613656,61.3228967421686,0.18475281615047556,181.35593220338984,0.2888476227919195,12.192862574592532,4.957534246575343,4.3428,0.8038189720694532,1.0193557,True,True,270.2475,14.795,14.637,11.415,8.533,AIP-exact
