source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro
3714808649869917056,204.28078383014304,5.304495266179832,0.05631246968972946,130.50847457627117,0.24823268762177775,10.963664904215827,3.705460750853243,6.3122093023255825,0.8494704851848083,1.0445807,True,True,278.74316,14.306,14.134,12.0,8.059
1103275603974752000,103.93188556768705,68.58098509793189,0.0621465031877623,140.67796610169492,0.1,13.029040737558336,9.047500000000001,7.385714285714287,1.055442782217308,1.0018572,True,True,73.40321,12.811,12.598,11.331,7.893
1150260106649066752,116.31371586721691,85.28225811932118,0.1388199047928159,120.33898305084746,0.1,8.73435399851941,10.644117647058826,10.644117647058826,0.7744536967891065,0.9947417,True,True,234.9589,12.279,12.221,11.093,7.501
1150288006756417792,116.36388198148278,85.4372040076356,0.1478562904413316,130.50847457627117,0.1,9.818479606195446,4.413414634146342,4.1125,0.8710213032226544,1.0624998,True,True,267.86667,13.511,13.332,12.035,8.58
6588511275520335872,328.3505355715452,-34.55513927096542,0.10781164969897618,120.33898305084746,0.1,8.322171258940099,7.755,7.755,0.7118726525532652,1.0358096,True,True,263.1352,12.359,12.299,11.052,7.303
2963935700951142528,85.83534424431315,-23.10765860656893,0.15294734667923596,161.01694915254237,0.11636163857357301,11.321477272446549,5.62538860103627,4.360240963855422,0.9895950538264041,1.0322512,True,True,205.90237,13.602,13.413,11.616,8.439
5088569744976851200,56.67009942736253,-21.216238526310487,0.16470993972954814,161.01694915254237,0.1,10.600619452185633,7.924817518248175,4.051119402985075,0.9366469402196956,0.96968645,True,True,227.08064,13.383,13.212,11.364,8.582
2977470860885662464,71.7205964186912,-20.28011208202892,0.1841814131025211,100.0,0.1,8.591877283049309,4.486363636363637,5.170000000000001,0.7072078524530719,1.0040405,True,True,242.99657,12.29,12.225,11.947,8.038
4897285130111847808,65.77915761650446,-23.385611177469865,0.11581175351755565,100.0,0.12552052364172658,10.509847700240485,4.395546558704454,9.123529411764707,0.8413726423084006,1.0001119,True,True,138.94402,12.651,12.432,11.969,7.601
2966861943769527680,85.92874878991987,-19.8604567277024,0.09562596207917438,161.01694915254237,0.1,11.207886664697696,7.385714285714287,3.9336956521739133,0.9110793476137178,1.0003827,True,True,169.10197,13.319,13.097,11.31,8.371
2568406557725395712,26.92295216405343,7.0666442368080205,0.12641446134433348,161.01694915254237,0.2888476227919195,12.420568024996907,5.2960975609756105,4.274409448818898,0.8942056327895704,1.0511642,True,True,230.01682,14.961,14.629,11.684,8.413
21485423574915456,40.21649295724785,8.999184344987995,0.18207798640140557,130.50847457627117,0.1,10.210905673266543,5.744444444444445,4.63974358974359,0.9903756560586731,0.96252644,True,True,195.61487,12.864,12.732,11.37,8.216
3445667887230884608,80.90654473417949,29.05911076792447,0.15946278766352018,161.01694915254237,0.21332862845930578,12.13836805042368,4.25764705882353,3.571381578947369,1.163544016609582,1.0371084,True,True,228.00732,14.244,14.113,11.58,8.263
111132759821159424,49.55821650132807,24.631530397419255,0.19620943362713597,150.84745762711864,0.1,10.709759008800422,7.983088235294118,3.809473684210527,1.3425351956664588,0.95588654,True,True,158.04858,12.702,12.508,10.892,8.099
731982617603542272,166.60715407287688,28.16413964309472,0.0805856596322121,130.50847457627117,0.2888476227919195,10.666755606986069,3.7437931034482763,8.10223880597015,0.743296315630583,1.028161,True,True,260.39886,14.145,13.993,11.687,7.431
4007971606982704384,179.76277130595707,28.649567057056007,0.17400744984301428,140.67796610169492,0.1,11.050899161512046,4.980275229357798,3.513592233009709,0.9688335864633241,1.0691088,True,True,165.02463,13.044,12.868,11.474,8.43
4284325333426683264,277.79215018660074,5.224151553605774,0.11947175866932284,171.18644067796612,0.11636163857357301,10.219640096563431,6.4625,4.377822580645161,0.823070020812813,1.0591265,True,True,297.0927,13.695,13.585,11.337,8.269
4285917357532106112,283.7751070033705,7.022623098901486,0.1878032632196464,181.35593220338984,0.1,9.866907469786229,5.4285000000000005,3.730927835051547,0.9135384402815704,1.0553397,True,True,249.74782,12.951,13.013,10.682,8.331
4283906518264482176,279.1356135487931,5.264281791134961,0.16121983921619895,161.01694915254237,0.1,11.873680720918436,10.340000000000002,3.559672131147541,0.947176981707866,0.89275247,True,True,127.975624,13.112,12.985,11.071,8.457
4307140195391540608,287.0199372615826,7.409472885843177,0.14583455476901916,191.52542372881356,0.1,8.806574676176798,7.755,6.349122807017544,0.7850211076177722,1.0563278,True,True,277.67288,12.549,12.853,9.843,7.228
1749828603342680960,313.3072737723841,8.27922716738148,0.1497266564168259,140.67796610169492,0.16995517726504228,10.342447628184669,4.846875000000001,4.7,1.0079689895632018,0.94555724,True,True,293.78125,13.763,13.565,11.646,7.986
5260353215452793984,96.01276424992233,-77.25761060075799,0.1688167281889625,120.33898305084746,0.1,11.150035006441676,5.775,5.09718309859155,0.8944326124261655,0.93212694,True,True,165.33302,13.354,13.155,12.108,8.713
5211883886745079808,90.51489827303652,-79.02177672792696,0.13550074498703898,110.16949152542372,0.1,10.848598466976261,3.8913978494623658,3.948,1.0078916295657945,0.9708713,True,True,209.09888,13.637,13.462,12.536,8.947
5282908184679640576,95.2971518543644,-68.06870504500156,0.0826464910772777,150.84745762711864,0.21332862845930578,10.238025927567005,25.85,19.387500000000003,0.9219169136913885,0.99684083,True,True,249.65129,13.407,13.211,10.67,7.273
5209996132656486784,119.07263545942502,-77.59213465947329,0.18801308555566676,110.16949152542372,0.1,11.101354877977094,3.948,3.7181506849315076,1.0108927410066253,1.0162227,True,True,199.84718,13.463,13.291,12.495,9.028
5271584447557601280,129.35828548235062,-68.27252398703548,0.14776100313543963,120.33898305084746,0.1,10.845245013171976,4.208139534883721,3.655555555555556,0.9032791716002551,0.97142637,True,True,254.15356,13.85,13.645,12.692,9.195
5265585413333080320,99.04985590058692,-72.55277050689828,0.10735226578024379,140.67796610169492,0.11636163857357301,10.629785255209356,8.287786259541985,8.616666666666667,0.9593342784885432,1.0581621,True,True,229.93387,13.486,13.291,11.799,8.086
2031056537863493376,300.6667425653996,31.90946615950792,0.19068803747674382,181.35593220338984,0.1,9.789951480762248,11.42842105263158,4.761842105263158,0.86763623286657,1.0250477,True,True,247.629,12.922,12.965,10.662,8.261
2035397439800855168,297.9208913022981,34.32009523129189,0.04610775334578523,181.35593220338984,0.14605773805564215,10.999124581617327,9.523684210526316,5.21971153846154,0.9404960963740943,0.9849054,True,True,246.1133,14.018,13.933,11.184,8.278
2034717980315384832,296.9676567120235,32.633743035402624,0.17529499828040543,140.67796610169492,0.1,9.479735406977834,7.238000000000001,4.5810126582278485,0.9079291946918651,0.9827951,True,True,281.69836,13.225,13.223,11.55,8.451
2035198879202636800,298.2610921601059,34.04013071708987,0.045938409787779765,191.52542372881356,0.24823268762177775,11.24886407036436,8.287786259541985,4.377822580645161,0.8787994855401503,1.0026323,True,True,268.04517,14.396,14.315,10.719,8.1
2034898089747242112,296.16198658656543,33.03756004346548,0.1304950912830363,181.35593220338984,0.15755401855293244,11.52596899031518,6.239655172413794,4.449590163934427,0.9765635956479054,1.0694574,True,True,235.4197,14.097,13.989,11.375,8.406
2034295011942918528,298.439125875778,32.59928664114262,0.14535128788402077,171.18644067796612,0.1,10.281975494595965,9.27948717948718,4.051119402985075,0.9630666628790097,1.0614018,True,True,199.45857,13.037,13.065,10.774,8.127
2035349542334861056,297.5329593535868,33.732308977913235,0.06168921082536481,211.864406779661,0.10787105198966634,10.88065308107095,8.548818897637796,3.667905405405406,0.9285071776743451,1.0048945,True,True,245.87444,13.903,13.866,11.048,8.708
2046347342974141056,292.3125449175557,33.17113553428695,0.11722581079587223,130.50847457627117,0.1,11.963050958133786,3.6311036789297666,3.796153846153847,0.9705041528231985,1.0249786,True,True,129.1098,13.38,13.234,11.925,8.58
2045749925898741760,293.79526715918325,33.96691985027038,0.09841763279587977,211.864406779661,0.21332862845930578,10.22225827511122,23.60217391304348,9.35948275862069,1.3771171162789186,1.1131704,True,True,266.42535,13.545,13.429,9.84,7.343
2048033027427125120,293.77691172154186,34.59009591203699,0.09052555728824759,181.35593220338984,0.1,11.431606571243767,9.781081081081082,4.274409448818898,1.0815223700400785,0.9870018,True,True,168.74802,13.41,13.286,11.104,8.499
2054069178768156032,303.63365695513085,31.539029775987075,0.13719997115978,161.01694915254237,0.1,8.072707703838898,10.966666666666667,11.80108695652174,0.746545366373906,1.065996,True,True,274.88672,12.143,12.165,9.806,7.039
2046372837900640384,292.8697576669106,33.49650296337011,0.09247727479160138,130.50847457627117,0.1,11.769673464650332,4.679741379310345,3.809473684210527,0.9838897150395318,1.0037599,True,True,137.10753,13.314,13.139,11.954,8.498
2054697476641218816,304.80172730283016,33.23811713599741,0.0711630130966473,211.864406779661,0.12552052364172658,9.734693751167516,5.744444444444445,4.208139534883721,0.8533504853002204,1.0807654,True,True,255.19705,13.192,13.255,9.968,7.638
1861951920066371456,307.31636948711764,31.94062073223564,0.14397960311660146,181.35593220338984,0.1,12.872076760513217,11.674193548387098,4.679741379310345,1.1338796046875763,0.9905253,True,True,97.99345,13.499,13.411,10.963,8.375
1863504430478230784,307.9341533237057,32.73955572808984,0.18399448512275077,140.67796610169492,0.12552052364172658,11.318054073720715,3.548039215686275,3.7567474048442913,0.889369199443934,1.0293276,True,True,218.42834,14.221,14.31,12.229,8.67
2055831833355383040,303.60845070762605,34.809546070842885,0.07077206133536297,191.52542372881356,0.11636163857357301,11.458257798323237,18.71896551724138,13.91923076923077,1.4113763634535887,1.047809,True,True,75.78498,11.575,11.495,8.995,6.395
2055917075553627008,306.3120479160073,33.20070138801511,0.10064638496776179,191.52542372881356,0.12552052364172658,10.245029712280553,9.693750000000001,5.374752475247525,0.8043539261968635,1.0068148,True,True,252.84901,13.753,13.658,10.711,8.117
2057331150588685824,304.5234782589468,35.54419124153217,0.17148042372101388,211.864406779661,0.2888476227919195,11.578131512454682,9.781081081081082,4.679741379310345,0.807086613068353,1.0494435,True,True,242.53549,14.523,14.862,10.381,8.051
2058647648278524928,300.73578335617265,34.85629309064998,0.11318999061647834,140.67796610169492,0.1,11.887585132359114,3.705460750853243,6.239655172413794,0.902133852696784,0.9561804,True,True,112.83566,12.841,12.785,11.286,8.132
1870169846074649600,311.21130822141515,34.97893330947618,0.09297646808986088,171.18644067796612,0.1,9.686871000182471,10.966666666666667,6.349122807017544,0.8664353272176396,1.0044745,True,True,294.86023,13.361,13.274,11.139,8.306
2055391062323305600,303.86353502825165,33.596201897206655,0.121531942513558,161.01694915254237,0.1,9.44307569809561,5.270388349514564,4.1438931297709924,0.8910778537293689,1.0523726,True,True,274.72467,13.038,13.063,11.048,8.052
2056782769164028928,307.7592686798051,35.578502157823074,0.12700714282320505,211.864406779661,0.21332862845930578,13.837604267409407,16.45,6.3122093023255825,1.0614689709535072,1.0453305,True,True,84.47639,13.385,13.203,10.041,7.628
2059605563411760640,298.9858521767453,35.55646810336373,0.10040131797302762,150.84745762711864,0.16995517726504228,12.770448869867128,4.486363636363637,3.809473684210527,0.9391222873325947,0.9922194,True,True,147.10161,14.166,14.261,11.857,8.537
