band,lam_um,f_star_jy,f_con_jy,e_con_jy,bkg_mjysr,resid_rms,sr_pix,scale_as
4-long,27.462999645154923,0.0221466943580552,0.0024292076654044,0.0061256968495138,1193.2220322405708,269.2248327199504,2.8792926429713618e-12,0.3499999940395353
4-long,27.46899964520708,0.0129258918872659,0.0038277963700708,0.0060459420364529,1227.6001307953454,265.6464357979225,2.8792926429713618e-12,0.3499999940395353
4-long,27.47499964525923,0.0207332601767659,0.0147033512874023,0.0063654499652647,1240.0505743218491,279.5957895577852,2.8792926429713618e-12,0.3499999940395353
4-long,27.480999645311385,0.0168778796371205,0.0039954117596111,0.0061620135772515,1230.0738451126952,270.57962414517635,2.8792926429713618e-12,0.3499999940395353
4-long,27.48699964536354,0.0121023071996119,0.0057478893230714,0.0061342696534704,1159.835673223783,269.2930994736324,2.8792926429713618e-12,0.3499999940395353
4-long,27.492999645415694,0.0127247716680735,0.0104210286209711,0.0062602360625628,1156.4295263265094,274.7413386220609,2.8792926429713618e-12,0.3499999940395353
4-long,27.498999645467848,0.0062499523499923,0.0056008353875842,0.0065723539122443,1199.7776730792875,288.37237712195736,2.8792926429713618e-12,0.3499999940395353
4-long,27.50499964552,0.0086458941369011,0.0010629735128942,0.0068314464185263,1223.0579818724373,299.6709853012542,2.8792926429713618e-12,0.3499999940395353
4-long,27.51099964557216,-0.0023081298537039,0.0029407650034563,0.0065481965807759,1161.9376205077372,287.17299212012307,2.8792926429713618e-12,0.3499999940395353
4-long,27.51699964562431,0.001970917530411,0.0106317846144944,0.0060444060689156,1145.4978224006568,265.00617741213,2.8792926429713618e-12,0.3499999940395353
4-long,27.522999645676464,0.0261974873614934,0.0161576764417407,0.0063322013656818,1158.46932291427,277.54766112478666,2.8792926429713618e-12,0.3499999940395353
4-long,27.528999645728614,0.015189112243544,0.0223936089376399,0.0057904726665374,1234.5569368982683,253.72225634400377,2.8792926429713618e-12,0.3499999940395353
4-long,27.53499964578077,-0.0011280300402094,0.0145130074925919,0.0065852819420473,1212.0987683742123,288.4691871194917,2.8792926429713618e-12,0.3499999940395353
4-long,27.54099964583293,0.0060649282369934,0.0171355234564354,0.007111987308979,1135.6713787566769,311.4491143639977,2.8792926429713618e-12,0.3499999940395353
4-long,27.54699964588508,0.0100016399609547,0.0182068679869937,0.0062337536746123,1139.4359271382143,272.91429964995814,2.8792926429713618e-12,0.3499999940395353
4-long,27.552999645937238,0.0048276991652762,0.0189038699329025,0.0064835657451961,1176.8189320494275,283.76061941807734,2.8792926429713618e-12,0.3499999940395353
4-long,27.55899964598939,0.0143058607732607,0.0125986767566993,0.0076090241447912,1191.653997495841,332.9332886972056,2.8792926429713618e-12,0.3499999940395353
4-long,27.564999646041542,0.0199270589750168,0.0121895398476872,0.0081811702562904,1193.6017225540656,357.8691363617082,2.8792926429713618e-12,0.3499999940395353
4-long,27.570999646093696,0.0200528160136089,0.0050384794330407,0.0061962409639549,1164.1980942486066,270.9618620436093,2.8792926429713618e-12,0.3499999940395353
4-long,27.57699964614585,0.0047618948604275,0.0228177839818844,0.006685279067706,1202.6550872888192,292.27353829575407,2.8792926429713618e-12,0.3499999940395353
4-long,27.582999646198004,-0.0100437295472357,0.024674235982178,0.0066710372054924,1221.3844084800369,291.5707169935455,2.8792926429713618e-12,0.3499999940395353
4-long,27.58899964625016,-0.0109234432831506,0.012531733277976,0.0071805450058715,1265.3582702991846,313.7466032509298,2.8792926429713618e-12,0.3499999940395353
4-long,27.594999646302316,0.0092582906248835,0.0019618109567627,0.0067096628479799,1200.2674528043146,293.1041224811689,2.8792926429713618e-12,0.3499999940395353
4-long,27.600999646354467,0.0132788705441326,-0.0092512270532275,0.0091571028799804,1228.3206869541052,399.907858881657,2.8792926429713618e-12,0.3499999940395353
4-long,27.60699964640662,0.0256063588716704,-0.0046322794766911,0.0072000983795552,1247.5390839858062,314.3553835379601,2.8792926429713618e-12,0.3499999940395353
4-long,27.61299964645877,0.0219090579936711,-0.001317710088003,0.0072297791354594,1220.4984883182997,315.5644983812649,2.8792926429713618e-12,0.3499999940395353
4-long,27.61899964651093,0.0149765990136542,0.0103725730616128,0.0074495671569833,1210.9074600278236,325.0684303133973,2.8792926429713618e-12,0.3499999940395353
4-long,27.624999646563083,0.0175382432482125,0.0109892352867857,0.0063760366423592,1192.463804032722,278.15359412180976,2.8792926429713618e-12,0.3499999940395353
4-long,27.63099964661524,0.0146276481868326,0.0003334236583257,0.0064886505465421,1203.0227554936855,283.01306461013195,2.8792926429713618e-12,0.3499999940395353
4-long,27.63699964666739,0.0390632672228008,-0.0196698220711313,0.0066858994894143,1274.4605674339375,291.5425461181118,2.8792926429713618e-12,0.3499999940395353
4-long,27.642999646719545,0.0287379782859599,-0.0055390186281908,0.0071135050458427,1224.583432912783,310.1033331357025,2.8792926429713618e-12,0.3499999940395353
4-long,27.6489996467717,0.0248879349056912,0.0063883647642356,0.007425516196401,1167.0883443997716,323.6299447882253,2.8792926429713618e-12,0.3499999940395353
4-long,27.654999646823853,0.0296051891315881,-0.0142865056312223,0.0067345014536039,1227.9299461343908,293.432499916649,2.8792926429713618e-12,0.3499999940395353
4-long,27.660999646876007,0.0256977927246806,-0.0083509146025243,0.0073270289154866,1263.4257866588011,319.1621567943636,2.8792926429713618e-12,0.3499999940395353
4-long,27.66699964692816,0.0258521040371261,-0.0069709021973861,0.0078106946918237,1265.5892296263862,340.1297448092729,2.8792926429713618e-12,0.3499999940395353
4-long,27.672999646980315,0.0072470144367408,0.0016169705687544,0.0071292794066596,1203.9820418031138,310.3711381224735,2.8792926429713618e-12,0.3499999940395353
4-long,27.67899964703247,0.0088595276362958,0.0186327661557827,0.0065892736334316,1178.7781091150305,286.7833859677629,2.8792926429713618e-12,0.3499999940395353
4-long,27.684999647084624,0.0044534879249568,0.0096072552806582,0.007402273230708,1248.345056990641,322.0789329124556,2.8792926429713618e-12,0.3499999940395353
4-long,27.690999647136778,0.0117403252513182,0.0334130747533188,0.0079677764823647,1246.322598921249,346.589276423254,2.8792926429713618e-12,0.3499999940395353
4-long,27.69699964718893,0.037033977362738,0.0021989073881667,0.007760608665359,1214.6273962324572,337.485054644581,2.8792926429713618e-12,0.3499999940395353
4-long,27.70299964724109,0.0126704611144108,-0.0064499076078044,0.0071498762043613,1181.1320844362297,310.80735338479514,2.8792926429713618e-12,0.3499999940395353
