source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
3207034315940600320,79.25300264065308,-7.771772951326134,1719.905,504.59,7.639,3.688,29.861,9.502,1.128,1.128,1,0,0,7.6,4.0,0.144075,J051700.72-074618.5,-24.50583611677896,-30.749072174497943
3208005189002615168,76.66742335684633,-7.20461209503496,1800.2,523.954,10.657,3.074,37.007,11.775,1.004,0.9785,2,1,0,6.6,3.0,0.360318,J050640.16-071216.3,-26.545545501174274,-29.93811980046879
3208053563217786880,76.57363551608096,-7.138458779750515,1801.706,523.257,0.0,0.0,28.69,11.155,0.9311,0.8639,1,0,0,4.0,2.3,0.149448,J050617.66-070818.4,-26.598771839185957,-29.862460120826817
3208057136630690944,76.51145478908292,-7.078775344564252,1842.066,530.941,7.244,3.221,33.34,10.574,1.26,1.158,1,0,0,11.6,5.2,0.454457,J050602.75-070443.1,-26.626881789866193,-29.79653316499501
3208058373583072896,76.11720692320488,-7.304980292161447,1894.315,532.69,8.365,2.218,37.785,11.284,0.9529,1.102,1,0,0,7.5,5.0,0.20769,J050428.14-071817.9,-27.078014618443355,-29.978942883236563
3208074561314289920,76.3016371441024,-6.9580232843868846,1841.981,529.431,5.886,3.593,31.828,11.737,0.8622,0.8562,1,0,0,3.3,3.0,0.441751,J050512.36-065728.6,-26.757985806667683,-29.654064033970545
3208573464715419648,78.34333469752566,-6.150586695977086,1756.652,518.343,3.258,1.699,27.998,10.009,1.067,1.072,1,0,0,2.1,2.1,0.078996,J051322.40-060902.0,-24.584161556702327,-29.053856715778043
3208819446083178496,81.46343468347871,-7.068969889825968,1703.499,501.542,6.544,2.805,29.511,10.83,0.8192,0.9776,1,0,0,2.2,3.0,0.137214,J052551.21-070408.4,-22.230031539877082,-30.217844408635976
3209170843126867584,80.59570825734697,-6.081636863110091,1754.06,514.797,7.004,1.661,28.029,11.382,1.09,0.8809,1,0,0,2.1,2.4,0.18526,J052222.95-060453.9,-22.557002295841073,-29.17148860988522
3209210631703978880,81.02461905138857,-5.812125247761653,1791.387,522.516,0.0,0.0,30.39,11.47,0.8552,0.8384,1,0,0,2.9,2.0,0.129565,J052405.91-054843.5,-22.05460408541537,-28.933691711335573
3209378509090892160,82.99202490020899,-5.907589237085091,1942.58,553.201,2.838,1.788,39.722,13.449,1.292,1.587,1,0,0,10.1,9.4,0.072102,J053158.08-055427.2,-20.351826100027186,-29.15275751305341
3209380398876209920,83.04919694362601,-5.837493084528495,2100.98,571.126,10.653,4.549,39.474,11.787,0.9698,1.103,2,0,0,6.0,5.7,0.272354,J053211.80-055014.7,-20.269465099662344,-29.085915334147785
3209564468291545984,84.19557187602294,-4.813322747107506,2340.68,620.916,297.265,74.572,73.421,12.547,0.2921,1.069,1,0,0,2.9,3.1,0.05218,J053646.94-044847.9,-18.788012651948907,-28.120498482068783
3209570000209415168,84.25291953417604,-4.685997140343859,2433.258,627.389,12.345,2.723,40.574,13.976,4.773,4.811,1,0,1,21.2,15.6,0.096955,J053700.69-044109.6,-18.679189907163725,-27.99589640225771
3209594460046834560,83.22621087516515,-4.93490223496194,2052.302,588.045,12.131,4.078,34.149,11.474,1.452,1.357,1,0,0,11.2,6.8,0.134333,J053254.29-045605.5,-19.703432592612508,-28.194192952066988
3209646003950404736,83.42415602839789,-4.541061730849383,2250.661,630.292,23.484,6.733,66.448,20.702,0.3001,0.4409,1,0,0,2.9,2.1,0.220742,J053341.79-043227.6,-19.34825556333558,-27.811223135643026
3209808628590805120,82.96097112407506,-4.501158362032007,2129.686,618.019,29.863,4.962,43.074,12.066,1.34,1.943,1,0,0,11.8,13.3,0.173938,J053150.64-043004.1,-19.740640825775106,-27.746769648981054
3209809899901122688,83.09662077218466,-4.56715202296282,2227.227,618.926,24.286,5.98,54.452,14.672,0.506,1.393,1,0,0,4.0,7.7,0.074494,J053223.18-043401.6,-19.65058290949808,-27.82004411644539
3209869922067447680,83.33665274561058,-3.922098304515396,1934.479,567.993,3.689,1.831,27.131,11.042,0.8335,1.022,1,0,0,3.4,3.5,0.004735,J053320.79-035519.5,-19.14203744775892,-27.188576155499728
3209961765647562240,80.04736506327374,-5.665245414904059,1909.907,553.539,2.348,2.211,33.527,11.566,1.306,1.043,2,0,0,3.8,3.2,0.375204,J052011.36-053955.2,-22.854065385311042,-28.714632189633065
3209962285340952192,80.07969064504516,-5.647119549338686,1880.898,545.758,17.289,3.223,52.945,13.886,0.699,1.157,1,0,0,6.1,7.5,0.380463,J052019.13-053849.2,-22.817171812056717,-28.699079319265618
3209963900248682752,79.88082878839151,-5.67565168212373,1828.394,528.846,5.69,3.767,28.518,10.106,1.091,1.132,1,0,0,7.8,4.8,0.128226,J051931.40-054032.4,-23.006333740963,-28.7119076916165
3210011522846061824,79.80913426670944,-5.618990504275181,1841.232,532.458,28.936,7.217,31.567,11.4,0.815,0.9586,1,0,0,2.4,3.1,0.191171,J051914.18-053708.2,-23.044007552652342,-28.649724334445306
3210025472899632640,79.88444525389707,-5.382945798132179,1850.124,539.528,27.168,8.291,37.456,13.106,1.023,1.103,1,0,0,9.7,5.1,0.308693,J051932.24-052258.5,-22.86951613735766,-28.420416075610152
3210052823251470848,80.17329350576252,-5.214293971028264,1797.064,525.846,6.583,1.822,28.847,10.211,0.9234,1.002,2,1,0,16.2,5.4,0.080779,J052041.59-051251.5,-22.536606810798673,-28.27479045627015
3210083334699873792,80.8440475055388,-5.264142978204634,1825.682,531.955,5.721,2.467,32.244,11.077,0.9207,1.095,1,0,0,3.1,3.3,0.086141,J052322.57-051550.8,-21.965355597335662,-28.37427219706956
3210366802539907968,80.24882860616884,-4.606116367447445,1920.976,553.755,4.633,3.671,33.124,10.119,0.9927,1.08,1,0,0,5.7,6.2,0.121239,J052059.71-043621.9,-22.19028680551109,-27.674161816095715
3210380340276809216,80.34380277119106,-4.352013002652814,1874.28,546.324,6.268,1.66,32.659,10.483,0.752,0.9568,1,0,0,4.9,2.9,0.12474,J052122.51-042107.1,-21.98895434703322,-27.427946291779843
3210476783766885760,80.18021449865488,-3.929322474774847,1895.296,549.832,13.022,3.963,32.018,11.197,1.089,0.842,1,0,0,3.2,2.7,0.593392,J052043.23-035545.0,-21.937481966344933,-26.99412340571376
3210541143853720960,82.03080688288317,-4.36472475685448,1862.288,544.615,2.374,2.209,28.786,11.248,0.9955,0.8688,1,0,0,3.4,2.4,0.432089,J052807.36-042153.1,-20.50213061120706,-27.5561843165023
3210564989511956352,81.72364884239055,-4.058032845734573,1883.331,552.934,6.816,5.31,33.357,11.645,0.9034,0.9541,2,1,0,7.3,3.1,0.05825,J052653.67-040328.9,-20.632712775187738,-27.230716500286906
3210565023871693824,81.73662794745879,-4.065450695316985,1895.033,556.299,3.929,1.289,32.994,12.068,1.189,1.118,1,0,0,9.8,6.1,0.347973,J052656.78-040355.2,-20.624653838040135,-27.23895206177127
3210576736245580800,81.3484124284473,-4.352886440994994,1935.144,559.233,27.329,6.726,30.481,10.655,0.9302,1.133,2,0,0,3.1,3.3,0.107788,J052523.61-042110.3,-21.1007558734851,-27.500257387354587
3210577938836390400,81.31547544083243,-4.302837323987029,1899.437,551.845,10.795,4.334,29.472,11.004,1.407,1.093,1,0,0,11.5,8.9,0.12927,J052515.70-041810.1,-21.106831186854553,-27.44810346754831
3210636595206687744,81.59890774109958,-3.7802639851380673,1882.692,550.565,6.058,2.196,30.434,10.696,0.9078,1.013,1,0,0,5.5,3.4,0.297827,J052623.72-034648.7,-20.61456113825187,-26.945467658125587
3210813852800094848,80.95401997441488,-3.7661148650869687,1854.551,545.402,6.384,1.262,31.094,12.057,1.002,1.113,1,0,0,6.9,6.1,0.030166,J052348.96-034557.9,-21.178032289248783,-26.887813094794467
3211211944728001280,76.52990351795876,-6.481345319445371,1857.495,534.669,6.61,1.582,30.409,12.404,1.022,0.7881,1,0,0,3.1,2.0,0.115391,J050607.16-062852.8,-26.33944664862622,-29.20445459507738
3211248370347175680,76.85696399647321,-6.117920863890298,1796.333,526.662,3.327,2.477,37.983,11.017,0.6698,0.8796,1,0,0,4.3,3.0,0.058342,J050725.67-060704.4,-25.884251668073794,-28.87707113258746
3212916325191269504,76.54678941525661,-3.908126149867457,1860.64,553.993,4.939,3.575,26.971,9.731,1.201,1.152,1,0,0,6.7,3.1,0.068227,J050611.22-035429.2,-25.129512124912782,-26.6471735125452
3213018648491609728,76.7612003580233,-3.1913578453502462,1920.079,568.938,16.163,5.147,33.357,11.624,1.013,1.058,1,0,0,4.5,2.0,0.380158,J050702.69-031128.5,-24.600862382028264,-25.956093607725453
3213804455708652416,79.2146774096045,-2.878785096775013,1888.412,558.808,0.563,2.388,29.332,10.839,0.9621,1.064,1,0,0,2.4,2.6,0.155928,J051651.53-025243.5,-22.2961485962883,-25.870340395797463
3213976258695901440,79.63102626004859,-2.9359675012193063,1960.505,571.951,5.181,2.133,32.255,10.609,0.8215,0.9765,1,0,0,3.7,2.7,0.394919,J051831.41-025609.4,-21.956620374622414,-25.961089299171928
3214558072145631488,77.36158270879956,-2.7413538609810737,1876.946,559.604,5.532,1.753,29.073,10.193,1.05,1.099,1,0,0,2.5,2.3,0.037991,J050926.78-024428.8,-23.859193664979845,-25.56759139885563
3215118303383322624,78.60538046462202,-1.6649999301490344,1952.955,579.336,2.795,2.786,29.558,10.675,0.9296,0.9958,1,0,0,2.9,2.2,0.148067,J051425.30-013954.0,-22.252406519747904,-24.609409103603145
3215608827305239552,84.78374014016113,-4.327997676417539,1952.153,558.489,16.106,3.529,33.749,10.993,0.8248,1.055,1,0,0,3.0,4.0,0.007404,J053908.09-041940.7,-18.045004230092786,-27.660965974569752
3215614939042840960,84.91776235752613,-4.263535777390926,1933.945,550.405,25.969,4.047,31.26,11.298,1.05,1.256,2,0,0,7.4,4.5,0.130001,J053940.25-041548.6,-17.89666907938232,-27.60194189598488
3215625697936774400,84.69712922150394,-4.205183689925812,1983.733,564.055,16.826,5.786,36.946,12.179,0.8768,1.034,1,0,0,4.9,6.5,0.14864,J053847.30-041218.7,-18.06576686371774,-27.53470228303727
3215669644042021376,84.15279576100211,-4.052894159145873,1977.285,569.358,49.018,9.425,36.273,14.838,0.9303,0.7368,1,0,0,6.1,4.5,0.092888,J053636.67-040310.3,-18.47881545779392,-27.358916012737435
3215729017669509376,84.94553675022416,-3.981689138492289,2322.781,626.498,76.69,14.644,42.404,14.46,2.864,1.265,2,1,0,11.8,2.6,0.265101,J053946.92-035853.8,-17.74321515844017,-27.32141350670442
3215729941085754880,84.83256696879842,-3.948891940997003,1974.761,564.708,7.4,1.932,33.707,12.195,1.274,1.743,1,0,0,10.0,3.9,0.222947,J053919.81-035655.7,-17.828397995351363,-27.284148123897953
3215747361473901952,85.40022435341693,-3.803076531195853,1973.168,560.181,18.51,3.946,33.337,10.877,1.15,1.055,1,0,0,4.3,2.0,0.353884,J054136.04-034810.7,-17.258134635736358,-27.16000647455157
3215774613042239488,85.4390074143687,-3.444401897413761,2073.028,588.255,8.56,2.224,35.826,11.702,1.242,1.153,1,0,0,10.0,7.2,0.234436,J054145.35-032639.6,-17.05924250915713,-26.802939461768037
3215776021791510912,85.45769913011114,-3.4430721953259176,2074.397,587.829,31.948,7.772,33.345,12.34,0.9526,1.038,2,0,0,6.4,5.1,0.345379,J054149.84-032635.3,-17.04205870960889,-26.802270453201853
3215813297811482752,84.63567096312852,-3.434438578531803,1931.568,561.283,7.219,3.608,25.299,10.734,1.092,0.8453,1,0,0,5.2,4.4,0.236231,J053832.56-032604.2,-17.766714548117623,-26.76207477030552
3215832096884375424,85.2341280485652,-3.258250408680915,2077.633,596.014,12.796,4.103,40.66,12.408,0.6779,1.189,1,0,0,4.1,4.7,0.289352,J054056.19-031529.4,-17.15525078706243,-26.60950565968259
3215845389808019072,85.15321666944737,-3.1631430477758875,1964.488,569.743,5.363,2.876,32.236,10.608,1.023,1.093,1,0,0,3.5,2.8,0.180501,J054036.77-030947.1,-17.183139533246294,-26.511454214996558
3215963316725970048,83.58235891819893,-3.406880212231341,1953.327,557.026,24.212,3.988,29.95,12.236,1.245,0.9116,1,0,0,9.1,2.8,0.134036,J053419.75-032424.7,-18.68690976733194,-26.686486227828752
3216001108141922432,84.37967499027293,-3.2922341175367764,1900.089,556.752,3.403,4.167,33.017,11.433,0.7379,0.9981,1,0,0,4.4,2.1,0.112792,J053731.12-031731.9,-17.927953738142097,-26.609110100961644
3216024472763173888,84.26453623976809,-3.1302198205437826,1910.551,562.733,0.0,0.0,27.344,12.408,1.096,0.7964,1,0,0,9.3,2.3,0.101755,J053703.49-030748.6,-17.955083922164743,-26.442196251528767
3216136146208593024,85.90194576096836,-3.4362177101138207,2265.331,615.483,51.474,9.564,36.83,12.865,1.252,1.188,1,0,0,5.5,2.6,0.28166,J054336.48-032610.2,-16.64495792476814,-26.810307319586375
3216162049157351040,85.85022226464181,-3.157189581372427,2097.771,590.636,5.28,4.114,41.898,14.679,0.7702,0.8149,1,0,0,3.1,3.2,0.280579,J054324.03-030925.6,-16.56262750204675,-26.529769191194372
3216180431616048000,86.34233853274415,-3.0067904396812963,1911.21,554.079,16.632,4.324,30.08,10.655,0.9613,0.9776,2,1,0,2.6,2.2,0.135608,J054522.15-030024.3,-16.057120492931922,-26.3943040830011
3216194450389117696,85.9187760144578,-2.874993702180305,2109.131,594.126,23.456,5.945,40.16,13.593,0.7542,1.134,2,0,0,4.5,3.7,0.130267,J054340.50-025229.8,-16.371890591753953,-26.249898328717176
3216220155769364352,85.56574852246824,-2.9072446828299645,2404.345,640.597,15.5,2.339,39.826,14.189,4.455,3.473,1,0,1,24.8,17.3,0.396616,J054215.77-025425.6,-16.699595631042033,-26.270521092608988
3216243417312232704,85.67857542643736,-2.8628352865520785,2410.444,647.251,46.811,17.573,63.141,13.376,1.139,1.437,2,0,0,4.1,4.7,0.42684,J054242.84-025146.6,-16.57913363390229,-26.22995208246534
3216246131731554688,85.78976261731162,-2.7643451415641724,2179.384,601.556,18.32,5.592,75.714,16.088,0.2524,0.729,1,0,0,2.8,3.7,0.104963,J054309.54-024551.5,-16.43515686375534,-26.13517706938709
3216303924811404032,86.53146013328028,-2.522261615661744,2073.085,587.581,7.398,1.587,34.479,12.861,1.071,0.9921,1,0,0,11.3,5.9,0.05844,J054607.54-023120.1,-15.66617524389198,-25.915161728058322
3216306398712574592,86.41481269588226,-2.5126928601583858,2079.361,588.292,7.419,4.066,37.05,12.637,1.327,1.082,1,0,0,13.2,8.1,0.050039,J054539.55-023045.6,-15.765122521401063,-25.90242628704903
3216339379765233536,86.94945547720373,-2.2083937122247854,2106.292,600.693,35.563,10.235,48.871,15.549,1.003,1.082,1,0,0,6.0,7.0,0.123784,J054747.87-021230.1,-15.15077275174971,-25.611881652468917
3216341892322261376,86.7524563877226,-2.185353319211816,2060.492,583.915,5.858,3.781,31.539,11.156,0.8632,0.8199,1,0,0,2.9,2.7,0.087225,J054700.58-021107.1,-15.314652747695096,-25.584078357703792
3216342747023282048,86.89204913574872,-2.1616283039763813,2187.068,615.111,5.926,4.899,50.083,14.161,0.4735,0.806,1,0,0,2.6,4.0,0.076001,J054734.08-020941.8,-15.18000900308409,-25.56377034907522
3216370406612708352,85.93460776996785,-2.270008997396621,2122.938,609.43,5.882,1.883,34.703,13.196,1.3,1.38,1,0,0,13.0,6.7,0.230196,J054344.29-021611.8,-16.078181447992876,-25.64570936338415
3216379340141619328,86.13537889334312,-2.104858622173612,2109.685,603.559,10.379,3.132,31.594,11.647,1.359,1.185,1,0,0,11.8,8.0,0.155471,J054432.48-020617.3,-15.823850951613776,-25.486752991719076
3216392641656190208,86.55261299975524,-2.1449129338507493,2055.954,588.665,7.878,3.024,29.97,11.118,0.9924,1.019,1,0,0,7.3,6.8,0.21299,J054612.62-020841.4,-15.472952559131903,-25.53850978058342
3216392847814269568,86.55428680117498,-2.140951147206001,2056.2,589.027,2.121,2.223,31.02,11.499,0.8653,0.9541,1,0,0,4.1,3.5,0.170102,J054613.02-020827.2,-15.469635386377604,-25.534593714085194
3216408030522595072,86.5692810216263,-1.997963496161874,2061.26,591.841,4.211,1.948,33.109,11.62,0.9964,1.148,3,0,0,6.9,4.3,0.138645,J054616.62-015952.5,-15.390100706969793,-25.39205190600548
3216453866416677376,85.4875403574968,-2.5111539369479763,2657.943,683.826,35.882,17.356,53.004,16.416,0.898,0.7952,1,0,0,7.4,4.3,0.722385,J054157.01-023039.4,-16.585750888983217,-25.871968458709723
3216462421991566976,85.70484358572664,-2.3746238653610714,2520.696,661.824,65.096,15.416,53.23,21.694,1.359,1.611,3,0,0,5.5,6.5,0.452888,J054249.13-022228.5,-16.330097265903703,-25.74288283225755
3216670160966464512,85.95557360703903,-1.5784625842934914,2216.128,635.333,9.187,3.775,41.616,14.493,1.002,1.297,1,0,0,2.9,5.7,0.201399,J054349.33-013442.2,-15.738176158954472,-24.955149663316465
3216689230621295872,85.74018018622054,-1.3812062722766034,2121.826,604.335,8.602,3.205,34.269,11.747,0.8708,0.8211,1,0,0,4.8,3.8,0.080996,J054257.64-012252.4,-15.836546092424665,-24.751158387520206
3216702291617887232,82.88770621841185,-3.391256467643028,1923.935,561.926,9.518,2.764,30.345,11.034,1.165,0.9861,2,0,0,5.7,2.7,0.161183,J053133.04-032328.3,-19.294438673380686,-26.634526770162612
3216759736804572416,83.3111124736859,-2.8542444137513745,2034.899,583.439,12.574,2.763,30.276,12.122,0.9546,1.191,1,0,0,6.2,6.4,0.272565,J053314.65-025115.0,-18.67070710037124,-26.120833563807054
3216782006212524928,82.80523125950586,-2.9500367852218825,2012.406,585.76,5.315,4.227,31.485,11.691,0.9097,1.001,1,0,0,6.6,3.3,0.128998,J053113.24-025700.0,-19.16249352387923,-26.189427934216386
3216794684955990400,82.63979906889892,-2.857936774863566,2002.898,581.599,4.7,3.156,33.44,12.458,0.8064,0.9569,1,0,0,5.9,4.1,0.214348,J053033.54-025128.4,-19.26579019600742,-26.08819957538125
3216800040778862592,82.66540414295662,-2.776699680615897,2013.61,583.913,8.66,3.55,38.751,13.22,0.7885,0.9396,1,0,0,2.5,2.4,0.256623,J053039.69-024635.8,-19.205281820763876,-26.008540843125328
3216818942931134976,83.1333460914461,-2.5713648945110177,2216.896,618.55,50.929,9.103,42.859,13.174,1.953,1.627,1,0,0,14.2,10.9,0.048905,J053232.00-023416.8,-18.696043733517975,-25.829067486137735
3216826742591805440,82.82948626361122,-2.6021450609984136,1985.117,573.344,9.262,2.557,33.826,10.922,0.9211,1.139,1,0,0,4.8,5.3,0.154525,J053119.07-023607.5,-18.97885163591949,-25.84341016968197
3216833339661538176,82.92216114666199,-2.531776581550744,2096.791,594.272,21.946,4.847,34.972,11.835,1.121,1.273,1,0,0,10.1,7.3,0.083838,J053141.32-023154.4,-18.86412019800563,-25.778220858048666
3216931024397219200,83.0785924044637,-2.3423862340298665,2068.938,588.602,15.765,5.058,31.1,11.633,1.106,1.214,1,0,0,6.8,3.0,0.098323,J053218.85-022032.5,-18.63741817049078,-25.59751162441109
3216983075103723008,82.12661099440639,-2.854790212333437,1910.439,560.6,9.422,1.364,33.032,10.414,0.8669,0.9431,1,0,0,4.7,3.5,0.063757,J052830.38-025117.1,-19.717643613065928,-26.054973483243558
3217124332285616640,82.89148340691261,-2.22491755724319,2052.499,585.664,7.088,1.261,33.979,14.483,2.222,1.147,1,0,0,16.9,6.4,0.051131,J053133.95-021329.6,-18.747607384525757,-25.4701477270177
3217129658044984576,83.23107527325175,-2.1149218728391133,1987.958,573.258,7.526,2.493,33.311,10.038,1.186,1.074,1,0,0,8.1,2.4,0.340345,J053255.45-020653.3,-18.396282930657804,-25.378363793854003
3217213285353775360,82.43061957386658,-1.730619732512865,2131.259,599.281,18.799,4.353,46.963,12.869,0.4977,0.806,1,0,0,3.6,2.5,0.146786,J052943.35-014350.0,-18.92161535114597,-24.950763635030007
3217232458086467712,82.96418150671106,-1.5169474721857783,1932.476,576.192,39.1,2.177,32.93,10.477,0.7662,1.109,1,0,0,2.5,2.7,0.244761,J053151.39-013100.7,-18.350552839912044,-24.767144204541797
3217280286840728960,84.24121385564426,-2.081937104132085,1915.183,567.504,1.322,2.145,27.363,10.895,1.503,1.079,3,0,0,6.7,2.3,0.261037,J053657.89-020454.7,-17.488634113928963,-25.393910283550166
3217424121002334720,84.90795638852207,-1.4579027443302153,2277.44,635.749,218.79,45.845,61.255,14.906,1.32,1.973,1,0,0,9.8,10.2,0.125792,J053937.90-012728.4,-16.607736051431836,-24.79809314318549
3217433737432524544,85.11402123803072,-1.2475330857847535,2197.72,609.484,73.31,9.849,50.504,16.987,0.839,0.6458,1,0,0,5.1,2.6,0.177112,J054027.36-011451.2,-16.327163835417732,-24.595719881874505
3217499540628393088,84.8558578987648,-1.0436789851654975,2071.047,599.369,6.216,2.849,39.474,11.248,0.7068,0.9706,3,0,0,4.6,2.2,0.223523,J053925.42-010237.2,-16.459342752302376,-24.382152291954775
3217509706814313472,84.99684022315174,-1.0996267226679866,2131.392,614.55,9.376,1.49,34.418,11.175,1.08,1.301,1,0,0,9.5,6.0,0.225121,J053959.24-010558.8,-16.36120939975937,-24.443503723176
3217510982420949760,84.95295286734822,-1.046148328990813,2176.534,624.457,13.441,2.58,31.37,12.632,1.075,1.02,1,0,0,7.5,3.2,0.155421,J053948.70-010245.9,-16.37481889913937,-24.38838547537031
3217525890251584256,85.02016968515008,-0.9028313022283584,2046.972,599.18,25.41,5.365,37.773,11.84,1.104,1.516,3,0,0,8.5,8.2,0.218456,J054004.84-005410.0,-16.24811717049846,-24.247736449534766
3217534862438862080,85.2242321419381,-0.730956679467618,2010.662,591.121,8.398,2.817,32.471,10.423,0.9221,1.243,1,0,0,6.4,5.4,0.089361,J054053.81-004351.4,-15.987199558382931,-24.083544280383617
3217582210159153664,83.93732703175458,-1.2794806784522348,1974.446,583.021,0.0,1.862,27.494,10.482,1.185,1.042,1,0,0,10.4,4.0,0.340815,J053544.94-011645.8,-17.380620341004917,-24.578546755419026
3217611415936658688,83.37732693491469,-1.4340332446256343,2073.982,604.478,12.953,4.057,39.913,12.013,1.293,1.418,1,0,0,9.3,10.0,0.308746,J053330.54-012602.7,-17.947250712717565,-24.70585145814615
3217711089241765376,84.43551358098156,-0.7477878987793852,2011.812,589.312,13.526,3.376,21.36,11.09,1.248,0.9733,1,0,0,12.6,4.3,0.265956,J053744.51-004451.7,-16.690648513470013,-24.069399695146675
3217749679523525504,84.7140289867836,-0.4081813059412398,2008.614,593.646,20.709,4.33,32.704,11.881,1.105,1.009,1,0,0,6.8,5.6,0.026758,J053851.36-002429.4,-16.284719023939967,-23.741537608676506
3217781835942211712,84.11705942680764,-0.4334248782842675,2010.781,592.89,5.767,5.434,27.746,11.151,1.114,1.04,1,0,0,4.6,2.2,0.088432,J053628.09-002600.3,-16.822455462429026,-23.74151493042347
3217787990631911168,84.35682990628057,-0.5352714839431166,2018.666,593.065,4.967,5.853,31.354,11.359,1.512,1.037,1,0,0,20.1,6.1,0.246577,J053725.63-003206.7,-16.659531412888615,-23.853731044498687
3217827229452641152,87.105994333324,-2.2414890513631422,1972.767,573.243,9.298,2.513,33.886,11.291,1.09,1.006,1,0,0,7.0,5.3,0.09351,J054825.44-021429.4,-15.027353233439941,-25.64854673042556
3217943257993784448,87.34593405680138,-1.4437753894970142,2036.804,591.999,8.0,1.725,32.752,11.713,1.288,1.285,1,0,0,10.1,6.4,0.231902,J054923.00-012637.5,-14.445270503598014,-24.856118745549846
3217955112102457984,87.16541806216695,-1.4229973295871765,2066.22,596.256,10.169,1.829,37.517,12.359,0.8807,0.9195,1,0,0,7.4,4.5,0.052772,J054839.69-012522.7,-14.595406553383311,-24.831557875550565
3217957727738684288,87.27229867738761,-1.3336496747402449,2016.172,588.061,10.376,1.407,29.565,10.977,1.388,0.9375,1,0,0,12.7,3.6,0.071341,J054905.34-012001.1,-14.459266548979363,-24.74450196696122
3217959716307659136,87.01985242007115,-1.3481714503388085,2047.735,595.425,10.803,2.986,30.219,11.068,0.9656,0.976,2,0,0,5.5,3.2,0.286239,J054804.75-012053.1,-14.689429189159211,-24.753516366642685
3217967588984254208,87.8009296989518,-1.6494668030232014,1994.862,578.053,5.956,2.246,31.38,11.245,0.9399,1.118,2,0,0,2.5,2.1,0.493646,J055112.25-013858.1,-14.137737226457146,-25.07022367820603
3217977312790129280,87.89712665128233,-1.4874299605605696,1948.274,572.051,2.182,2.31,29.035,10.815,1.033,1.02,1,0,0,2.3,2.1,0.244564,J055135.30-012914.5,-13.977438619163925,-24.90979276511306
3218060944392981760,87.49055970828526,-1.1049020479482294,1984.213,582.711,5.785,3.253,30.023,11.432,1.798,1.409,1,0,0,15.9,8.7,0.062828,J054957.73-010617.5,-14.159684246198339,-24.520162721937464
3218101488884701440,87.86360327257789,-0.7176854277012986,2038.313,597.288,10.911,6.018,33.914,11.925,1.01,1.127,1,0,0,5.8,4.7,0.095396,J055127.27-004303.7,-13.649245739222193,-24.139606877456476
3218121245733067392,86.3238828125553,-1.5942464505937357,2194.052,626.11,10.216,3.658,50.547,15.93,0.5874,1.089,2,0,0,4.2,5.8,0.091881,J054517.72-013539.2,-15.41974759182978,-24.98180251024289
3218139147156720768,86.87517623682312,-1.4411602956457643,2091.403,600.917,9.941,3.31,31.651,11.978,0.9508,0.9345,1,0,0,3.6,2.1,0.249842,J054730.03-012627.9,-14.860719427840175,-24.843105079199187
3218141346179966976,86.96532690786586,-1.3732695506694823,2086.328,604.158,6.398,2.563,33.002,11.856,0.9603,1.142,1,0,0,5.9,6.6,0.178161,J054751.66-012223.8,-14.749356973947448,-24.777355021180338
3218141517978655360,87.00438316927944,-1.3483436559772874,2061.268,597.319,8.506,1.102,32.651,10.829,0.8644,0.9928,1,0,0,5.2,3.7,0.247186,J054801.06-012053.8,-14.703197671388631,-24.753335433406065
3218143476483214464,86.73421751345339,-1.3662407515154158,2096.789,605.308,18.766,5.415,32.003,11.194,1.108,1.107,2,1,0,5.2,4.5,0.837131,J054656.25-012157.8,-14.950565002362119,-24.764765984523393
3218155227514254208,86.99519167764625,-1.1325512658226722,2028.601,584.999,9.222,1.979,26.486,11.922,0.9786,0.9333,1,0,0,8.9,3.1,0.099996,J054758.84-010757.2,-14.610820051078196,-24.537389170803134
3218173816132705408,86.13514946139853,-1.473086046457484,2141.875,614.389,16.542,5.326,32.89,11.255,1.165,0.9922,1,0,0,4.5,3.8,0.190858,J054432.44-012823.0,-15.530238741523291,-24.855250897493818
3218350837505092480,87.15522586929306,-0.5323457700300233,2024.903,591.803,7.624,3.582,34.932,11.688,0.8286,1.017,3,0,0,4.7,4.5,0.257169,J054837.25-003156.2,-14.188982162034806,-23.940894330828726
3218431131919711232,89.20443486575391,-0.6548951606630488,1946.831,576.055,3.815,2.987,29.665,9.846,0.9615,0.9625,1,0,0,2.3,2.7,0.161192,J055649.06-003917.4,-12.433288321380703,-24.09176965185898
3218461097906030208,88.07616047472979,-0.7453703989551701,1986.428,584.41,3.07,2.399,28.749,10.242,1.105,1.045,1,0,0,2.1,2.4,0.249748,J055218.26-004443.1,-13.474097804842126,-24.17057087214278
3218463808029071104,88.2332409509317,-0.6417567107772351,1977.873,581.515,10.718,1.323,30.25,10.463,1.008,1.165,1,0,0,4.8,4.4,0.409138,J055255.98-003829.9,-13.286844519042187,-24.06917172636547
3218534142418987520,89.2776256817906,-0.3508048760748915,1970.891,580.983,10.649,3.59,29.527,10.91,0.9651,0.9504,1,0,0,3.1,2.0,0.248786,J055706.63-002102.6,-12.227132430424074,-23.788106358593744
