source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov,glat,n1_flag,n2_flag,neb_m5,n4_flag,morph_ok,n4_score,w3_S,w4_S,w3_A,w4_A,w3_G,w4_G,w3_C,w4_C,n4_flag_0.95,n4_flag_0.99,n4_flag_0.999,neb_m6,ab
10467286272555264,49.04061262832536,7.310865992365839,0.1666720223054811,100.0,0.1,9.408619477406123,2.5426229508196725,2.5727488151658773,7.346671189294022,11.282092,False,False,274.8958,13.023,12.993,12.268,8.627,AIP-exact,-40.88121200615087,False,False,False,False,True,0.3258032128514056,1.256287558588159,0.9893469936828928,0.6260591695900898,1.0567239464251252,0.0739859200739966,0.339328407460762,0.3927135525651946,1.0547087664442696,False,False,False,False,40.88121200615087
13389543365460352,53.27530355993704,11.084122956707851,0.1887557352382499,171.18644067796612,0.1078710519896663,12.03550883395483,4.021111111111111,2.616144578313253,0.8145119075231028,0.89842224,True,False,160.81888,13.488,13.287,11.448,8.515,AIP-exact,-35.26070902010388,False,False,False,False,True,0.7991463720813458,1.6615175231037331,1.2252468563885588,1.7230455029675016,0.8742687136179769,0.3459611202020286,0.2136607434297348,0.2708474950985386,0.3958783714905343,False,False,False,False,35.26070902010388
13602779901971968,47.39960854384983,7.816323404317184,0.1724019566323917,130.50847457627117,0.1,10.624513791425748,3.424921135646688,3.146956521739131,0.8232330531170171,1.0964637,True,False,200.03226,13.099,12.907,11.92,8.444,AIP-exact,-41.62751375601897,False,False,False,False,True,0.6454933467235752,1.4741872968294891,1.0970072130223032,1.0935460540503728,0.662719636208095,0.0646261883778647,0.0862622083614102,0.4132245078079629,0.4945686876196024,False,False,False,False,41.62751375601897
14258466789150848,50.438936876410224,9.452577211626624,0.0707880126546111,150.84745762711864,0.1354003093152683,11.284940084925257,2.667567567567568,2.154166666666667,0.9162100134556906,0.9933151,True,False,267.0714,14.476,14.344,12.17,8.816,AIP-exact,-38.37890936710027,False,False,False,False,True,0.6068290233492343,1.1570639628834958,1.323158583068154,0.5176595061450723,1.215203050607797,0.0991078498288121,0.3984667572140875,0.2891341922719313,0.5722324113245143,False,False,False,False,38.37890936710027
14675426509705984,46.82332455022129,8.84967462560009,0.1425439493454347,100.0,0.1,9.798446150992632,2.229363449691992,2.2618750000000003,0.8516741646724006,0.9871663,True,False,238.21712,12.995,12.835,12.368,8.703,AIP-exact,-41.239680014304895,False,False,False,False,True,0.6244037157921165,1.2616976478488109,1.3398258280256945,0.3649349454553459,1.036965041795541,0.1124315678330387,0.3574600492929487,0.4486740322035381,0.6971304752229771,False,False,False,False,41.239680014304895
17459454375122816,50.57879079970047,12.2517139890204,0.0918042927710996,161.01694915254237,0.1460577380556421,13.422349230873817,3.3928125,2.56061320754717,0.8766247600750915,0.99472237,True,False,136.1311,14.178,13.912,11.897,8.708,AIP-exact,-36.24217179237716,False,False,False,False,True,0.7803163444639719,1.4123481238650435,1.5246576226151645,1.1610668589199151,1.3867011452708096,0.1247834413758769,0.4085859809152263,0.3310446015956588,0.4422676368760558,False,False,False,False,36.24217179237716
19021070124267392,40.67806268806952,7.496833049215979,0.1960137007967835,100.0,0.1,10.874451764633632,2.2202453987730064,2.1040697674418607,0.9732465724676792,1.0422803,True,False,203.06667,13.59,13.482,12.541,9.237,AIP-exact,-46.129719525540914,False,False,False,False,True,0.952548330404218,1.527018276769979,2.1336666890834204,0.9407395447625296,2.133644515214129,0.1719515823120677,0.7284018027383707,0.3720362909268612,0.5479737213289119,True,False,False,False,46.129719525540914
19772178300515328,39.77666448297933,8.009050711645129,0.1957725541285147,110.16949152542372,0.1,11.074926149949407,3.137861271676301,2.4452702702702704,0.9739238771815232,1.0503371,True,False,158.49106,13.314,13.097,12.055,8.708,AIP-exact,-46.244366016966914,False,False,False,False,True,0.9465227215666584,2.491061761495427,1.6830478342286972,2.2157768831649896,1.3993895703128485,0.5562091651403304,0.3660076641584296,0.5106882900295693,0.3966050710984887,False,False,False,False,46.244366016966914
20028536308466176,39.00181036781375,8.353171802579054,0.0614695483004719,140.67796610169492,0.2133286284593057,11.52140872374597,3.548039215686275,3.4909967845659167,0.8893068813549083,0.95304805,True,False,248.1797,14.501,14.265,12.122,8.219,AIP-exact,-46.40448845893219,False,False,False,False,True,0.922671353251318,1.4927744093521502,1.9081694570863343,0.8524509196159163,2.4021897676149058,0.1353156736004144,1.014305802346531,0.1227066173880197,0.2066265126905415,False,False,False,False,46.40448845893219
20668138542935168,41.56032117785674,8.701060229381927,0.1598195924283573,140.67796610169492,0.1,10.467378744051526,2.9745205479452057,2.271338912133892,0.8628314839844939,1.0259707,True,False,284.25064,13.918,13.704,12.191,9.163,AIP-exact,-44.64227206493987,False,False,False,False,True,0.8508661812703991,1.7588975323339109,0.8665225561177156,1.7292068106371514,0.6649812011497865,0.1544280209421757,0.4297319015616804,0.2313621053054774,0.2585267405327174,False,False,False,False,44.64227206493987
21485423574915456,40.21649295724785,8.999184344987995,0.1820779864014055,130.50847457627117,0.1,10.210905673266543,5.744444444444445,4.63974358974359,0.9397148656446656,0.96252644,True,True,195.61487,12.864,12.732,11.37,8.216,AIP-exact,-45.185874563812895,False,False,False,False,True,0.3637961335676625,1.280402742232688,1.0512386305239758,0.5604267895857097,0.5399844412622962,0.1269774127236765,0.0783593713500236,0.338205842434599,0.4691033068586805,False,False,False,False,45.185874563812895
21843516472896768,40.90020811293269,10.0282221852548,0.0602584060849023,120.33898305084746,0.1,11.178399562428549,2.0838771593090213,2.849606299212599,0.9289461259275772,1.0608671,True,False,229.11266,13.995,13.722,12.785,8.96,AIP-exact,-43.95655071409234,False,False,False,False,True,0.9535525985438112,2.6812145295494325,1.6558050188879088,1.9169292463853,1.3779969420592983,0.4964958966812843,0.581419738507894,,0.7921559944798535,True,False,False,False,43.95655071409234
22276586615330688,41.742653879971925,10.639515869782562,0.0604683584585826,140.67796610169492,0.1,12.1248556104837,2.319871794871795,2.141420118343196,0.831397471308698,1.0158882,True,False,184.46207,14.025,13.839,12.498,9.079,AIP-exact,-42.97617402181806,False,False,False,False,True,0.8455937735375345,1.3398090494380863,1.6455555987534485,1.0127619126839038,1.3953922060128934,0.1270859366212625,0.4869550758491221,0.2305139316369668,0.4577293559863968,False,False,False,False,42.97617402181806
22726527389079168,37.5578398238978,8.576515163111175,0.193196026766739,120.33898305084746,0.1,10.094829515973627,2.9185483870967746,2.7007462686567165,1.091493059308999,0.9697071,True,False,281.2935,13.42,13.325,12.282,8.651,AIP-exact,-47.01476549911961,False,False,False,False,True,0.2435350238513683,1.1982199278635546,0.9922927591747536,0.6770090359327537,0.9186550264999956,0.0987575529935112,0.3021486635702287,0.7393431843538705,0.5367818525406827,False,False,False,False,47.01476549911961
23341154389359616,38.83627516853846,9.893110330482756,0.0362130661182991,150.84745762711864,0.116361638573573,11.675224654575558,3.457643312101911,3.502258064516129,1.0681499444745144,1.0137143,True,False,185.37624,13.817,13.698,11.927,8.529,AIP-exact,-45.22140806034694,False,False,False,False,True,0.4408737132814461,1.235554515488481,1.1803236055837718,0.5671047372253567,0.4381554274938912,0.0700170379730136,0.2211990443940737,0.2593677482949864,0.4354437372613348,False,False,False,False,45.22140806034694
24051851217699840,34.33428731826679,9.87263655902563,0.1438353765563721,140.67796610169492,0.1977626291062238,13.314016240600154,2.6940446650124072,3.667905405405406,0.8555863875862507,1.1011248,True,False,148.08987,14.57,14.349,12.392,8.662,AIP-exact,-47.54069060322805,False,False,False,False,True,0.9412503138337937,2.324470982828034,1.3993832282049614,1.8565409460485047,0.999256636320782,0.3411616599064598,0.2194505753214418,0.3214262093720859,0.5263925040985215,False,False,False,False,47.54069060322805
25836496028676096,40.735143846577856,12.599084673443343,0.1787116640406219,120.33898305084746,0.1,10.604996676214965,2.5850000000000004,2.1040697674418607,0.7770527689416586,1.1009061,True,False,238.13458,13.622,13.414,12.412,9.111,AIP-exact,-41.93684508932771,False,False,False,False,True,0.7773035400451921,1.2172293589128194,1.5205137395839454,0.6010902056240047,1.3957881841962296,0.2001178513554787,0.5487249358644934,0.4191386442973484,0.3207432145585436,False,False,False,False,41.93684508932771
27775282920974720,47.50617176903688,12.055491086813642,0.1726743697966966,140.67796610169492,0.1,10.798968788910232,3.3303680981595094,2.5131944444444447,0.8764260782176446,1.0271336,True,False,221.45212,13.36,13.188,11.944,8.625,AIP-exact,-38.37353796641744,False,False,False,False,True,0.3361787597288476,1.1738697464133172,1.0946251516836674,0.5844439499775077,0.548551504187852,0.1307049853249653,0.3227276590524472,0.3706772537833218,0.5416806413839046,False,False,False,False,38.37353796641744
28325996512435712,44.72008941486085,11.84421474000694,0.118763688933986,150.84745762711864,0.1460577380556421,11.381746080182824,2.4234375000000004,2.2112016293279027,0.9790905050707908,1.08441,True,False,279.03558,14.337,14.11,12.195,8.784,AIP-exact,-40.25667872291153,False,False,False,False,True,0.6221441124780316,1.4550709381797782,1.254324023744786,0.732176348337796,0.9560603002841984,0.1257525305650955,0.012215382716418,0.3645380885572962,0.503317880966215,False,False,False,False,40.25667872291153
28989208182540416,45.626410486670416,13.723888158659,0.0868423511819207,181.35593220338984,0.116361638573573,10.987021203724964,3.933695652173913,2.0180297397769515,0.865081537892108,0.9398082,True,False,289.09006,14.309,14.11,11.747,8.986,AIP-exact,-38.230565829877165,False,False,False,False,True,0.809691187547075,1.6772114797500397,1.0619294522677856,0.9071341407382988,1.0110617118659353,0.2061599851519476,0.0604887249439455,0.3625845659788396,,False,False,False,False,38.230565829877165
30094152944016000,50.18398861454203,14.779801387902852,0.1488498053321099,150.84745762711864,0.1,9.758793825660849,5.374752475247525,2.5073903002309472,1.0657184481846016,1.1196529,True,False,282.70197,13.263,13.131,11.454,8.463,AIP-exact,-34.610252618121365,False,False,False,False,True,0.740145618880241,1.5766226183422754,1.194753402072633,1.0750977156831265,0.8574255196441928,0.0572827758797264,0.2998736626587594,0.2813214559607165,0.3858357999267396,False,False,False,False,34.610252618121365
30380193470966912,49.4644184051134,15.468298316777094,0.1139543395710502,120.33898305084746,0.1,10.57219524132043,2.721052631578948,3.146956521739131,0.8289587088438194,0.944696,True,False,225.50883,13.392,13.243,12.279,8.629,AIP-exact,-34.53852598873522,False,False,False,False,True,0.7265879989957319,0.9985740662786692,1.4494551568008118,0.6869178380382804,0.9985141142063,0.0738129508029143,0.1081155010539434,0.3674424630922323,0.5366558681992096,False,False,False,False,34.53852598873522
30750904983145728,46.04363933105025,14.753988592044534,0.1610710233073194,140.67796610169492,0.1,10.62914905585122,2.1081553398058253,2.1205078125,0.882729148040454,0.9759,True,False,285.8238,13.794,13.647,12.417,8.875,AIP-exact,-37.16849578812336,False,False,False,False,True,0.43133316595531,1.2830109472692552,1.1731578690744462,0.9350673001517944,0.7555159125475294,0.0750436169194333,0.4036153756570724,0.4559917367433508,0.5148153445111369,False,False,False,False,37.16849578812336
31128926529775616,48.33504799377088,15.506078981926272,0.0583863347045869,140.67796610169492,0.1575540185529324,11.121125003906746,2.112256809338521,2.180120481927711,0.8734530567065698,0.96572644,True,False,292.73874,14.42,14.272,12.416,8.731,AIP-exact,-35.204059509728765,False,False,False,False,True,0.8754707506904343,1.0891775548702296,1.7289250142525854,0.5116859626011238,1.3161553078851522,0.0313303702707881,0.4769850401855086,0.2537101453046817,0.2695523316993419,False,False,False,False,35.204059509728765
31342373519465984,46.78382979151275,15.834855961271288,0.109280161278334,120.33898305084746,0.1,11.565095027559927,2.3398706896551724,2.215714285714286,0.8843861536979014,1.1344796,True,False,163.66959,13.583,13.346,12.292,8.787,AIP-exact,-35.8767542091203,False,False,False,False,True,0.1697213155912628,1.0776163222386088,0.9555268654502644,0.2143517322758855,0.9879951826537832,0.0244903524089021,0.1006130988623917,0.5908371957258238,1.264536591751984,False,False,False,False,35.8767542091203
33059428429258112,39.95268311924992,14.795458791095406,0.193646041639944,130.50847457627117,0.1,11.024125267495563,2.365359477124183,2.1714,0.9771803922963614,0.9640895,True,False,261.7152,13.764,13.635,12.591,9.044,AIP-exact,-40.51235625212478,False,False,False,False,True,0.9427567160431836,2.3770203300111965,0.8201781195935387,2.0253149528713625,0.4051695494306103,0.2867051839770821,0.2113699308615683,0.3884136942390424,0.4628652293662489,False,False,False,False,40.51235625212478
33809398438959744,44.869884092894445,14.962848886026917,0.0415066458033954,140.67796610169492,0.1,11.199342459719611,2.721052631578948,2.1933333333333334,0.9224574581093654,0.9799006,True,False,219.07797,13.896,13.704,12.228,8.736,AIP-exact,-37.68697955382582,False,False,False,False,True,0.7263369319608335,1.5601327240404044,1.1652889839754188,1.4122900345657956,0.9881922402185156,0.3181654006409306,0.3310065206070333,0.4049240123501686,3.0369910660607524,False,False,False,False,37.68697955382582
38428863401031680,59.77963524344037,12.876372526997756,0.1999878925963456,100.0,0.1,10.796567937213016,2.1081553398058253,2.141420118343196,0.9663312536418096,0.98417145,True,False,168.0642,13.241,13.049,12.341,8.868,AIP-exact,-29.404723839671533,False,False,False,False,True,0.5586241526487572,1.3487204396198138,1.2733555732942068,0.7335436759531478,1.1789097776899269,0.0249722121555682,0.2943797892939064,1.086253669167425,1.2241684891848938,False,False,False,False,29.404723839671533
38720405781064448,58.8941406021412,13.410479409045536,0.1352760606503878,140.67796610169492,0.2133286284593057,10.923474383400396,4.3428,6.828301886792453,0.8517293019161374,0.9560521,False,True,249.13843,13.765,13.577,11.57,7.614,AIP-exact,-29.686186466078897,False,False,False,False,True,0.9776550338940496,1.8979895852541075,2.5790904708815328,2.3089412450799807,2.851010437837137,0.3754277229892764,0.8497528929833853,0.1557240451974951,0.2868409053436375,True,False,False,False,29.686186466078897
41168468420455552,54.62844548305743,13.678097815620765,0.1623355973245056,100.0,0.1,11.41633125578246,2.3550976138828634,2.2022312373225152,0.9449811995892016,1.0205657,True,False,122.441925,12.862,12.665,12.314,8.72,AIP-exact,-32.488867715466306,False,False,False,False,True,0.0657795631433592,1.0437923097408286,0.800469728564438,0.6708640633883186,0.4645056550324477,0.1315217147015072,0.1792095794640074,0.5788792813271397,0.9931032566658432,False,False,False,False,32.488867715466306
42538146373725952,53.10394558184097,15.452295396448164,0.0724463677990811,171.18644067796612,0.1977626291062238,11.96360838512644,4.561764705882354,2.3348387096774195,0.8878399383967617,1.113653,True,False,259.9503,14.712,14.51,11.662,8.71,AIP-exact,-32.22714485015751,False,False,False,False,True,0.4659804167712779,1.195109540774242,1.1989009731330884,0.6279098620038263,1.0807433833603703,0.1291652453055877,0.2662157018822735,0.3427418261025832,0.5797955449935321,False,False,False,False,32.22714485015751
43301928998178176,55.760937323653565,16.419545803792484,0.1006659257504818,140.67796610169492,0.2133286284593057,12.463456908638184,2.271338912133892,2.648048780487805,0.8409254449129479,1.0698159,True,False,223.15767,14.794,14.582,12.374,8.759,AIP-exact,-29.766008816521307,False,False,False,False,True,0.7491840321365805,1.587914384802062,1.165526233007331,1.6232557248596382,1.090620095636401,0.303775029768411,0.2971007275268864,0.3926602796044726,0.4554855057395641,False,False,False,False,29.766008816521307
43493866794275840,58.21584165949895,16.50361030359846,0.1990580482211904,100.0,0.1,12.905662692296922,3.066949152542373,2.137204724409449,1.2817220484229697,1.1077169,True,False,85.925934,12.902,12.751,11.944,8.897,AIP-exact,-28.040232497573736,False,False,False,False,True,0.5018830027617374,1.2158657193772682,1.2256586042797308,0.6316135159279483,0.8988699826027334,0.1370743669788529,0.1423751939914964,0.4474653319856346,0.6117714052006152,False,False,False,False,28.040232497573736
43844744144839296,57.25846604775526,17.40637852799382,0.0568813093141122,150.84745762711864,0.1255205236417265,12.150927700349104,2.0601518026565464,2.141420118343196,1.000081701109352,0.94260967,True,False,206.70894,14.36,14.161,12.464,8.982,AIP-exact,-28.057539239068227,False,False,False,False,True,0.7521968365553603,1.5928525215660252,1.39344780943423,0.834311791931687,1.3713946913117716,0.1143503209274914,0.3616112579403334,0.269257129218941,0.3756539408303597,False,False,False,False,28.057539239068227
44610347835509760,56.203069465232176,18.064261897554687,0.0545617182045094,140.67796610169492,0.1255205236417265,11.686818562353718,2.1205078125,2.4675,0.904945911064515,0.9958495,True,False,206.7338,14.234,14.004,12.255,8.732,AIP-exact,-28.290901464829243,False,False,False,False,True,0.7062515691689681,1.5367191616629974,1.0733313088527578,0.9667772775006658,0.5602368352577326,0.1947849584426796,0.1925251964890425,0.1781682993806796,0.4992978904299611,False,False,False,False,28.290901464829243
47569962555552640,64.04126756714315,17.650158270232158,0.1958192469603584,100.0,0.1,10.468122813981497,2.641605839416058,2.3348387096774195,0.9133523980496157,1.0820849,True,False,179.74567,12.841,12.666,12.128,8.742,AIP-exact,-23.16446670821549,False,False,False,False,True,0.5746924428822495,1.4185851917154766,1.1202750175654022,0.935930344260306,0.8215677265239202,0.1467701675154202,0.0911344773842116,44.95713198969181,1.074157236382341,False,False,False,False,23.16446670821549
47613152746597376,64.35182927787102,18.19064424616891,0.1226165228151988,150.84745762711864,0.1,11.21466352411736,3.863701067615658,2.365359477124183,0.9283570005972644,1.1489106,True,False,213.12338,13.692,13.515,11.977,8.841,AIP-exact,-22.586716592577368,False,False,False,False,True,0.941501380868692,2.335166918894066,1.4880391845476102,2.3107233721016764,1.3692109407562671,0.3756209023793969,0.1418158470335636,0.352701066494164,,False,False,False,False,22.586716592577368
51659458617379712,59.236598809867886,20.913997612784264,0.1742482803584019,100.0,0.1,10.70274811004343,2.942276422764228,2.14990099009901,1.0265524061342233,1.0452867,True,False,173.24774,13.051,12.88,12.136,8.765,AIP-exact,-24.25428471631509,False,False,False,False,True,0.91790107958825,2.040975532326642,1.8163402146395893,1.4635114797959734,1.4083053835260555,0.3006017347828428,0.5189661847765261,0.4308092914001244,0.4031033488687088,False,False,False,False,24.25428471631509
51670969129617280,58.974839380094025,21.047923843638703,0.1680813917152998,130.50847457627117,0.116361638573573,11.232269964648562,2.087884615384616,2.842146596858639,0.8884275751724483,1.1045396,True,False,234.62593,13.728,13.491,12.481,8.592,AIP-exact,-24.331724663525183,False,False,False,False,True,0.9221692191815216,1.1076742254912302,1.904520185714113,0.8415142049097933,1.873872081337768,0.0458878793651144,0.6106860983985315,0.3397369554075242,0.4440908755825279,False,False,False,False,24.331724663525183
52794773092075648,63.148938120887145,22.245979464625883,0.1930263032309533,100.0,0.1,12.487893114303224,2.524883720930233,2.095945945945946,1.0183787910991913,0.98372406,True,False,85.97583,12.661,12.479,12.192,8.809,AIP-exact,-20.711925329262165,False,False,False,False,True,0.751192568415767,1.592332089604193,1.1319637406568823,1.3894084876014094,1.152532289491044,0.2354160045330267,0.4611549729819119,,3.6555283339530833,False,False,False,False,20.711925329262165
55752283275381248,50.54549649350793,17.253774825593656,0.1092834848132647,161.01694915254237,0.1833324376267034,11.642146731289984,2.857105263157895,2.648048780487805,1.0531041849846854,1.0974789,True,False,296.12485,14.81,14.532,12.07,8.748,AIP-exact,-32.50489907418245,False,False,False,False,True,0.3063017825759477,1.033630010546431,1.0707580840493087,0.525393206043105,1.049170848519558,0.0604088720519165,0.2005844708534237,0.2519360407647044,0.8847089088840049,False,False,False,False,32.50489907418245
55832586279000064,50.3074860836028,17.765507705426877,0.1337722852960321,150.84745762711864,0.1,10.443944278813174,3.382242990654206,2.0142857142857142,0.739467292955223,0.92730707,True,False,278.52536,13.955,13.841,12.022,8.995,AIP-exact,-32.25862502722111,False,False,False,False,True,0.7906100928948029,1.2281781546162829,1.5397711502071794,0.8146694344800197,1.6680830263701234,0.1232226376274329,0.5929619994067505,0.5454238026405035,4.269376610215304,False,False,False,False,32.25862502722111
56287646654378880,50.55468059028812,19.23220292565197,0.1825872253147746,120.33898305084746,0.1,10.277822690666078,3.193235294117647,2.667567567567568,0.981317351140649,0.93176,True,False,210.68085,13.093,12.954,12.025,8.611,AIP-exact,-30.97896950417961,False,False,False,False,True,0.6680893798644238,1.494988369105748,1.1828877625827716,1.1377965397824383,0.6641176457828749,0.216898565588122,0.0668178504950537,0.4888616505685995,1.1495030928697805,False,False,False,False,30.97896950417961
58166157974528000,54.37665210854696,20.62493159630564,0.0909929398336915,232.20338983050848,0.2677712115198339,12.028726747221244,7.487586206896553,2.4452702702702704,0.8888938205892036,1.0259242,True,False,248.16164,14.915,14.707,10.661,8.474,AIP-exact,-27.58435630149657,False,False,False,False,True,0.9859402460456942,5.173154722309095,1.7574267138052433,3.2249372771602043,1.5043527177647915,0.7718625990894712,0.1040278630600595,0.2634614659235357,-0.4034748712040313,True,False,False,False,27.58435630149657
58269241486405632,52.81936822807459,20.28256232277182,0.0622039132791804,150.84745762711864,0.1833324376267034,11.108223586184934,3.5250000000000004,3.2701807228915665,0.9457379688334816,0.98234063,True,False,275.72623,14.279,14.239,11.871,8.325,AIP-exact,-28.80339138990833,False,False,False,False,True,0.927441626914386,2.1405708516166224,1.317669551262842,1.253155878225371,1.0506316780821296,0.3929314060282841,0.427100994706973,0.5454363709594717,0.4558813350412525,False,False,False,False,28.80339138990833
58954095494611840,47.012376040934576,18.501686557095773,0.1980997460702782,130.50847457627117,0.1,10.327998146168431,2.4288590604026847,2.0601518026565464,1.6234254074181165,1.2833277,True,False,255.105,13.47,13.296,12.199,8.905,AIP-exact,-33.623815526606684,False,False,False,False,True,0.9030881245292494,1.3882237527497612,1.8199056999630765,1.0278578597677102,1.524212304089206,0.0744328510698353,0.6044768378861765,0.4594220723849395,0.4405481175531809,False,False,False,False,33.623815526606684
60995755446494464,51.51409621300888,20.74676828188553,0.1763104049224116,140.67796610169492,0.1,11.154225131090726,4.504979253112034,2.9029411764705886,1.1923586029254885,0.9632703,True,False,174.75072,13.192,13.017,11.605,8.598,AIP-exact,-29.23674172627622,False,False,False,False,True,0.5174491589254331,1.3806136831223952,1.0376150973698497,1.0538098128415374,0.4648504397627604,0.1020772973309431,0.1121267259595223,0.5103191369521837,0.5614138069960599,False,False,False,False,29.23674172627622
63420797059423104,55.061785739842,20.67810162556317,0.072868767674215,110.16949152542372,0.1,11.181856657688996,2.141420118343196,2.9107238605898127,0.90686201549392,0.9409011,True,False,152.40172,13.008,12.848,12.213,8.328,AIP-exact,-27.116149546589096,False,False,False,False,True,0.8905347727843335,1.8694534215020977,1.2843557363785465,1.2122969932309138,0.5472801314836033,0.1389438934159071,0.2383462082723116,0.3697915175260641,0.4599254531033107,False,False,False,False,27.116149546589096
63966975164510336,56.6289381997455,21.81456697908888,0.0777896494347286,171.18644067796612,0.1,13.019341220633532,4.957534246575343,2.478767123287672,1.113432146701029,1.1245524,True,False,107.00167,13.495,13.296,11.425,8.628,AIP-exact,-25.291203451907304,True,False,True,False,True,0.924177755460708,2.105632092755009,1.5660508398394437,2.043375690542037,1.0752272382695067,0.1991579700763828,0.3567715164659647,0.475252821750227,0.3228019924099224,False,False,False,True,25.291203451907304
