source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov
1278508242424846976,231.06721706520597,33.4944483164221,0.15989033865730237,120.33898305084746,0.1,12.771315680302687,2.9745205479452057,2.048490566037736,1.0569878712215708,1.0021613,True,False,134.23163,13.841,13.602,12.67,9.451,AIP-exact
1279418187079035904,218.8359892984688,26.125309647369544,0.13222025538253152,130.50847457627117,0.1,11.372023352609396,2.7696428571428573,2.305095541401274,1.7130942628734096,1.5660636,False,False,245.27864,14.131,13.917,12.657,9.329,AIP-exact
1279699528912574592,220.7724006586124,26.92650483112712,0.18382800545932215,110.16949152542372,0.1,10.312438360448507,2.215714285714286,2.0523629489603024,0.7929615118829619,0.9483038,True,False,293.13895,14.07,13.937,12.945,9.447,AIP-exact
1282470534436671360,220.46393166622013,29.006320379932266,0.11800554930458292,110.16949152542372,0.1,11.416026319980494,2.0838771593090213,2.0523629489603024,1.1354233695116107,1.0105203,True,False,207.95058,13.865,13.66,13.033,9.376,AIP-exact
1285257354032212352,216.93295389124705,30.598452600254276,0.1936059998420381,100.0,0.1,9.758309591285787,2.3550976138828634,2.3248394004282655,0.8647223403901194,1.0050901,True,False,280.08502,13.476,13.31,12.984,9.304,AIP-exact
1286979562903180672,217.4905760568209,31.897323990605308,0.04596206998124315,110.16949152542372,0.12552052364172658,11.818282020527544,2.229363449691992,3.6311036789297666,0.9540771331781273,1.0447371,True,False,181.04094,13.947,13.715,13.054,8.909,AIP-exact
1287371401359171968,218.4513538172889,33.460773644175426,0.09395905423078771,110.16949152542372,0.13540030931526834,12.080482303450257,2.942276422764228,4.846875000000001,0.9929399006588758,0.9844325,True,False,147.98297,13.822,13.634,12.801,8.625,AIP-exact
1287400061679018880,217.7106047391386,33.35698025736208,0.16567299606145958,100.0,0.1,9.898040431658712,2.3100000000000005,2.4019911504424782,0.8236269727533017,1.0243733,True,False,278.72525,13.723,13.544,12.976,9.202,AIP-exact
1288113021952384128,224.92128527500745,30.767186029600165,0.10029834398909661,140.67796610169492,0.12552052364172658,11.804702116412436,3.502258064516129,3.4798076923076926,0.9484875390473818,1.0239048,True,False,220.56763,14.387,14.198,12.592,8.993,AIP-exact
1288599560144625152,226.41273063223508,31.641398872173934,0.10312973237262232,181.35593220338984,0.1,10.814177406410078,13.571250000000001,5.244927536231885,0.9007675319451621,1.0027175,True,True,211.45537,13.647,13.275,11.098,8.49,AIP-exact
1289183572620293504,223.60986230118803,31.854466205824803,0.16590781635287394,100.0,0.1,10.637287023771854,2.1456521739130436,2.473120728929385,0.8919181391341334,1.0553486,True,False,221.17447,13.532,13.382,12.994,9.384,AIP-exact
1290786729288315904,227.73441777945908,35.005181217897274,0.15366528388597003,100.0,0.1,11.38389261093429,2.3348387096774195,2.3966887417218543,1.0305607269842108,0.9737696,True,False,214.14497,13.842,13.631,13.168,9.477,AIP-exact
1291263363284261760,228.4017675644086,36.23464293167022,0.08427518094517804,161.01694915254237,0.1,11.505852912015165,3.6311036789297666,2.305095541401274,0.951231009460819,1.0119779,True,False,291.15082,14.735,14.509,12.636,9.58,AIP-exact
1291728254840935552,225.9726398391043,35.427018764918415,0.15869119521084032,140.67796610169492,0.15755401855293244,12.598860349583692,2.167065868263473,2.2953488372093025,0.7494705285948146,1.0352467,True,False,234.8064,15.052,14.712,13.01,9.318,AIP-exact
1294576054379636992,221.217279332642,36.90949271486824,0.19638165941656802,100.0,0.1,12.315403236149127,2.56061320754717,2.7347607052896725,1.0612290443394365,1.001364,True,False,135.78236,13.353,13.157,12.899,9.233,AIP-exact
1295372620489889536,226.28947334821825,37.61243253583682,0.10316000260083914,130.50847457627117,0.12552052364172658,10.807707797657496,3.559672131147541,3.850000000000001,0.9038326896031295,1.0234764,True,True,279.04474,14.315,14.137,12.585,8.855,AIP-exact
1295465941539403392,226.64060202078525,38.323611449324936,0.07522396366591523,100.0,0.1,10.813270572654789,3.0242339832869085,3.513592233009709,1.0507632392937787,1.0327481,True,False,187.26848,13.296,13.121,12.666,8.84,AIP-exact
1295985460782929024,223.34946761399848,37.80316383004927,0.061497584287362926,140.67796610169492,0.1,11.623663164052438,2.6610294117647064,2.0255597014925373,0.996188064592271,1.0079228,True,False,237.44267,14.437,14.209,12.723,9.374,AIP-exact
1296053596144848640,224.29661576403143,38.07488963577818,0.17479904306084,100.0,0.1,9.74361083504896,2.05625,2.137204724409449,0.8179432575453309,1.0415001,True,False,299.8562,13.583,13.446,13.157,9.369,AIP-exact
1296167361238703872,224.40717211843935,38.98035326740384,0.16868901488752724,120.33898305084746,0.1,11.265328152054556,2.068,2.9583106267029975,0.9541832632596492,0.973954,True,False,243.039,14.353,14.136,13.206,9.269,AIP-exact
1297291440080019328,248.21883229045304,21.023707399471608,0.08206370694692207,100.0,0.1,11.07897833220849,2.044632768361582,2.137204724409449,0.9075334546123384,1.0647315,True,False,183.53958,13.398,13.181,12.719,8.951,AIP-exact
1298106173899154944,248.69840941379172,22.674976385104596,0.11892359740352547,100.0,0.1,11.688403197573994,2.180120481927711,2.674137931034483,0.9888078037663098,1.0094486,True,False,140.82072,13.164,12.967,12.634,8.911,AIP-exact
1298625422562404352,246.3886497455999,22.533240511231163,0.15476942277529715,100.0,0.1,9.857227504663758,2.0523629489603024,2.1163742690058482,0.8536784061523252,0.9979114,True,False,285.7936,13.514,13.356,12.638,9.088,AIP-exact
1299952601817012224,251.27585861974543,24.064416256708324,0.13174784557921473,120.33898305084746,0.1,10.520072779287867,2.1933333333333334,2.064068441064639,0.829654070165878,1.0209508,True,False,254.3134,13.762,13.597,12.633,9.075,AIP-exact
1300213048633489024,250.8799299787393,24.553710569862304,0.16619371448641182,100.0,0.1,9.86344690987906,2.5426229508196725,2.3966887417218543,0.8159405661187017,0.99803793,True,False,275.2242,13.479,13.343,12.522,9.024,AIP-exact
1301465869117634688,250.5427083410322,26.738389392117963,0.14544321472247568,150.84745762711864,0.21332862845930578,12.088350866777509,3.049719101123596,2.950271739130435,0.8125317489716457,1.0438952,True,False,287.0597,14.87,14.626,12.304,8.781,AIP-exact
1301473123318672896,250.10953815529476,26.467796602043123,0.19065475875550247,100.0,0.1,12.611108526588671,2.2202453987730064,2.3914096916299563,0.9309222352690143,0.9820725,True,False,104.618935,13.545,13.32,12.608,9.016,AIP-exact
1302430694867662720,245.88393473930967,24.57886261032682,0.18936660764281105,150.84745762711864,0.1,11.151709485471821,4.561764705882354,2.6545232273838635,0.8783395820380019,0.97565466,True,False,209.12642,13.48,13.294,11.774,8.877,AIP-exact
1304434069476414336,248.55945094613355,26.57400039513247,0.15661800744757887,161.01694915254237,0.24823268762177775,10.485490640734099,20.87884615384616,16.45,1.4746985693457164,2.4151907,False,True,215.23935,12.959,12.791,9.965,6.644,AIP-exact
1304539970486528768,250.14573244422212,27.14529419763415,0.1316390986857103,120.33898305084746,0.1,10.231151365195116,2.0838771593090213,2.5190255220417637,0.86742681116644,0.96447736,True,False,288.94443,13.813,13.622,12.625,9.072,AIP-exact
1304861577637186176,248.6999132362151,27.94538713863254,0.15130117014921868,120.33898305084746,0.1,11.85406352811089,3.468690095846646,2.35,0.9463972173479112,0.9863363,True,False,140.87434,13.46,13.26,12.244,8.908,AIP-exact
1305008289424166528,245.6667482879969,26.5598750665965,0.08862649918469515,140.67796610169492,0.1,11.922629119097124,2.0180297397769515,2.2112016293279027,0.9999859798451556,1.0333776,True,False,197.14337,14.368,14.172,12.687,9.028,AIP-exact
1305241493264402432,245.76731104895825,27.165940679170905,0.1737247207419446,100.0,0.1,11.896418774106746,3.446666666666667,2.380921052631579,1.278106443017917,0.88543177,True,False,114.86551,13.006,12.809,12.203,8.935,AIP-exact
1306050046627633920,253.04213221620915,24.81917508759535,0.09372226073712446,140.67796610169492,0.14605773805564215,12.199692237287874,2.3757111597374183,2.9264150943396228,0.9505213342030631,0.93837845,True,False,206.11868,14.232,14.023,12.449,8.799,AIP-exact
1307309674636362496,251.6966237018433,27.21512123124221,0.1426321346017948,100.0,0.1,10.629263370741567,2.0068391866913124,2.748607594936709,0.9861112610810494,1.1205775,True,False,220.49763,13.211,13.029,12.755,8.881,AIP-exact
1308843802595048192,255.8973971840013,29.629174380504832,0.19653104447991715,100.0,0.1,9.568218603309194,2.9663934426229512,2.7416666666666667,0.8783077164260128,0.98727745,False,False,295.22714,13.235,13.129,12.516,8.926,AIP-exact
1309001543856570496,258.04315216048644,29.46919598865724,0.15827792680304995,120.33898305084746,0.1,12.838729912015125,3.7697916666666673,2.9583106267029975,0.9932703808002321,1.0391792,True,False,114.23948,13.481,13.312,12.303,9.1,AIP-exact
1309952552696085120,254.6734680143014,30.89088642954588,0.14363316899003367,150.84745762711864,0.1,10.872130289036665,2.3348387096774195,2.6161445783132535,1.1195674207285395,1.0690491,True,False,289.9595,14.048,13.881,12.427,8.918,AIP-exact
1311590687581900544,251.84118413860924,30.68668943660169,0.10760168396615212,130.50847457627117,0.1,11.141272689786963,2.8952000000000004,2.7625954198473286,0.9510796354409651,1.0024114,True,False,217.91266,13.93,13.682,12.541,8.837,AIP-exact
1312572624481442944,249.7564354578646,31.35778677473303,0.15062264936641287,161.01694915254237,0.14605773805564215,11.54331666822286,3.655555555555556,2.0142857142857142,0.9181985621889439,1.0643685,True,False,284.0129,14.781,14.638,12.185,9.084,AIP-exact
1313892382031683200,254.64480759353228,33.64610724817577,0.14520045311756138,130.50847457627117,0.1,11.2912476005567,3.6311036789297666,2.1414201183431953,0.9810169477965173,1.0542774,True,False,197.91052,13.669,13.494,12.249,9.015,AIP-exact
1313990272926558080,252.11941875772516,32.26145155789772,0.11414017014089436,161.01694915254237,0.16995517726504228,13.446900839273379,3.4357594936708864,2.2713389121338916,0.8887147833276602,1.0195559,True,False,171.45811,14.656,14.389,12.245,9.105,AIP-exact
1314307516390919296,250.7741356901119,33.0215074906778,0.12989399004281824,100.0,0.1,11.587466116894607,2.6161445783132535,2.319871794871795,0.9153905759591956,0.9741984,True,False,150.04861,13.384,13.182,12.669,9.142,AIP-exact
1315337479611688832,241.0857527641821,25.43764624326686,0.08864803863500346,130.50847457627117,0.1,12.637001377551606,2.783846153846154,2.473120728929385,0.9527261518718682,1.0340967,True,False,138.4366,13.96,13.734,12.479,9.016,AIP-exact
1315669639499877760,243.58364096912973,26.586067767423057,0.10211116382653555,150.84745762711864,0.1,10.535468862822833,2.9745205479452057,2.3398706896551724,0.8439914774406241,1.1326851,True,False,290.84274,14.174,13.914,12.206,8.809,AIP-exact
1316509872542508672,240.3154038719649,27.36051591564451,0.15276358881603255,130.50847457627117,0.10787105198966634,10.43491365664641,3.29,3.4798076923076926,1.5765153725302254,7.4505415,False,False,285.50076,13.866,13.7,12.26,8.571,AIP-exact
1316946855397914752,242.85355505680036,28.7660720671343,0.0567237208997863,140.67796610169492,0.12552052364172658,11.641788728447745,2.35,2.56061320754717,0.868579413649862,1.0042976,True,False,229.93562,14.31,14.124,12.573,8.836,AIP-exact
1317371786578025984,245.1114542232412,28.205949631045453,0.18057051300729435,150.84745762711864,0.12552052364172658,11.730140116015836,2.849606299212599,2.6545232273838635,0.9277549253413413,1.0750842,True,False,248.36682,14.201,13.991,12.298,8.894,AIP-exact
1321490385337092352,239.8061563943334,31.437556327891468,0.06958205198711268,110.16949152542372,0.1,10.491683917749395,2.252489626556017,2.9583106267029975,0.8240966849180493,0.98514587,False,False,273.6186,13.936,13.755,13.181,9.209,AIP-exact
1322301854981478784,241.67383028569373,31.891418750361087,0.10547221191205493,140.67796610169492,0.26777121151983396,9.835421978885156,14.87260273972603,17.233333333333334,2.5282045678379332,1.4970686,False,True,252.54839,13.149,12.939,10.506,6.485,AIP-exact
1322410470411453184,243.47393029159716,31.909788650498456,0.08881665687890271,140.67796610169492,0.15755401855293244,12.026310963548237,2.1205078125,2.5073903002309472,3.0008123811120644,3.627592,False,False,234.63814,14.554,14.307,12.48,8.8,AIP-exact
1323361509312620416,240.4569574936512,33.02614291362864,0.12757697700695608,100.0,0.1,10.392980028944848,2.4234375000000004,2.9185483870967746,0.8941945598937464,1.0260928,True,False,261.53595,13.679,13.508,13.116,9.266,AIP-exact
1323964247843686784,242.49238042926973,34.94151843749327,0.12434273199805092,150.84745762711864,0.15755401855293244,12.979618499495228,2.8722222222222227,2.3449244060475163,0.7860566176278699,1.0235206,True,False,205.04836,14.798,14.536,12.63,9.106,AIP-exact
1327343841645631360,252.1736054009736,36.376374510734784,0.16380483847128283,120.33898305084746,0.1,10.474482401622932,2.0180297397769515,2.4019911504424782,0.813217902871973,0.9535309,True,False,280.18567,14.186,14.02,13.024,9.128,AIP-exact
1328197371906749696,251.09766553312235,37.15599443479636,0.0922166519421902,100.0,0.1,12.496680862528677,2.197773279352227,2.247826086956522,0.9650541572598696,0.9446809,True,False,123.63534,13.46,13.307,12.745,9.202,AIP-exact
1329188783501447296,246.5623049160954,35.09136717999298,0.035031188821517886,150.84745762711864,0.11636163857357301,12.668314962760636,3.809473684210527,2.6545232273838635,0.8223935472226217,0.9848762,True,False,158.23247,14.21,13.984,12.235,8.903,AIP-exact
1329482563560440960,244.8847985449067,35.504465909992405,0.19487592402010023,110.16949152542372,0.1,10.850029928759712,2.4787671232876716,2.8054263565891473,0.9142763715602645,0.99452776,True,False,202.0591,13.695,13.522,12.538,9.01,AIP-exact
1331247245363289088,247.73376666207685,37.50517513587919,0.19308763390177097,100.0,0.1,9.767445320816192,2.942276422764228,3.4357594936708864,1.2182514162409355,0.9975828,False,False,237.068,12.783,12.613,12.278,8.422,AIP-exact
1331774220670538240,248.3705201852389,39.0029000469853,0.1841228795105437,150.84745762711864,0.11636163857357301,10.668089779525383,6.204000000000001,4.957534246575343,0.8937408873414578,0.94560415,True,True,232.30173,13.966,13.738,11.727,8.305,AIP-exact
1332200929966046976,246.8947777525968,39.10509448970446,0.052632409016429585,120.33898305084746,0.15755401855293244,11.805848445672018,2.2713389121338916,2.857105263157895,1.034508404294339,1.0083681,True,False,209.59712,14.135,13.978,12.82,8.74,AIP-exact
1333257113963292416,259.96567233281104,31.431439838563566,0.10246253697307355,150.84745762711864,0.1,11.105082140848918,2.9583106267029975,2.0142857142857142,0.9485599153348953,0.9545573,True,False,280.3167,14.489,14.327,12.657,9.344,AIP-exact
1333371707986942080,257.9114521109768,31.0914515582302,0.07502328547989086,140.67796610169492,0.12552052364172658,12.647317811865415,2.2618750000000003,2.1246575342465754,0.8405061883904992,1.0895073,True,False,191.0617,14.531,14.283,12.778,9.268,AIP-exact
1333395858587009536,258.4879544474762,31.374512906580904,0.08340588797109204,171.18644067796612,0.10787105198966634,11.844294607981325,4.659656652360515,2.319871794871795,0.9562203033443523,0.9731152,True,False,206.92029,14.363,14.036,11.941,9.084,AIP-exact
1334077010336318976,259.98303274704097,33.31682962789692,0.16392477736178582,130.50847457627117,0.1,10.605851572239406,2.3100000000000005,2.4675000000000002,0.955857868250629,1.0276728,True,False,292.1578,13.883,13.708,12.795,8.969,AIP-exact
1335554028113043456,261.66151824439623,34.3109562414591,0.0802204348858655,161.01694915254237,0.10787105198966634,12.19283220463038,4.486363636363637,2.79819587628866,0.8882059971602153,1.0157651,True,False,197.19421,14.452,14.318,12.285,9.083,AIP-exact
1335995761206162176,263.0848466720089,35.206207509381166,0.16768932546158932,120.33898305084746,0.1,12.30954288011758,2.9745205479452057,2.05625,0.9916803433967951,0.9900485,True,False,139.5081,13.737,13.513,12.508,9.261,AIP-exact
1336487792659364096,260.71516680858934,34.84291054310912,0.13721809703671992,140.67796610169492,0.14605773805564215,13.10939534759633,2.950271739130435,2.7210526315789476,0.9215094437654361,1.0263418,True,False,162.44432,14.603,14.353,12.64,9.106,AIP-exact
1337834930626334592,256.45583475579537,34.55194321114811,0.1317865117316164,140.67796610169492,0.21332862845930578,12.023882587211146,2.8054263565891473,2.79819587628866,0.8480453554739894,1.00552,True,False,294.89084,14.877,14.711,12.593,8.914,AIP-exact
1338448458113508480,256.62622085010054,35.634889832915164,0.07332834812865013,110.16949152542372,0.1,12.019389265806883,2.56061320754717,2.8273437500000003,1.016757240780385,1.0468744,True,False,144.59822,13.658,13.462,12.643,8.851,AIP-exact
1340383770378068864,258.7350872502107,38.65100936596502,0.04466504959903327,130.50847457627117,0.1,13.250853737681734,2.7696428571428573,2.9343243243243244,0.8120476561609384,0.9589168,True,False,109.45229,13.804,13.587,12.547,8.83,AIP-exact
1340901129253875968,259.63371820644454,39.53828712427963,0.19944935919275913,120.33898305084746,0.1,10.74875254050971,4.241015625,2.7555837563451777,0.9757657334698642,0.99336505,True,False,205.35718,13.556,13.378,12.218,8.997,AIP-exact
1341953632463077248,258.68292581232333,40.68237701438064,0.16999388066154333,120.33898305084746,0.1,10.7904961225049,2.5788598574821857,2.1584493041749506,0.8099839173430454,1.0086592,False,False,266.9638,14.104,13.973,12.729,9.448,AIP-exact
1342370763983715712,263.8134893422296,36.8779505284276,0.04446367656116047,140.67796610169492,0.10787105198966634,11.23325495006338,2.180120481927711,2.4019911504424782,0.8309622107503934,1.0393236,True,False,286.5983,14.567,14.408,12.913,9.182,AIP-exact
1342386913060750208,263.56544748240617,37.02948185968464,0.16284581516790678,110.16949152542372,0.1,10.103924972939051,2.0255597014925373,2.0523629489603024,0.819189257446001,0.9870437,True,False,298.46967,13.933,13.719,12.855,9.322,AIP-exact
1343920143370377472,264.87715901273185,39.681143414835184,0.18221758976695016,140.67796610169492,0.1,11.543200829821876,2.154166666666667,2.215714285714286,0.9870457581570165,1.0195798,True,False,262.28378,14.264,14.03,12.741,9.263,AIP-exact
1344151835381713280,263.8010724904904,40.4635046089604,0.16480889322481757,120.33898305084746,0.1,10.598144122921022,3.128818443804035,2.7555837563451777,0.8453813199797522,1.0039607,False,False,249.60379,13.604,13.459,12.49,9.02,AIP-exact
1344591738816056832,267.75387950984043,40.59492341408271,0.0876939470331249,150.84745762711864,0.1,10.534149197338857,3.8775,2.6161445783132535,0.8839283383962837,1.0488669,True,False,292.3526,14.13,13.98,12.268,9.025,AIP-exact
1346624018557194880,262.1384492260756,39.47291930981598,0.18207760218190133,100.0,0.1,10.280934227736518,2.0068391866913124,2.0601518026565464,0.9576035004817336,1.0503222,True,False,295.17526,13.796,13.65,13.211,9.656,AIP-exact
1347477823695831552,262.5816561731148,41.89255766731168,0.12426157475042303,100.0,0.1,10.497270387573206,2.048490566037736,2.4343049327354263,0.855490755544677,1.0222158,True,False,259.34622,13.755,13.575,13.115,9.406,AIP-exact
1348026578781596160,259.77491324620644,41.693435137718375,0.08700160713841579,140.67796610169492,0.10787105198966634,12.152525124492477,2.7625954198473286,2.748607594936709,0.924487978075779,1.0395222,True,False,192.84473,14.139,13.855,12.688,9.011,AIP-exact
1348054414465651840,259.0791721702489,41.46546442200282,0.18286836868124084,130.50847457627117,0.1,9.85418928369469,5.0263888888888895,3.7437931034482763,0.9706202947630862,0.9781655,True,True,299.10312,13.472,13.365,12.123,8.889,AIP-exact
1349777722848034304,267.70372949947057,45.34209994189212,0.10649130752456873,140.67796610169492,0.15755401855293244,12.116722852800761,3.0326815642458107,2.990909090909091,0.9245489145870572,1.015181,True,False,239.96286,14.792,14.57,12.643,9.136,AIP-exact
1350326104271833088,264.2530214151309,44.97359322663683,0.11395746895453837,100.0,0.1,12.300079702519056,2.154166666666667,2.068,0.9148088950015059,1.0227766,True,False,134.50662,13.567,13.4,13.019,9.422,AIP-exact
1351492686108469504,252.19805908983832,37.6617363822761,0.1140622925633904,120.33898305084746,0.3625630486550966,11.920303449617256,2.133005893909627,3.809473684210527,0.8703063776414747,1.0146674,True,False,279.70956,15.027,14.823,12.872,8.385,AIP-exact
1353970057604540160,256.9434614300207,40.80881540736395,0.11111366925134665,140.67796610169492,0.1,13.078755291503624,2.628813559322034,2.0180297397769515,0.9118644729541283,1.0232326,True,False,136.7694,14.269,14.04,12.694,9.235,AIP-exact
1354535137861332736,254.23563394630028,40.88616113223474,0.1774670968602136,140.67796610169492,0.1,12.315289455522588,3.446666666666667,2.1205078125,0.864467857843814,1.0960599,True,False,169.14973,13.907,13.72,12.441,9.318,AIP-exact
1354567676533870336,254.4588275011509,41.15448364300668,0.07984649237271382,150.84745762711864,0.10787105198966634,11.017836356204349,3.8913978494623658,2.9185483870967746,0.9768675119721164,0.98795456,True,False,275.39023,14.447,14.251,12.351,9.07,AIP-exact
1355355510974712704,256.4005377710701,43.31034645839785,0.17861801010710282,120.33898305084746,0.1,11.086582011173492,2.982692307692308,2.2202453987730064,0.9350367039414622,1.042662,True,False,215.09514,13.75,13.536,12.507,9.232,AIP-exact
1356100086505356416,249.66841006181224,41.072040595216016,0.06022518678122006,130.50847457627117,0.1,11.076198845313954,2.137204724409449,2.2905063291139243,0.8804736657573748,1.0289778,True,False,283.00912,14.334,14.146,12.992,9.284,AIP-exact
1356464540250717824,251.2917711079902,41.50306082131714,0.04533591106778091,181.35593220338984,0.12552052364172658,12.458564935536245,3.9336956521739133,2.128823529411765,0.9694810805113991,0.9735451,True,False,202.20813,14.609,14.427,12.021,9.291,AIP-exact
1358571238888935552,256.9633563743449,44.814057950425294,0.14947100061909752,110.16949152542372,0.1,11.39808069714137,2.3757111597374183,2.0878846153846156,0.8169255956576671,0.9900317,True,False,198.6419,14.004,13.804,12.913,9.331,AIP-exact
1360496346311549440,259.11123089004127,43.76945503928167,0.10151194480079333,140.67796610169492,0.24823268762177775,12.186014452621516,2.5973684210526318,3.221661721068249,0.7187885389564552,1.0687431,True,False,294.0402,15.101,14.869,12.706,8.827,AIP-exact
1362050883953093376,263.5452840061871,47.0952740425591,0.07631732794310898,130.50847457627117,0.13540030931526834,11.667140493000177,5.348275862068966,6.4625,0.9435492174677853,0.9433388,True,True,166.47089,13.78,13.552,12.18,8.239,AIP-exact
1362835492874828928,265.65515684627803,47.212653832796576,0.06422008211595262,130.50847457627117,0.1,10.00061446860188,4.63974358974359,4.8039823008849565,0.8337746536357771,1.108127,True,True,269.4945,13.528,13.379,12.13,8.497,AIP-exact
1363024437076123008,268.327333204202,47.862631942860745,0.17390530992098624,201.6949152542373,0.10787105198966634,11.40627165739787,10.24245283018868,3.0326815642458107,0.8102925499908162,0.99259335,True,False,237.49478,13.912,13.621,11.291,8.852,AIP-exact
1365282451706556672,261.3175403717816,47.75062673059924,0.17815043441744116,150.84745762711864,0.11636163857357301,12.836143833357475,2.864643799472296,2.2905063291139243,0.7147019405715842,1.0613551,True,False,193.28201,14.907,14.611,12.774,9.501,AIP-exact
1365288091000079104,261.8360256807707,47.8876146071003,0.07015823136847105,100.0,0.10787105198966634,10.189563080936594,2.091907514450867,3.1561046511627913,0.958412581819539,0.9818847,True,False,296.93814,13.873,13.686,13.207,9.085,AIP-exact
1365966730191948160,259.8238222177104,48.35194426876417,0.17985935652078003,110.16949152542372,0.1,11.770602079555783,2.0031365313653136,2.0601518026565464,0.8536336897242561,0.99375486,True,False,179.21138,14.036,13.817,13.022,9.362,AIP-exact
1369633803332569088,236.5767101833439,32.44502770415807,0.10936560431112197,130.50847457627117,0.1,12.696581664334024,2.4288590604026847,2.2905063291139243,0.9767015210579996,1.0021849,True,False,166.76437,14.435,14.254,12.938,9.436,AIP-exact
1369880025217886080,238.33211264921596,32.7877975619537,0.09802724035065821,201.6949152542373,0.1,11.412799024929695,6.828301886792453,2.4019911504424782,0.9639902173836421,1.0000267,True,False,262.50513,14.318,14.094,11.847,9.441,AIP-exact
1370338457143776000,235.0937151615865,32.47155200976697,0.08629888326688909,120.33898305084746,0.1,11.063144539861206,2.566666666666667,3.9194945848375453,0.894203140706797,1.0276182,True,False,225.21696,13.735,13.534,12.871,8.924,AIP-exact
1370879068971181312,235.6548264629274,33.59717481029889,0.18734334301906425,161.01694915254237,0.1,9.968807600206915,8.042222222222222,3.4798076923076926,0.8514252658476484,1.0238686,True,False,298.51907,13.389,13.27,11.496,8.706,AIP-exact
1370964693438991616,237.18507388018008,34.0385884212977,0.18823745790607221,140.67796610169492,0.1,11.921687473518485,5.744444444444445,2.7910025706940877,0.9849602363068473,0.9768298,True,False,166.0273,13.648,13.409,12.011,9.165,AIP-exact
1371107973547799168,235.84896102174895,34.15905952430994,0.0994217074607109,150.84745762711864,0.12552052364172658,10.782064086040572,5.6546875000000005,4.1438931297709924,1.0086502246219866,1.2104805,True,True,280.1203,14.109,13.929,12.016,8.686,AIP-exact
1371553516275647744,240.1042190197617,34.41541073673912,0.10876679162179176,120.33898305084746,0.10787105198966634,12.052696905401461,2.79819587628866,3.3613003095975236,0.930406118091207,0.98255056,True,False,182.51889,14.203,13.988,12.987,9.121,AIP-exact
1371857599960324608,238.51785521369945,34.87488738356251,0.14220284971067246,150.84745762711864,0.1,10.66183057336917,4.7,2.4507900677200904,0.8833679581922677,1.0236053,True,False,289.74042,14.061,13.83,12.255,9.27,AIP-exact
1372190339666830464,241.1488641199856,36.38999621011892,0.14454273042033336,140.67796610169492,0.1833324376267034,12.095311637910022,2.4507900677200904,2.950271739130435,0.7329289345525966,1.0889411,True,False,282.8356,15.281,15.095,13.056,9.387,AIP-exact
1372440959597997184,240.5468680371775,36.6503257541617,0.1764066553515591,100.0,0.1,10.000793331746696,2.215714285714286,2.7625954198473286,0.8178747537731338,0.9557206,True,False,263.7334,13.554,13.362,13.151,9.34,AIP-exact
1373098712365292544,239.5034336369853,36.52990803830413,0.160145454791131,100.0,0.1,10.48337981480644,2.0407894736842107,2.2112016293279027,0.9930212979339431,0.95008,True,False,269.17346,13.736,13.553,13.051,9.469,AIP-exact
1376914155152947840,237.49715518459,39.29550642117952,0.1410051331390694,150.84745762711864,0.10787105198966634,12.556896825760303,3.536482084690554,2.635194174757282,0.8647280642722226,0.9451147,True,False,189.18715,14.752,14.5,12.649,9.347,AIP-exact
1377764867915182464,236.6645209156192,40.29447214612599,0.1292609028604513,130.50847457627117,0.10787105198966634,11.410768836521576,2.5366822429906546,3.3613003095975236,1.9106696997011234,2.4209077,False,False,248.81023,14.379,14.207,12.853,9.114,AIP-exact
1378451134969413760,241.5171614776081,37.3701044866291,0.19608969672396223,100.0,0.1,11.022655316022924,2.7347607052896725,2.2339506172839507,0.9449913294342038,1.0298723,True,False,239.65094,14.148,13.952,13.043,9.663,AIP-exact
1378586404963301376,242.1892485869745,37.98964488572744,0.0800378068923963,140.67796610169492,0.1,11.005986442080314,3.559672131147541,2.857105263157895,0.9130543122246136,0.98453563,True,False,291.38025,14.461,14.219,12.671,9.333,AIP-exact
1378924646524219520,244.15799005842052,39.06548502959247,0.07720705568342955,140.67796610169492,0.12552052364172658,11.745401580015972,6.540361445783133,6.065363128491621,1.0930141061071932,1.0594414,False,True,158.06972,13.662,13.352,11.741,8.289,AIP-exact
1380041917840879232,242.5023879378875,40.42314395128609,0.13836396561959924,150.84745762711864,0.1,11.729799758494158,3.137861271676301,2.128823529411765,0.9822226998962393,1.0509487,True,False,258.06033,14.763,14.488,12.787,9.635,AIP-exact
1380322950436779264,241.8000860597568,41.191631415066425,0.11012281852805589,140.67796610169492,0.11636163857357301,12.281300776036076,2.162749003984064,2.048490566037736,0.7910357190820545,1.0309874,True,False,261.26633,15.034,14.721,13.216,9.721,AIP-exact
1381439573213902464,246.2761003746906,42.88831157093814,0.1836367669866356,140.67796610169492,0.1,9.465571195115235,8.899180327868853,5.744444444444445,0.7981916743769889,0.992655,True,True,276.1076,13.428,13.23,11.51,8.224,AIP-exact
1381999087193601536,243.27089785355983,42.72359873672592,0.12535440821156987,100.0,0.1,10.422485888922683,2.167065868263473,2.7007462686567165,0.9070781093496258,0.9306006,True,False,263.72058,13.77,13.604,13.264,9.462,AIP-exact
