lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
1.1099058805885533,0.025635513795879576,0.0013680913669669725,8.083025456576423e-05,13,2097152,SPHEREx-D2,61203.435665,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0165_1D2_spx_l2b-v25-2026-166.fits
1.1357778902345275,0.026958417077842394,0.0015096807129312984,8.430139203055668e-05,13,2097152,SPHEREx-D2,61203.437157,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0165_2D2_spx_l2b-v25-2026-166.fits
3.8595011724918296,0.03556564450155848,0.0010132674642931922,0.00023746447596526032,11,270532608,SPHEREx-D5,61203.437157,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0165_2D5_spx_l2b-v25-2026-166.fits
1.1631568640198888,0.027940117979512763,0.0016997407125103313,8.398349547538487e-05,13,2097152,SPHEREx-D2,61203.43865,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0165_3D2_spx_l2b-v25-2026-166.fits
1.638066165617006,0.03844410476899475,0.0019294300055793059,8.057729575958617e-05,12,2097152,SPHEREx-D3,61205.54296,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/3/level2_2026W24_2B_0550_2D3_spx_l2b-v25-2026-166.fits
4.449108633460696,0.03517373586254723,0.0010821771690549234,0.0002028340960708582,14,2097152,SPHEREx-D6,61205.544453,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0550_3D6_spx_l2b-v25-2026-166.fits
1.675963239716444,0.03966423543715435,0.0019394713495023551,7.62254034179609e-05,11,2097152,SPHEREx-D3,61205.544453,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/3/level2_2026W24_2B_0550_3D3_spx_l2b-v25-2026-166.fits
4.220035099905021,0.03672671640414449,0.0009259293706639118,0.00013496389293003326,12,2097152,SPHEREx-D5,61202.216973,ibe/data/spherex/qr2/level2/2026W24_1A/l2b-v25-2026-163/5/level2_2026W24_1A_0673_3D5_spx_l2b-v25-2026-163.fits
1.4483811304659082,0.03547492643231414,0.0016733199458974812,7.551144655086518e-05,11,2097152,SPHEREx-D2,61202.216973,ibe/data/spherex/qr2/level2/2026W24_1A/l2b-v25-2026-163/2/level2_2026W24_1A_0673_3D2_spx_l2b-v25-2026-163.fits
1.4834836281830408,0.036439511734722596,0.001832431977095214,8.17568572594475e-05,13,2097152,SPHEREx-D2,61202.756334,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0045_1D2_spx_l2b-v25-2026-166.fits
4.2562125243133995,0.03705938822606686,0.0008249919161290379,0.000144313886676126,13,2097152,SPHEREx-D5,61202.756334,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0045_1D5_spx_l2b-v25-2026-166.fits
4.292504793178251,0.03758723598381933,0.001160738802915808,0.00014138870944824898,10,2097152,SPHEREx-D5,61202.757826,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0045_2D5_spx_l2b-v25-2026-166.fits
1.519379686270874,0.03737471800353753,0.0016967668013995053,8.301841462351289e-05,13,2097152,SPHEREx-D2,61202.757826,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0045_2D2_spx_l2b-v25-2026-166.fits
4.329395912596562,0.03773883411757918,0.000620058567712315,0.00014956085115247744,13,2097152,SPHEREx-D5,61202.759318,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0045_3D5_spx_l2b-v25-2026-166.fits
1.5565006531325853,0.03803223368885368,0.001956696203686915,8.289891749089518e-05,13,2097152,SPHEREx-D2,61202.759318,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0045_3D2_spx_l2b-v25-2026-166.fits
1.5939238784935101,0.03864986534687379,0.0017683258151528984,0.00012018758294318337,14,2097152,SPHEREx-D2,61202.760828,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0045_4D2_spx_l2b-v25-2026-166.fits
4.366401767226136,0.037839229498561555,0.0009611954173052822,0.00014911062643199104,13,2097152,SPHEREx-D5,61202.760828,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0045_4D5_spx_l2b-v25-2026-166.fits
3.116415956367384,0.09122067075419678,0.0009540521016242168,5.0574977127217254e-05,13,2097152,SPHEREx-D4,61202.825351,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0058_1D4_spx_l2b-v25-2026-166.fits
0.9300854272825952,0.023746238835313675,0.0011087533558616133,8.094164121447283e-05,13,2097152,SPHEREx-D1,61202.825351,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0058_1D1_spx_l2b-v25-2026-166.fits
3.2016740496450335,0.09279608590437441,-0.0016810764538424334,0.00018315331267590803,12,2097152,SPHEREx-D4,61202.826843,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0058_2D4_spx_l2b-v25-2026-166.fits
0.9519933540906803,0.024383180606679728,0.0011828293274323972,8.063698319598207e-05,13,2097152,SPHEREx-D1,61202.826843,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0058_2D1_spx_l2b-v25-2026-166.fits
