z,n_5sigma,sum_snr
0.05,3,169.8912537836842
0.052000000000000005,3,175.11932645309383
0.054000000000000006,3,168.64313817687244
0.05600000000000001,3,144.5303033173332
0.05800000000000001,2,134.01943273443217
0.06000000000000001,2,164.18848149839806
0.06200000000000001,2,150.9274733483422
0.06400000000000002,2,121.66923289373833
0.06600000000000002,2,81.75096759554235
0.06800000000000002,2,73.4885880783039
0.07000000000000002,3,70.01498471475699
0.07200000000000002,2,44.63704933209278
0.07400000000000002,2,21.12101477598754
0.07600000000000003,2,18.704792997181716
0.07800000000000003,1,6.440753589178594
0.08000000000000003,3,43.046259958526875
0.08200000000000003,3,41.70975822744317
0.08400000000000003,2,31.410561573423536
0.08600000000000003,2,33.40265535591552
0.08800000000000004,2,44.01585133056331
0.09000000000000004,3,67.37127505536927
0.09200000000000004,5,99.9830529523969
0.09400000000000004,6,145.13680853494202
0.09600000000000004,5,87.93876772112802
0.09800000000000005,4,88.69395200203573
0.10000000000000005,4,82.92340251687445
0.10200000000000005,5,84.61648217537278
0.10400000000000005,5,91.29640107275324
0.10600000000000005,5,86.04021908115968
0.10800000000000005,5,74.05642578758179
0.11000000000000006,5,76.83234670989516
0.11200000000000006,5,84.621054435127
0.11400000000000006,6,115.08183417181255
0.11600000000000006,6,125.74439635012928
0.11800000000000006,6,122.16677651798344
0.12000000000000006,7,236.76851065807276
0.12200000000000007,6,272.04884514566373
0.12400000000000007,6,280.75649601687684
0.12600000000000006,6,281.08171863413554
0.12800000000000006,6,266.6708258306125
0.13000000000000006,6,298.2818295462074
0.13200000000000006,7,362.3206860953727
0.13400000000000006,6,380.6046618543802
0.13600000000000007,7,397.2304267524086
0.13800000000000007,5,393.65656402631913
0.14000000000000007,6,449.7995667434933
0.14200000000000007,6,456.7994577247206
0.14400000000000007,6,450.0793184419852
0.14600000000000007,5,372.49649460402907
0.14800000000000008,5,383.3282901510829
0.15000000000000008,7,409.8357244297255
0.15200000000000008,7,398.89555785757346
0.15400000000000008,6,338.53707287659404
0.15600000000000008,5,324.3740607355876
0.15800000000000008,5,295.36215919681075
0.1600000000000001,5,261.75236788985745
0.1620000000000001,5,247.16590000635304
0.1640000000000001,5,221.4379602964025
0.1660000000000001,5,177.7288833846304
0.1680000000000001,4,146.90521648271107
0.1700000000000001,5,142.19685175090413
0.1720000000000001,5,126.4393394032828
0.1740000000000001,5,140.07609400224436
0.1760000000000001,5,154.3152395766015
0.1780000000000001,5,149.54585834713436
0.1800000000000001,5,142.99566962337266
0.1820000000000001,4,126.31205922384527
0.1840000000000001,7,147.86206838049344
0.1860000000000001,7,177.34756112274627
0.1880000000000001,7,185.1258671151592
0.1900000000000001,8,225.74839520122518
0.19200000000000012,8,273.53490398913686
0.19400000000000012,8,301.759869902634
0.19600000000000012,8,283.0475580146436
0.19800000000000012,7,243.23341350643642
0.20000000000000012,8,262.09861350638994
0.20200000000000012,8,283.1536288528118
0.20400000000000013,8,275.37612818466255
0.20600000000000013,7,242.54974299349814
0.20800000000000013,7,219.74220038138643
0.21000000000000013,7,236.40401377428975
0.21200000000000013,8,249.65841204878544
0.21400000000000013,8,275.9015976187674
0.21600000000000014,8,304.69302212353887
0.21800000000000014,8,304.26567180928504
0.22000000000000014,8,336.2517090672009
0.22200000000000014,7,316.25405394660936
0.22400000000000014,7,324.687530677891
0.22600000000000015,7,359.45563294016597
0.22800000000000015,7,393.70895204716703
0.23000000000000015,7,522.2255476574682
0.23200000000000015,7,527.070248166191
0.23400000000000015,7,527.17578696792
0.23600000000000015,6,533.2534481034608
0.23800000000000016,7,514.696013654416
0.24000000000000016,7,494.9083195544726
0.24200000000000016,7,501.9707700017197
0.24400000000000016,6,547.37308920235
0.24600000000000016,6,567.2718792555303
0.24800000000000016,6,571.2389089207265
0.25000000000000017,6,569.1150121857017
0.25200000000000017,6,539.9906239044996
0.25400000000000017,5,547.1617821131175
0.25600000000000017,5,544.6181486594189
0.2580000000000002,4,416.19583924342584
0.2600000000000002,5,375.7956645577222
0.2620000000000002,4,366.38063999087746
0.2640000000000002,4,368.20458049764187
0.2660000000000002,4,345.12093135401767
0.2680000000000002,4,289.4942788877887
0.2700000000000002,4,285.90396589334966
0.2720000000000002,4,275.3969512124905
0.2740000000000002,4,275.1425230802763
0.2760000000000002,5,328.7002314477668
0.2780000000000002,5,314.8991801373388
0.2800000000000002,4,236.01619118565839
0.2820000000000002,4,237.15640071281575
0.2840000000000002,4,233.7849349992051
0.2860000000000002,4,233.6459241610977
0.2880000000000002,3,202.7446652435409
0.2900000000000002,4,193.0337801423683
0.2920000000000002,4,197.26888379320516
0.2940000000000002,4,203.44861090705345
0.2960000000000002,4,201.28500193352107
0.2980000000000002,5,213.83510214902503
0.3000000000000002,5,238.23203821958344
0.3020000000000002,6,233.92016799402077
0.3040000000000002,6,268.3875512574357
0.3060000000000002,6,278.0480316974864
0.3080000000000002,5,274.7511114139023
0.3100000000000002,5,251.64377428525165
0.3120000000000002,4,237.22550905553265
0.3140000000000002,5,226.99830224733677
0.3160000000000002,5,217.53128595811222
0.3180000000000002,5,258.7999856574359
