source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
2055831833355383040,303.60845070762605,34.809546070842885,2010.015,488.394,13.503,3.863,88.729,18.991,2.468,1.77,1,0,0,18.8,13.9,0.303985,J201426.00+344834.3,0.08137541106947303,52.725912696952676
2055917075553627008,306.3120479160073,33.20070138801511,1719.624,449.893,0.0,4.626,32.383,8.98,1.018,1.257,2,0,0,9.7,5.4,0.275893,J202514.90+331202.7,-2.6766899649645346,50.40734584018885
2056019609324243584,306.50788686540017,33.884472252350186,1845.444,464.286,10.37,3.148,35.362,11.111,0.8812,1.139,1,0,0,7.6,6.5,0.265803,J202601.87+335303.9,-2.415380256265336,50.98100371772367
2056679144501212032,308.61367928201173,35.69087250555048,1667.781,436.99,17.525,3.002,39.372,10.586,1.872,1.682,2,1,0,11.3,8.4,0.493961,J203427.28+354127.6,-2.7541407700876905,51.97144379088361
2056732230299398272,308.7100177700638,36.21648222756377,1809.302,449.263,11.716,2.842,37.67,10.039,1.022,1.06,1,0,0,8.4,5.4,0.11783,J203450.40+361259.4,-2.5028050277120624,52.42030440827363
2056782769164028928,307.7592686798051,35.578502157823074,1797.671,450.074,16.969,3.924,33.24,11.588,1.468,1.038,2,0,0,16.4,6.3,0.156564,J203102.21+353442.6,-2.261619968484423,52.14618927653727
2056929347807268096,308.4682737748335,36.48276437869808,1796.554,450.394,7.632,0.465,37.181,9.237,0.785,1.14,1,0,0,3.8,6.4,0.158543,J203352.39+362857.9,-2.1876643323975005,52.74287847148515
2057331150588685824,304.5234782589468,35.54419124153217,1891.849,463.199,0.0,0.0,32.773,11.952,1.553,1.034,2,0,0,9.8,4.7,0.384401,J201805.66+353238.9,-0.12911638999047806,53.13206542133508
2057609846726907520,306.5006541828668,36.12866230861544,1935.873,485.3,14.705,2.953,37.631,11.446,1.361,1.17,2,1,0,11.7,7.5,0.297885,J202600.17+360743.3,-1.1122682963639015,53.0548119322258
2058054251279944960,306.95324944972486,37.94970147626178,1985.849,522.856,44.624,4.335,34.12,11.445,0.8133,0.9888,1,0,0,5.7,3.8,0.240794,J202748.76+375658.8,-0.3484138958855555,54.57583188467171
2058580956024009984,301.0242820112389,34.57466068871753,1957.404,480.98,15.37,3.531,39.514,12.557,2.233,1.289,2,0,0,8.2,8.0,0.343884,J200405.84+343428.5,1.7368223458383205,53.25674864565443
2058647648278524928,300.73578335617265,34.85629309064998,1861.327,465.026,20.286,3.859,38.249,11.445,0.709,1.107,1,0,0,3.7,6.2,0.472366,J200256.56+345122.9,2.087437616922443,53.60258938384966
2059037459520163328,302.27969333392167,35.732567180421384,1846.369,467.193,0.0,1.786,36.323,12.275,1.573,1.231,2,0,0,10.6,5.5,0.159434,J200907.12+354357.0,1.494774666567742,53.979338556769875
2059605563411760640,298.9858521767453,35.55646810336373,1497.021,406.87,0.0,0.0,29.576,10.458,0.8928,1.053,1,0,0,4.5,3.8,0.760683,J195556.59+353322.5,3.6722419148309906,54.745247016513645
2060000906585141888,301.4857838289828,36.95844058946676,1880.982,456.044,12.308,2.331,37.57,11.135,0.8191,1.138,1,0,0,5.6,6.6,0.110363,J200556.59+365730.4,2.6945680347243406,55.35375817793218
2060161259157052928,300.7345727416251,37.116053504368274,1482.622,404.426,7.481,0.557,28.95,10.414,1.215,0.9578,3,0,0,13.3,3.7,0.403031,J200256.32+370657.9,3.2860354762722443,55.71839476255476
2060162466090597632,300.8742884654046,37.18186553934528,1521.715,412.662,21.182,0.858,52.859,12.146,1.649,1.58,1,0,0,8.6,13.2,0.210026,J200329.81+371054.8,3.226466405881697,55.739463963366326
2060238465488491648,300.40884723418645,37.71598059764324,1619.54,428.472,6.351,1.273,33.48,11.115,1.302,1.246,2,0,0,11.0,9.8,0.095828,J200138.13+374257.5,3.822364163921886,56.37128984767589
2060285680066381184,301.0784864428365,37.75692999221673,1764.398,462.816,37.475,1.467,34.371,17.019,1.48,0.8576,3,0,0,16.1,5.0,0.551805,J200418.86+374525.4,3.394594032927934,56.21534454957675
2060297259333176448,301.13676733355754,37.75793575741376,1511.949,412.482,20.542,3.38,32.133,9.757,1.481,1.488,2,0,0,16.1,13.0,0.279924,J200432.81+374528.3,3.356115443826904,56.199253657466706
2061152846848753536,306.384760248428,38.81208492766764,2304.543,538.682,130.936,23.757,37.282,11.362,0.9279,1.741,3,1,0,9.8,10.8,0.722043,J202532.28+384843.7,0.5150672454205824,55.54537152827345
2061753455073401088,302.4951394746586,38.64879757543101,1713.856,435.173,11.828,1.328,46.306,13.274,1.204,0.8439,3,0,0,12.6,4.5,0.309566,J200958.85+383855.5,2.9355334427532522,56.61901315597072
2061907764666397312,301.3060343148127,38.926471065199806,1432.686,395.116,8.388,4.025,26.835,10.355,1.127,0.9651,1,0,0,6.8,3.9,0.28869,J200513.43+385535.0,3.8661349357817376,57.232271403810095
2062436221745472128,303.4064513795931,40.51914160161866,1799.463,525.73,14.168,5.179,38.359,12.622,1.651,1.06,1,0,0,12.2,5.0,0.190581,J201337.54+403109.0,3.3708304518481547,58.05076877214631
2062443501702022656,302.5521031935224,40.06145740058856,1609.054,424.543,11.02,0.788,33.23,11.266,0.8904,0.9722,2,0,0,7.1,5.2,0.157725,J201012.51+400341.3,3.666176668351214,57.89906829830195
2062900937200509056,309.945520251246,37.38611296760583,1910.709,473.38,31.083,4.86,35.064,11.352,2.475,1.061,1,0,0,13.0,6.0,0.066062,J203946.92+372310.0,-2.5860474639349618,53.07166772307224
2062960688781930624,308.72434346258524,37.036194085898174,1874.945,456.507,20.94,5.61,33.576,10.106,1.082,0.9785,1,0,0,9.0,6.3,0.186384,J203453.82+370210.1,-2.0218470528530674,53.162684660741625
2063147949353261056,309.0469591822352,37.75810620857414,2023.305,507.06,45.407,7.939,50.743,16.902,1.022,0.7366,3,0,0,8.4,5.5,0.17131,J203611.25+374529.2,-1.7939605905588198,53.71066518719725
2063308405037638528,310.4220766275367,37.95117601975308,1970.692,477.857,9.636,2.821,42.2,12.963,0.8551,1.685,3,1,0,5.7,5.3,0.151186,J204141.31+375704.1,-2.539242725890332,53.4203054477453
2063557483072548864,310.5663673348961,38.86268234693931,1988.395,500.818,31.89,5.199,76.809,15.546,1.061,1.278,2,0,0,5.1,3.8,0.574543,J204215.97+385145.3,-2.0685592700443105,54.19051494017833
2063559471641620224,310.3526797303211,38.85028144655907,2005.76,507.483,18.769,4.778,46.768,12.482,1.076,1.052,1,0,0,7.9,4.6,0.656211,J204124.59+385100.7,-1.9448511198144516,54.252854435174115
2063559613378742400,310.3992671883613,38.85875128803841,1988.091,518.491,0.0,2.305,50.175,16.641,2.589,1.402,3,0,0,11.1,5.3,0.432953,J204135.83+385131.9,-1.9683082744513472,54.244455662145086
2063586139096620928,309.53811433643733,38.677552222940754,2576.15,595.828,12.633,2.255,69.267,16.588,1.83,1.599,1,0,0,11.8,12.2,0.345642,J203809.12+384039.3,-1.546633903803962,54.37563408147371
2063655545771841024,310.6838909988903,39.10538195621348,2234.425,551.128,58.273,8.756,84.163,19.114,1.897,2.765,2,0,0,10.4,10.4,0.470915,J204244.11+390619.8,-1.9911256917476567,54.36750186877429
2063663929548125440,310.8414196712134,39.2789843806834,1811.255,490.442,15.787,4.243,49.173,14.739,2.079,1.115,3,0,0,18.5,6.8,0.355678,J204321.95+391644.6,-1.9801022781943094,54.46835580398164
2063747973469873408,310.7661318107947,39.805807792691205,1912.387,496.138,11.175,3.389,46.499,13.081,1.616,0.9729,2,1,0,10.0,4.2,0.310364,J204303.85+394821.0,-1.6091432840149296,54.96494568446797
2063842939485254528,308.34265151804993,38.17416155550474,2398.556,582.807,23.842,4.672,43.661,15.069,1.139,1.011,2,0,0,8.9,3.9,0.264323,J203322.25+381026.8,-1.1001255684804427,54.32262839657905
2064476296836472576,309.3552287695409,40.06564332898552,2255.485,550.142,12.247,19.204,58.299,13.637,0.7239,1.134,2,1,0,8.4,10.3,0.145598,J203725.24+400356.2,-0.5939315633359111,55.683785628939845
2064563330053898496,309.7810236829604,40.25191020422385,2284.498,549.588,21.078,5.263,46.859,13.074,1.612,1.561,3,0,0,10.8,8.2,0.263088,J203907.46+401506.7,-0.739694717817536,55.70387111053342
2064774122751263488,309.4451478846438,40.608415032884224,2693.978,1056.041,198.449,223.624,92.157,165.901,0.4704,1.998,2,0,0,4.6,7.7,0.48088,J203746.79+403630.3,-0.32012784332624716,56.13748792978454
2065007670199457792,312.1966435942501,39.56321636808074,1672.919,442.546,0.0,0.856,37.728,11.049,2.405,1.905,1,0,0,7.6,11.1,0.338288,J204847.17+393347.2,-2.6210305599718486,54.248116021846904
2065085426286948864,313.3966648988582,40.07278936398357,1546.904,416.705,4.105,2.995,32.416,9.935,1.011,1.009,1,0,0,8.0,5.2,0.054162,J205335.19+400422.0,-3.008954287153049,54.27341100738898
2065132396050482816,312.5001356528498,40.26509941325271,1532.307,420.132,10.301,3.424,32.888,12.512,1.4,0.6456,1,0,0,14.4,3.6,0.161763,J205000.01+401554.3,-2.358335406123331,54.76334721306241
2065370573449961600,312.8052492967733,41.05479686570567,1759.444,458.827,9.39,2.268,36.071,12.002,0.8301,1.111,3,0,0,5.8,4.7,0.270134,J205113.23+410317.3,-2.0361690379858466,55.35122570103663
2065388616613489408,312.4567361312168,41.12243630698532,1706.564,452.545,35.427,8.605,36.295,12.701,0.7783,0.7947,1,0,0,5.6,5.2,0.145856,J204949.62+410720.9,-1.7902214775450953,55.53550640423361
2065621060243402880,314.4371234370049,41.53754772083581,1609.535,421.06,24.862,4.38,30.83,9.546,0.8534,1.047,2,0,0,4.8,3.6,0.487031,J205744.88+413215.6,-2.6639064756871065,55.18377597289983
2065626592161354880,314.0176480042718,41.38558273924137,1758.692,441.685,13.639,2.553,36.078,11.345,1.795,1.63,1,0,0,16.0,13.4,0.199286,J205604.24+412307.9,-2.5234234866940706,55.20377069057744
2065700014622949248,313.7447113452603,41.92432341600329,1810.826,446.808,7.293,9.014,37.687,12.517,1.625,0.9765,2,0,0,10.4,6.4,0.377846,J205458.76+415527.6,-2.019714852376187,55.773650998468526
2065744922799253504,312.8761513676414,41.04121194129471,1775.054,460.472,4.883,1.186,36.986,11.821,1.372,0.9668,1,0,0,11.7,3.9,0.243729,J205130.29+410228.2,-2.0860616058041463,55.3138488973717
2065762175686506112,313.04447386544336,41.548416023936106,1999.04,483.946,5.279,1.279,86.526,13.186,1.135,0.8153,3,0,0,8.0,5.6,0.237249,J205210.68+413254.4,-1.8601350435869868,55.69863087148384
2065875631542484224,312.72114920383177,42.34302497098289,1972.506,502.338,30.234,7.023,51.15,13.749,1.001,1.024,1,0,0,8.9,6.3,0.363535,J205053.10+422035.1,-1.1685785911781212,56.510075961240766
2065920814601580928,313.9433092086012,42.23176027059506,1702.643,432.132,3.68,2.324,35.253,11.147,0.9086,1.186,2,1,0,3.8,3.7,0.496998,J205546.36+421353.9,-1.9336868205764015,55.969064865727155
2066181914250510208,311.5709086417572,41.42735915966962,1729.013,484.258,10.567,3.95,33.633,16.841,0.8722,0.6564,1,0,0,4.5,3.6,0.336351,J204616.99+412538.2,-1.0808538393737797,56.11955858665617
2066389309629148544,310.0119965771548,41.75204993581744,3386.556,919.823,249.553,59.403,61.905,40.228,2.339,1.706,1,0,0,14.7,11.4,0.28823,J204002.86+414507.1,0.03653929821812076,56.95542355466722
2066491834791925632,311.0259390494178,42.521982327871626,2577.833,688.466,27.448,3.814,64.946,25.559,1.579,1.049,3,0,0,9.1,3.7,0.328686,J204406.21+423118.8,-0.08239619702326983,57.27464804891557
2066813618042598912,312.5570910546121,43.33450280497253,1776.676,456.179,15.232,5.724,32.009,11.686,1.199,1.09,1,0,0,13.5,9.7,0.557817,J205013.67+432004.6,-0.4460890771960564,57.431383115385
2066872025297263872,311.40797038305533,42.701806197089816,2085.93,530.796,0.0,0.0,36.625,12.614,1.234,1.03,3,0,0,9.5,4.7,0.551279,J204537.88+424206.0,-0.19078653061400275,57.29556057867845
2067036990701312128,311.8472908238157,43.902755466107735,1839.091,454.078,71.563,11.365,33.916,11.215,1.113,0.9725,2,1,0,12.1,4.1,0.322426,J204723.32+435410.0,0.31110957129367234,58.18071445827724
2067447585277487488,306.0154539501236,39.83571210565104,2703.697,980.704,5.047,11.838,48.434,22.987,1.95,2.077,1,0,0,6.8,4.8,0.622155,J202403.73+395008.0,1.3384160484561685,56.59414696779531
2067556475586155520,306.0655544429242,40.768108234259984,2242.819,716.523,10.374,10.677,46.684,24.96,0.6483,1.585,1,0,0,4.9,6.4,0.203073,J202415.74+404605.3,1.8428734697977949,57.41959693966544
2067918524146410496,309.04117870021656,41.93639336512432,3062.431,894.009,0.0,0.0,90.532,39.785,0.9371,1.542,1,0,0,6.6,8.4,0.15266,J203609.88+415611.1,0.7234819423249327,57.45642972471821
2068073692724944768,306.90199558467924,41.633664767753686,2690.654,676.868,42.244,16.238,49.193,22.797,0.8671,0.8139,1,0,0,5.4,4.8,0.083182,J202736.48+413801.2,1.8300110845272244,57.91756668676274
2068108842737772672,307.23669776372907,42.03865389924713,2536.013,585.459,14.464,5.666,43.633,12.271,1.239,0.8537,1,0,0,9.0,4.5,0.322726,J202856.78+420219.3,1.8637872272452634,58.16565236878557
2068558886590157184,305.6622125821349,42.52152944414212,2202.834,620.207,52.104,4.626,68.817,15.701,0.3493,1.52,1,0,0,3.7,10.7,0.207797,J202238.92+423117.3,3.0936337563107186,59.12491802066584
2068572149454557312,304.68309713593555,41.44080352793056,1877.814,583.797,4.609,4.196,47.711,15.517,0.7287,2.53,1,0,0,5.4,9.4,0.429972,J201843.90+412626.7,3.082278824929027,58.47768288871167
2068579983474988544,304.4181626028025,41.3763024290939,1851.921,532.95,12.075,7.224,34.455,14.13,1.055,1.645,1,0,0,8.6,9.6,0.212094,J201740.37+412234.8,3.210701776024555,58.50527161867395
2068594242766511744,304.45050385574154,41.7138520128883,1778.669,662.244,9.72,4.88,33.636,18.561,1.852,2.142,2,0,0,5.3,5.0,0.098104,J201748.11+414249.8,3.379407376751968,58.79917396047933
2068682478574329984,304.49363970293524,42.3485789067207,2460.059,561.857,47.125,11.101,67.538,22.082,1.635,2.249,1,0,0,7.2,8.7,0.159367,J201758.45+422054.9,3.707812125725323,59.35569420886432
2068753912469082496,305.26285183522623,42.52384419797206,2524.606,699.369,85.085,24.747,101.196,53.065,0.5383,0.7001,2,0,0,5.2,4.0,0.065502,J202103.07+423125.8,3.3371619001503148,59.25961039187413
2068767892583575808,305.1634634105933,42.83477649512616,2097.993,540.679,37.659,4.381,37.871,11.612,1.114,1.002,1,0,0,12.7,7.5,0.15467,J202039.23+425005.3,3.5733085086667167,59.5700955647698
2068808093477222528,305.0695938214774,42.71989730719695,2074.733,537.815,47.115,9.123,60.554,12.512,0.3802,0.8289,2,0,0,4.0,3.5,0.277115,J202016.72+424311.6,3.565295251563496,59.498675034593575
2068880184508929664,306.8975352881205,42.43841023659903,2160.796,515.254,0.0,0.0,97.198,18.419,0.3675,1.248,3,0,0,4.7,7.5,0.129339,J202735.39+422618.3,2.300919030611618,58.63600085652039
2069309406361310208,306.6958615690026,44.16504079149593,1794.303,468.191,24.259,6.8,35.457,12.086,1.398,0.8984,1,0,0,8.1,4.8,0.213136,J202647.00+440954.3,3.4222525969984368,60.23003046132606
2069355409747830272,305.67064129097736,44.25299152865204,1761.132,446.671,0.0,0.0,33.16,10.912,0.8469,1.006,1,0,0,6.5,4.5,0.447841,J202240.91+441510.5,4.074585920353343,60.65722473645598
2069357750513484928,305.4932745961674,44.28141418120393,1846.153,460.324,21.159,6.475,48.366,12.285,0.9217,1.285,3,0,0,6.3,8.0,0.426673,J202158.41+441653.3,4.195265901991182,60.74233704096768
2069377022024117504,306.0305664719376,44.528486529512406,1651.65,425.14,19.387,0.9,30.816,10.843,1.343,1.046,2,0,0,12.4,5.9,0.290005,J202407.30+443142.4,4.0204926277881725,60.7769595306484
2069401211280608128,305.8771528383086,44.82294740306028,1686.855,431.198,26.613,3.527,33.132,10.478,0.8118,0.9246,1,0,0,3.7,3.9,0.186183,J202330.52+444922.4,4.278230629556653,61.08760753985923
2069429248824888960,309.1763943834691,42.33182372675592,3399.076,977.087,102.395,13.236,141.833,64.558,0.8385,0.7428,1,0,0,4.4,3.5,0.387377,J203642.35+421954.8,0.8815928766216519,57.75883667946604
2069485774891441152,309.1804988807171,42.57940809957606,2931.271,800.786,116.901,25.462,70.926,23.216,1.087,0.7252,1,0,0,7.3,3.8,0.551365,J203643.34+423446.3,1.028436888322111,57.97561522198914
2069512953442876672,309.3019085780386,42.79132815875422,2881.966,686.8,28.968,22.12,62.404,17.308,1.333,0.5966,1,0,0,9.7,4.5,0.357371,J203712.47+424728.4,1.085142153511549,58.11961246491307
2069611703334400640,310.2185139774175,43.61358950825964,1968.025,477.435,0.0,0.0,43.761,11.428,0.679,0.9526,2,0,0,3.6,5.2,0.939592,J204052.41+433649.8,1.0548166285322351,58.51529886288239
2069690009177235584,308.47181927735323,42.74284073324244,2878.052,589.645,23.991,5.395,158.463,17.704,0.7922,2.054,2,0,0,6.8,9.6,0.072127,J203353.23+424434.2,1.5435145977866187,58.366057177895534
2069796764881731840,308.3194800328914,43.609011372245405,2583.02,663.583,29.204,17.071,43.256,18.396,1.917,0.9043,1,0,0,16.1,4.0,0.303801,J203316.65+433632.5,2.148446181461242,59.18047528956447
2069838340167961472,309.37486557253226,43.77156543020659,2350.766,543.251,14.713,0.984,153.011,24.838,0.6051,1.498,1,0,0,5.7,8.8,0.803619,J203730.03+434617.8,1.6350509845068537,58.95219787466443
2069872558169384448,309.7682685344405,44.13586906349104,2041.347,482.299,16.872,2.987,33.82,12.454,2.375,1.509,3,1,0,17.5,10.0,0.162506,J203904.39+440809.2,1.6306390119310346,59.12972831382591
2070248904689353472,309.8367581412785,44.279823902409504,2040.217,482.454,10.459,3.131,36.403,11.203,1.419,1.315,2,1,0,14.3,4.5,0.120443,J203920.81+441647.3,1.679237715056956,59.230245189486666
2070603527243610752,307.4104895073936,44.03509177085263,2390.455,652.994,0.0,0.0,72.885,15.805,0.9033,1.191,1,0,0,5.6,7.0,0.162424,J202938.52+440206.2,2.929343049879076,59.86965938222836
2070723790632158336,308.41811155157336,44.84248450577834,1660.467,437.113,21.404,5.208,31.138,10.536,0.8908,1.023,2,1,0,11.4,4.3,0.220391,J203340.35+445033.1,2.825098834450151,60.22148096059135
2070834257194486656,306.5724044614527,44.59857964968156,1734.714,441.629,10.744,2.664,38.865,11.072,1.239,1.093,2,0,0,12.2,5.3,0.328801,J202617.39+443555.1,3.744828561081155,60.65254012718117
2071195996520175744,308.3800062411992,46.0296293108734,1655.44,419.552,12.49,1.336,35.104,10.267,1.089,1.255,2,0,0,9.7,8.4,0.266317,J203331.18+460146.5,3.5520714572937733,61.25923281401216
2071531450642911616,308.9622330806275,47.07455911188396,1802.555,570.644,9.259,4.678,34.316,15.416,1.04,1.163,1,0,0,12.0,10.0,0.082379,J203550.94+470428.4,3.853551355756891,61.94082772922684
2071935345064553344,298.8422511680922,37.78838489065637,1395.483,387.809,10.705,2.474,27.948,10.625,0.9778,0.9825,2,0,0,9.8,7.4,0.210878,J195522.13+374718.3,4.918544754871201,56.88165737254362
2072566670896067200,299.1020232283749,38.850749184990654,1401.857,389.198,4.609,1.946,29.275,10.289,1.017,1.047,2,1,0,9.7,5.5,0.195008,J195624.49+385102.8,5.288509542402452,57.801201032366755
2072567774729151360,299.0617838517923,38.896029062445386,1407.946,389.783,5.624,3.284,25.958,10.419,1.145,1.097,2,0,0,8.0,6.3,0.327519,J195614.82+385346.0,5.338636069274293,57.85476582555195
2073113235566778880,296.4472758476413,38.69184177841777,1362.632,379.025,6.502,2.293,28.049,10.3,1.106,0.9934,1,0,0,8.8,4.7,0.16614,J194547.33+384130.5,6.9989687894755885,58.378147883475584
2073441710352986496,297.75749281407417,39.48523735760952,1451.389,391.745,6.634,2.27,37.625,11.673,0.7133,0.9047,2,1,0,7.6,4.2,0.207808,J195101.81+392906.9,6.508677117486977,58.768596889871226
2073474558269887360,297.9694052735788,39.8735610214186,1472.375,391.406,11.797,3.498,36.955,10.896,0.8443,0.898,1,0,0,7.2,3.6,0.192312,J195152.65+395224.6,6.562227016630103,59.07212924261687
2073699477110836992,297.21504570875544,40.03182887780131,1472.323,392.314,0.0,0.0,31.792,10.807,0.8751,1.046,1,0,0,6.6,4.3,0.151411,J194851.59+400154.5,7.142429578910599,59.42814015738812
2073706456447534592,297.20666376093993,40.10547082849788,1530.359,406.288,3.164,1.317,46.79,13.222,1.742,2.25,1,0,0,10.5,13.8,0.38042,J194849.57+400619.4,7.1844429376348,59.499197798080154
2074086814441810432,302.13202516159976,40.06813071027422,1635.752,429.967,16.812,1.853,42.257,12.458,1.212,1.19,3,0,0,7.2,9.4,0.154803,J200831.67+400405.1,3.9401255257846484,58.03416248538422
2074835066467357568,301.5483122812425,41.82720257448759,1597.759,414.937,29.13,4.965,33.3,10.7,0.7739,0.8889,2,0,0,5.2,4.4,0.246054,J200611.58+414938.1,5.254894795633617,59.820459987070045
2074905400849300992,302.4511480269041,42.24451644816449,1599.631,416.657,49.39,5.241,51.907,13.379,0.6945,1.183,2,0,0,5.4,7.2,0.171132,J200948.26+421440.3,4.9126289573018855,59.91761626510934
2074914987215500160,301.99789182968743,42.16916628445282,1533.46,406.159,11.435,1.624,36.518,10.76,2.048,1.305,3,0,0,19.0,11.1,0.378342,J200759.48+421008.6,5.155072847393255,59.99159309631124
2075662311523744384,301.0840494400448,42.86494886171029,1436.125,389.928,42.837,6.372,34.393,11.062,1.205,1.361,2,0,0,11.6,9.8,0.726048,J200420.22+425154.2,6.095368467574151,60.90659885188918
2075759377784919168,301.0939830012382,42.967721960841175,1479.984,399.474,15.367,3.964,30.855,10.547,0.8227,0.9361,1,0,0,7.0,4.5,0.143249,J200422.54+425803.7,6.143295442488979,60.99664584230748
2075795970910363520,301.239787602087,43.42347418174713,1652.785,419.93,10.773,2.021,39.001,12.204,0.8,0.9256,1,0,0,5.5,4.9,0.440793,J200457.55+432524.9,6.293076685671191,61.363353711373215
2075824528157088640,300.9647751424843,43.53553404163706,1657.296,425.884,0.0,0.0,60.0,13.414,1.039,1.336,1,0,0,7.3,10.7,0.075793,J200351.54+433207.8,6.5217397303983855,61.55033790626243
2075835553325780864,300.7475121741465,43.52869085801245,1518.37,402.647,13.018,4.728,37.191,12.283,0.9807,1.022,2,0,0,8.8,5.6,0.432866,J200259.36+433143.0,6.652369948168324,61.611677414662665
2075842292141866752,300.7435631428866,43.731567317864624,1431.439,388.619,25.274,3.279,31.15,10.155,1.343,1.319,1,0,0,15.8,12.0,0.228538,J200258.44+434353.8,6.760754013384067,61.79616341344019
2075857096882321280,301.16594220941613,43.7751114708981,1515.644,400.885,29.721,5.4,40.842,11.671,0.7792,0.9024,1,0,0,5.5,7.1,0.090606,J200439.83+434630.4,6.523728756559302,61.7035474522943
2076242372630247424,295.16627041179817,39.46766114731066,1325.476,373.275,5.548,2.338,26.059,10.489,1.146,1.127,2,0,0,3.5,4.4,0.159395,J194039.89+392803.5,8.244598937675825,59.442509839802604
2078533514344936704,297.8347498207402,43.120458253715896,1335.318,370.787,5.716,4.612,28.961,10.799,0.8781,0.9866,1,0,0,5.0,3.6,0.378809,J195120.31+430713.9,8.268827486263616,62.114234431916685
2078792758569791360,296.4751884955685,43.56258903603441,1301.515,366.104,5.546,1.604,27.972,10.727,1.018,1.061,1,0,0,7.6,5.4,0.083442,J194554.03+433345.3,9.347592347757141,62.90963161514366
2080743090339782912,303.4226473895087,42.50973888231951,2068.79,488.382,0.0,6.875,55.293,15.684,0.6055,0.5042,3,0,0,5.7,4.2,0.340455,J201341.43+423035.3,4.455158949694129,59.847602731192794
2080790403700248448,303.345686294612,43.072545365330726,2142.615,503.126,19.551,5.557,54.527,14.369,1.557,1.913,2,0,0,9.8,9.5,0.311544,J201322.93+430421.2,4.8110200763385,60.378011060213595
2081139120686041856,303.36760968476324,44.05681686426249,1600.316,421.203,19.113,3.83,34.214,10.9,1.344,1.158,1,0,0,10.9,9.8,0.049581,J201328.23+440324.5,5.33643447849857,61.2505720187995
2081153551778402176,303.5396841549605,44.43573296994808,1635.043,428.226,18.342,3.733,38.561,11.403,0.8015,0.9613,1,0,0,5.2,4.9,0.466503,J201409.51+442608.1,5.440738118633893,61.53096981832375
2081165676460478208,303.0238314577562,44.11119968676671,1715.168,435.813,17.083,3.864,60.263,13.963,0.6583,1.178,2,0,0,4.6,10.5,0.1287,J201205.72+440640.4,5.573098310443447,61.41112828157048
2081257691839946752,304.6478082264557,44.00814985369015,1760.753,447.286,17.899,2.316,50.396,12.718,1.038,1.056,2,0,0,7.5,3.6,0.435553,J201835.51+440029.3,4.542710752016965,60.784743961978
2081301539168668288,304.32348606805795,44.01397496534823,1876.836,463.174,14.797,2.997,37.844,15.024,1.518,0.7259,2,0,0,13.2,4.0,0.087907,J201717.62+440050.3,4.7395746473439555,60.897730398744066
2081669871263058176,304.3166472730483,45.451978823777,1654.49,425.066,7.535,2.742,31.529,10.187,1.151,1.17,1,0,0,6.2,5.4,0.305442,J201715.98+452707.4,5.542165708257588,62.16879174726336
2081820538713360640,301.71333794319463,43.98706297552728,1541.591,403.571,18.572,3.339,37.217,10.312,1.22,1.287,2,0,0,12.8,9.9,0.373525,J200651.16+435913.3,6.300814348066556,61.72136274058054
2081906541144601344,301.93496754858387,44.63076511136793,1461.1,392.948,5.738,1.915,34.682,11.562,0.916,0.9638,1,0,0,8.3,5.0,0.162986,J200744.38+443750.6,6.508714651086813,62.226558407664186
2081949044135965056,302.2024319612346,44.5425757356939,1527.205,403.772,22.874,3.256,42.133,12.121,0.6352,0.8759,1,0,0,3.6,5.0,0.145598,J200848.58+443233.4,6.300557590804171,62.0617932695372
2082179877162963456,300.7604659901835,45.21944162316053,1389.396,378.473,5.685,0.956,29.141,9.467,0.9674,1.015,1,0,0,8.5,7.3,0.248851,J200302.53+451310.0,7.525595738132543,63.12691826577381
2082402596987199744,303.3809270501828,45.82205385255223,1495.371,399.077,6.832,4.901,31.538,9.107,1.13,1.056,1,0,0,12.1,7.2,0.153452,J201331.41+454919.5,6.292132519226063,62.807327956369974
2082423831306119424,302.42797736129137,45.52264139187241,1478.988,398.183,17.662,3.391,33.824,9.307,1.411,1.248,1,0,0,15.9,10.2,0.001869,J200942.71+453121.5,6.690674549378168,62.858714640731264
2082957919080121088,306.2023818100736,45.68454804300838,1558.358,405.953,10.366,1.498,34.687,9.514,1.09,1.614,1,0,0,11.7,12.3,0.1286,J202448.56+454104.3,4.5827740584132375,61.72717117917511
2083047323121955712,305.79946991702093,46.23886033007742,1606.189,407.437,5.455,1.805,39.945,9.784,1.021,1.429,2,0,0,10.1,11.2,0.165477,J202311.85+461419.9,5.129019807435522,62.34730971183176
2083053366129369344,305.7215702181949,46.38725758584263,1545.954,394.726,0.0,0.0,30.042,9.746,0.9113,1.082,2,0,0,9.7,4.2,0.279124,J202253.15+462314.2,5.257563432505084,62.502658993967785
2083055118476161024,305.69130459582067,46.50901547323303,1554.893,400.633,9.896,1.116,37.805,9.173,2.751,2.289,3,0,0,24.6,15.2,0.265068,J202245.91+463032.7,5.343782256692902,62.618341932874834
2083107658819837056,306.98096817135024,46.675865870216754,1535.594,400.084,5.076,3.515,31.307,8.156,1.039,1.222,1,0,0,7.4,8.2,0.179275,J202755.41+464033.1,4.713174326288258,62.31006699327011
2083362333197888512,305.35151249326407,47.01731451368279,1545.196,403.779,32.467,4.79,32.09,9.534,1.81,1.103,2,0,0,18.3,7.0,0.108926,J202124.36+470102.2,5.822967897495545,63.17445822968689
