source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,ecl_lat,w3_mjy,w4_mjy,w3_over_5sig_ecl,w4_over_5sig_ecl,designation_aw,ra_aw,dec_aw,w3mpro_aw,w3sigmpro_aw,w4mpro_aw,w4sigmpro_aw,w3snr_aw,w4snr_aw,w3nm_aw,w4nm_aw,w3m_aw,w4m_aw,w3flg_aw,w4flg_aw,nb_aw,na_aw,w3rchi2_aw,w4rchi2_aw,ph_qual_aw,cc_flags_aw,ext_flg_aw,var_flg_aw,sep_aw,designation_as,ra_as,dec_as,w3mpro_as,w3sigmpro_as,w4mpro_as,w4sigmpro_as,w3snr_as,w4snr_as,ph_qual_as,cc_flags_as,w3flg_as,w4flg_as,sep_as,p_chance_1as,p_chance_3p25as
2012222792706289280,354.0380689690428,60.6060129915586,0.1449012119812997,211.864406779661,0.1977626291062238,11.497461809726548,12.479310344827589,4.561764705882354,1.82980380754088,1.2799038,True,True,281.11307,14.379,14.211,10.977,8.464,55.04965767268135,1.2879615924786711,3.44161350145617,1.4976297586961294,0.6373358336029944,J233609.12+603621.4,354.0380154,60.605972,10.977,0.087,8.464,0.238,12.5,4.6,16,0,31,31,1,32,2,0,1.145,0.9155,AAAB,0,0,001n,0.1753165013797422,J233609.14+603621.5,354.0380949,60.6059759,10.963000297546388,0.0979999974370002,8.38599967956543,0.1949999928474426,11.100000381469728,5.599999904632568,AAAB,0000,1.0,32.0,0.1411717031479286,1.107619581164343e-06,1.1699169869872073e-05
2179290874433065088,323.28587241331206,58.36110314908292,0.1248851317533344,211.864406779661,0.2482326876217777,11.291427133674762,19.387500000000003,10.146728971962618,0.9708757261297482,0.97211397,True,True,180.3736,13.665,13.716,9.778,7.42,64.93923932025969,3.886001039031475,9.00247858158631,4.5186058593389244,1.667125663256724,J213308.54+582139.7,323.2856124,58.3610317,9.778,0.056,7.42,0.107,19.4,10.1,28,12,28,28,1,17,2,0,2.533,2.011,AAAA,0,0,1100,0.5543087317350817,J213308.55+582139.8,323.2856269,58.3610749,9.9350004196167,0.0579999983310699,7.665999889373779,0.125,18.799999237060547,8.699999809265137,AAAB,0000,1.0,17.0,0.4746571936008221,1.107619581164343e-06,1.1699169869872073e-05
2009686013220254720,349.94413346453507,58.25500915312159,0.0838315790474275,222.0338983050848,0.3115829693527868,12.203367756879208,11.80108695652174,3.643288590604028,0.6809087693472878,0.99817514,True,True,266.3339,15.024,14.978,10.76,8.535,54.76258418496608,1.5729065189617937,3.2237555051588487,1.828961068560225,0.5969917602146015,J231946.59+581518.0,349.9441376,58.2550048,10.76,0.092,8.535,0.298,11.9,3.6,22,1,32,32,0,1,2,0,1.271,0.9572,AAAB,0,0,110n,0.0175198028571057,J231946.58+581518.0,349.9441123,58.2550127,10.543999671936035,0.0790000036358833,8.251999855041504,,13.699999809265137,1.100000023841858,AAAU,0000,0.0,1.0,0.0420722340381399,1.107619581164343e-06,1.1699169869872073e-05
2212676819149303296,338.2709657429993,65.84235333532753,0.0563749897038474,232.20338983050848,0.1,10.08798467071492,10.644117647058826,3.595033112582782,0.7378325338094432,1.0087212,True,True,277.9514,13.682,13.541,10.707,8.653,63.818294850742674,1.6515925393217503,2.891759005840672,1.920456441071803,0.5355109270075318,J223305.06+655032.5,338.2710874,65.8423781,10.707,0.102,8.653,0.302,10.7,3.6,26,1,43,43,0,1,1,0,1.032,0.8818,AAAB,0,0,000n,0.2001849469599489,J223305.06+655032.6,338.2711033,65.8423945,10.152000427246094,0.0630000010132789,7.947000026702881,0.1430000066757202,17.299999237060547,7.599999904632568,AAAB,0000,0.0,1.0,0.2510637938699269,1.107619581164343e-06,1.1699169869872073e-05
2010331396486734336,348.73422799102167,57.91694805105849,0.0849102653929462,171.18644067796612,0.3625630486550966,11.060587417556668,7.924817518248175,9.20084745762712,0.8819488992994471,1.0117505,True,True,286.76102,14.352,14.286,10.494,7.251,54.94876659615623,2.009568952739995,10.518700674589828,2.3367080845813897,1.9479075323314496,J231456.22+575501.2,348.7342675,57.9170007,10.494,0.137,7.251,0.118,7.9,9.2,16,17,24,25,0,32,1,0,1.007,1.208,AABB,0,0,0111,0.2040373181767129,J231456.22+575501.2,348.7342545,57.9170221,10.368000030517578,0.1129999980330467,7.447999954223633,0.125,9.600000381469728,8.699999809265137,AABB,0000,1.0,32.0,0.2713525521281948,1.107619581164343e-06,1.1699169869872073e-05
2014082891501495936,347.7249282352161,60.88038237001015,0.0763724073917538,191.5254237288136,0.1977626291062238,10.40110968230352,13.57125,7.755,0.9790331426337172,1.0185429,True,True,260.84665,13.766,13.799,10.391,7.681,57.42336231815396,2.2095453127637223,7.078840008441066,2.56923873577177,1.3108962978594565,J231053.96+605249.4,347.7248671,60.8804027,10.391,0.08,7.681,0.14,13.6,7.8,30,7,34,34,1,1,2,1,0.9735,0.955,AAAB,0,0,nnnn,0.1297200016742945,J231053.96+605249.6,347.724856,60.8804657,10.064000129699709,0.0659999996423721,8.07800006866455,0.210999995470047,16.299999237060547,5.099999904632568,AAAB,0000,1.0,1.0,0.3255873289591671,1.107619581164343e-06,1.1699169869872073e-05
2218004438320950400,326.3670966089029,66.16833919388907,0.1124870644601573,181.35593220338984,0.1078710519896663,11.525879134949534,21.714,10.05277777777778,1.0674948782649345,1.0103292,True,True,109.42828,12.451,12.247,9.984,7.273,68.16727327767339,3.214422152410033,10.307707752274569,3.737700177220968,1.9088347689397347,J214528.07+661005.8,326.3669666,66.1682793,9.984,0.05,7.273,0.108,21.9,10.0,40,23,40,40,0,1,1,0,1.516,1.142,AAAA,0,0,1100,0.2867982510462131,J214528.06+661005.8,326.3669561,66.1682832,9.826000213623049,0.0450000017881393,7.073999881744385,0.0780000016093254,24.100000381469727,13.899999618530272,AAAA,0000,0.0,1.0,0.2870638161704805,1.107619581164343e-06,1.1699169869872073e-05
2191407728781331840,318.01395275206096,59.274345199354606,0.0826774662528758,201.6949152542373,0.1,11.54084003758472,8.972727272727274,3.502258064516129,0.9776455477488888,1.2271578,True,True,177.37434,13.582,13.455,10.944,8.646,67.614657741483,1.3277090403948022,2.910463095214074,1.543847721389305,0.5389746472618655,J211203.34+591628.1,318.0139304,59.274489,10.944,0.121,8.646,0.31,9.0,3.5,14,3,32,32,32,1,2,1,0.9719,0.9964,AABB,0,0,nnnn,0.5193123055299816,J211203.31+591628.1,318.0138203,59.2744729,10.758000373840332,0.0839999988675117,8.300999641418457,0.1790000051259994,12.899999618530272,6.099999904632568,AAAB,0000,1.0,1.0,0.520285952802594,1.107619581164343e-06,1.1699169869872073e-05
2218227707900631808,333.10571820199124,65.1090018472296,0.050931110187087,181.35593220338984,0.116361638573573,11.0713963787282,18.71896551724138,9.123529411764707,0.9486163056656334,0.94607556,True,True,184.70401,13.475,13.296,10.83,8.01,65.2290226086402,1.4746973926246207,5.228319229683058,1.7147644100286288,0.9682072647561218,J221225.31+650632.1,333.1054836,65.1089432,10.83,0.058,8.01,0.119,18.8,9.1,33,7,47,47,0,1,2,0,1.158,1.072,AAAB,0,0,110n,0.4134449206885625,J221225.31+650632.2,333.1054869,65.1089512,10.623000144958496,0.0489999987185001,8.074000358581543,0.1140000000596046,21.899999618530277,9.5,AAAB,0000,32.0,1.0,0.3950635105588709,1.107619581164343e-06,1.1699169869872073e-05
2006246916957216128,335.0120756742496,56.57542173560404,0.1173204204259525,344.06779661016947,0.1,12.189903808200576,7.983088235294118,6.239655172413794,0.9494959419376232,0.982771,True,True,84.84066,12.588,12.47,9.706,8.242,59.12620941994496,4.152435663765705,4.222426483110259,4.828413562518262,0.7819308302056035,J222002.90+563431.6,335.0121051,56.575453,9.706,0.136,8.242,0.174,8.0,6.2,26,4,30,30,1,1,2,0,1.844,1.454,BABB,0,0,110n,0.1267787485460784,J222002.88+563431.6,335.0120081,56.5754638,9.95300006866455,0.090999998152256,7.510000228881836,0.090999998152256,12.0,11.899999618530272,AAAA,0000,1.0,1.0,0.2022075287632194,1.107619581164343e-06,1.1699169869872073e-05
