band,lam_um,f_star_jy,f_con_jy,e_con_jy,bkg_mjysr,resid_rms,sr_pix,scale_as
1-short,4.900400095357327,0.0004107674439911848,3.1477957037031564e-05,1.0507617996540213e-05,2.549540948436828,1.1533701599845763,3.9722484697051045e-13,0.12999999523162822
1-short,4.901200095337117,0.00042696043669195115,9.491424918702983e-06,1.0593068406885506e-05,2.8333521680114693,1.0454232190215371,3.9722484697051045e-13,0.12999999523162822
1-short,4.902000095316907,0.00042291970920378474,1.751618104277301e-05,1.0342840892540204e-05,2.6510994205894463,1.0449383694072119,3.9722484697051045e-13,0.12999999523162822
1-short,4.902800095296698,0.000395029307363345,3.78892744522008e-05,1.007511789615489e-05,2.9214230462964537,1.0627577390642409,3.9722484697051045e-13,0.12999999523162822
1-short,4.903600095276488,0.0003792487047550253,2.9047548434358157e-05,1.0191660548280268e-05,3.5728546956722766,1.1244003082481289,3.9722484697051045e-13,0.12999999523162822
1-short,4.904400095256278,0.0003822765804509277,-1.833115743426846e-06,1.1008720600096287e-05,3.109429055236448,1.246483889569402,3.9722484697051045e-13,0.12999999523162822
1-short,4.905200095236069,0.0003200201319633385,2.932073210034911e-05,1.0983678599454088e-05,3.016043565390518,1.195104072376611,3.9722484697051045e-13,0.12999999523162822
1-short,4.906000095215859,0.0003768871030854902,1.4190330395600266e-05,1.1316925518319894e-05,2.510935668920247,0.9743224594629601,3.9722484697051045e-13,0.12999999523162822
1-short,4.906800095195649,0.0003847886589398306,5.155786838462217e-05,1.0983166487961861e-05,3.7979870515006833,1.0404040594200579,3.9722484697051045e-13,0.12999999523162822
1-short,4.9076000951754395,0.00038239306898503765,3.5824518678566705e-05,1.0285220280339404e-05,3.812968095442997,1.0222025368661953,3.9722484697051045e-13,0.12999999523162822
1-short,4.90840009515523,0.00038260653759571536,2.3334485149605382e-05,9.87259103506379e-06,3.6092631917727394,1.0184925755301197,3.9722484697051045e-13,0.12999999523162822
1-short,4.90920009513502,0.00037280890954988736,5.3177186168169506e-05,9.812065277247141e-06,3.3402327209026055,1.0064053583171464,3.9722484697051045e-13,0.12999999523162822
1-short,4.91000009511481,0.0003712935031157015,5.689469962471146e-05,1.0475853019749516e-05,3.1029825766974723,1.0525541148391748,3.9722484697051045e-13,0.12999999523162822
1-short,4.910800095094601,0.0003761773354176089,4.721364747502631e-05,1.0868922700034037e-05,2.485854634186211,0.9733785885525037,3.9722484697051045e-13,0.12999999523162822
1-short,4.911600095074391,0.0004130934064579717,4.7393710782177004e-05,1.0993728311465976e-05,1.6452534732305963,1.000432008123135,3.9722484697051045e-13,0.12999999523162822
1-short,4.912400095054181,0.00040200674693482687,3.9876526436314675e-05,1.0250033051822511e-05,3.6686546977577166,0.9976217551891339,3.9722484697051045e-13,0.12999999523162822
1-short,4.913200095033972,0.0003811595774846504,3.399065092727658e-05,1.0234957309404368e-05,1.9280137127571209,0.979905255696731,3.9722484697051045e-13,0.12999999523162822
1-short,4.914000095013762,0.0003660885732571579,5.0126262376562216e-05,1.0683218137605878e-05,1.5467033285982406,0.9543076772592255,3.9722484697051045e-13,0.12999999523162822
1-short,4.914800094993552,0.00035289697894460366,4.4456790236844415e-05,1.1104340753992832e-05,3.0406582405111777,1.0074148135647532,3.9722484697051045e-13,0.12999999523162822
1-short,4.9156000949733425,0.0003697143086556153,7.16620612918393e-06,1.0973270798007827e-05,3.5298454815399722,0.9665102884907498,3.9722484697051045e-13,0.12999999523162822
1-short,4.916400094953133,0.0003595229368264824,7.98148367920787e-06,1.0060395758300582e-05,3.372316196914408,1.0051901547393607,3.9722484697051045e-13,0.12999999523162822
1-short,4.917200094932923,0.00036757143794092546,2.1496085621001146e-05,9.660409389302896e-06,2.2896534839240985,1.0061460690752784,3.9722484697051045e-13,0.12999999523162822
1-short,4.918000094912713,0.00036605613065862955,3.077827906585867e-05,9.989790911318594e-06,2.624608097385817,1.061035515673799,3.9722484697051045e-13,0.12999999523162822
1-short,4.918800094892504,0.0003622168933194119,2.876460790434613e-05,1.1212074280742648e-05,3.5421687228697256,1.079935324411158,3.9722484697051045e-13,0.12999999523162822
1-short,4.919600094872294,0.00036188571578109856,1.6405341023207618e-05,1.2414198692461362e-05,5.247773556416284,1.0771034539539384,3.9722484697051045e-13,0.12999999523162822
1-short,4.920400094852084,0.0003514439451903475,3.6693006822372056e-05,1.2115002538160615e-05,5.532827525980636,1.0163966506227657,3.9722484697051045e-13,0.12999999523162822
1-short,4.921200094831875,0.0003618828317636114,2.6248848905607332e-05,1.1203681021618633e-05,4.465242116818814,1.0951656748161687,3.9722484697051045e-13,0.12999999523162822
1-short,4.922000094811665,0.0003602049800597368,2.4796647399591033e-05,1.0297098500556065e-05,5.677276780174928,1.3337607019873874,3.9722484697051045e-13,0.12999999523162822
1-short,4.922800094791455,0.0003677357252425154,3.983691751896395e-05,1.0096347818416898e-05,4.198464573898946,1.1694093807813903,3.9722484697051045e-13,0.12999999523162822
1-short,4.9236000947712455,0.00037464016251338483,2.3658173801825602e-05,1.078277744997545e-05,3.429928650102447,1.0700190183093399,3.9722484697051045e-13,0.12999999523162822
1-short,4.924400094751036,0.0003667494181579534,3.7208008449014295e-05,1.1364557449858257e-05,4.819839723716811,1.1258067212090375,3.9722484697051045e-13,0.12999999523162822
1-short,4.925200094730826,0.00031672116878267285,3.688944667095091e-05,1.1356712998840788e-05,4.67883370024164,1.077641195036526,3.9722484697051045e-13,0.12999999523162822
1-short,4.926000094710616,0.0002771669975739942,2.095378691469852e-05,1.0701800776842883e-05,6.212320766062234,1.1794099962309432,3.9722484697051045e-13,0.12999999523162822
1-short,4.926800094690407,0.0002982376209591797,1.3364983724679843e-05,1.055081312994788e-05,5.581803621801981,1.1869841024985865,3.9722484697051045e-13,0.12999999523162822
1-short,4.927600094670197,0.00034775094594550365,1.3938772153771274e-05,1.1337166012195134e-05,4.635667239500528,1.1268097397348902,3.9722484697051045e-13,0.12999999523162822
1-short,4.928400094649987,0.00034396072405315395,-5.47579068384036e-06,1.229427367113667e-05,4.881186629503624,1.0671498943971491,3.9722484697051045e-13,0.12999999523162822
1-short,4.929200094629778,0.00033336795658069047,-7.1514304001182975e-06,1.2251246614456538e-05,4.476999774593267,1.0600707328886247,3.9722484697051045e-13,0.12999999523162822
1-short,4.930000094609568,0.0003362926142638953,1.982318092155984e-05,1.1002200027425393e-05,5.064634227056693,1.0416143386970504,3.9722484697051045e-13,0.12999999523162822
1-short,4.930800094589358,0.0003168935000174432,1.6828932946718444e-05,1.0075600294783353e-05,4.809409076336571,1.0991714296313437,3.9722484697051045e-13,0.12999999523162822
1-short,4.9316000945691485,0.0003167270656538587,-1.3817059203787895e-05,1.0158494712482346e-05,4.965681127269771,1.1215613007078395,3.9722484697051045e-13,0.12999999523162822
1-short,4.932400094548939,0.0002744044392093461,4.851684525357369e-06,1.0501833492912067e-05,5.0921347402346555,0.9445532770412465,3.9722484697051045e-13,0.12999999523162822
1-short,4.933200094528729,0.00031005245093527616,1.543976914056999e-05,1.1421615248432573e-05,4.505762734070611,1.0051882296011607,3.9722484697051045e-13,0.12999999523162822
1-short,4.934000094508519,0.00029269180599416863,2.1595383994259376e-05,1.1807990626223203e-05,5.637362839443368,1.035218907948927,3.9722484697051045e-13,0.12999999523162822
1-short,4.93480009448831,0.0003060086956607534,2.1253519977133052e-05,1.0997580053877875e-05,7.023957352786567,1.0756999859770549,3.9722484697051045e-13,0.12999999523162822
1-short,4.9356000944681,0.0003102815601867661,1.7143964655049388e-05,1.0150161866771527e-05,5.354441021336091,1.1065363925001113,3.9722484697051045e-13,0.12999999523162822
1-short,4.93640009444789,0.00031747961389434434,7.1119888035957225e-06,1.000481111749689e-05,5.1746542519567935,1.1627294744846153,3.9722484697051045e-13,0.12999999523162822
