lam_um,f,e
4.900400095357327,0.0004107674439911,1.0507617996540213e-05
4.902400095357327,0.0004089745065220806,1.020897937743949e-05
4.904400095357326,0.0003822765725872832,1.100872059693323e-05
4.906400095357326,0.0003808378825096692,1.1150045939905185e-05
4.908400095357326,0.0003826065351206217,9.872591019773765e-06
4.910400095357326,0.0003737354208088431,1.0672387984013429e-05
4.9124000953573255,0.00040200673903517724,1.0250033046109857e-05
4.914400095357325,0.00035949277026904044,1.089377963197146e-05
4.916400095357325,0.00035952294089282717,1.0060395556211346e-05
4.918400095357325,0.0003641365098067954,1.0600933290770799e-05
4.920400095357325,0.00035144395178298283,1.2115001962615161e-05
4.922400095357324,0.0003639703578827495,1.0196723020023896e-05
4.924400095357324,0.0003667493802434679,1.136455744391326e-05
4.926400095357324,0.00028770232656580834,1.0626306829432184e-05
4.928400095357324,0.00034396071468728714,1.2294273633093416e-05
4.9304000953573235,0.0003265930387633229,1.0538899283312747e-05
4.932400095357323,0.0002744044752309248,1.05018344223337e-05
4.934400095357323,0.0002993502651248875,1.1402784469964857e-05
4.936400095357323,0.00031747960800145107,1.0004811524595612e-05
4.938400095357323,0.0003237074830395311,1.1020691916304577e-05
4.940400095357322,0.00036155022352078964,1.047964771762161e-05
4.942400095357322,0.00033408423500166646,1.073690148664296e-05
4.944400095357322,0.00034184217369794787,1.0371080074830819e-05
4.946400095357322,0.0003340473436515303,1.0187603584694311e-05
4.9484000953573215,0.00028489606607150496,1.1441215716627659e-05
4.950400095357321,0.0003366133189758031,1.0179334148204076e-05
4.952400095357321,0.0003373306940292062,1.0045371612074867e-05
4.954400095357321,0.00030206250291260075,1.0971043043943085e-05
4.956400095357321,0.00037757687024149813,1.0130729930112673e-05
4.95840009535732,0.00033328228562786637,1.1636462986120301e-05
4.96040009535732,0.0003574143774234727,1.135899488100009e-05
4.96240009535732,0.00034410738705881167,1.0731587300717784e-05
4.96440009535732,0.0003765689221379583,1.1043878396719381e-05
4.9664000953573195,0.0003494105571745628,9.602174192560204e-06
4.968400095357319,0.00035125131774309606,1.1505233662624535e-05
4.970400095357319,0.00039213017155399955,1.0398954117660533e-05
4.972400095357319,0.0003929754974831985,1.0827045985879187e-05
4.974400095357319,0.0004217609491105351,1.0852584458781553e-05
4.976400095357318,0.0004212817527372712,1.003146890826426e-05
4.978400095357318,0.00040281964771444014,1.156185469498207e-05
4.980400095357318,0.00036269966585142957,9.530375198642319e-06
4.982400095357318,0.0003766048165223372,1.0833971706952816e-05
4.9844000953573175,0.00038917199412105273,1.1285620189457976e-05
4.986400095357317,0.0004058040275205308,1.0355670452171447e-05
4.988400095357317,0.00038393755637834,1.1029756768774005e-05
4.990400095357317,0.00031817785856239034,1.0325131109768853e-05
4.992400095357317,0.0004022796365398725,1.1283265784914312e-05
4.994400095357316,0.00034829622635716354,1.0756679865570664e-05
4.996400095357316,0.0003370112437825725,9.978179419976795e-06
4.998400095357316,0.00033913842065328304,1.15109062485918e-05
5.000400095357316,0.0003063465620442523,1.0847879740870453e-05
5.002400095357316,0.00032932325302224055,1.0296592799934751e-05
5.004400095357315,0.00031975760498215925,1.0827104810319062e-05
5.006400095357315,0.00031643721818122074,1.0642193169080387e-05
5.008400095357315,0.00034680859984052923,1.0894172609897056e-05
5.010400095357315,0.00033218668914106024,1.0227567797704491e-05
5.0124000953573145,0.0003223092803783954,1.0437077610967236e-05
5.014400095357314,0.00033909791753858077,1.0913464985306158e-05
5.016400095357314,0.0003180840449012997,1.016697708127968e-05
5.018400095357314,0.00028215901008556355,1.026606163948111e-05
5.020400095357314,0.00032245288270419314,1.0625546008494346e-05
5.022400095357313,0.00032297561296132376,1.0729658620565335e-05
5.024400095357313,0.0003508019566445005,1.0100909640615173e-05
5.026400095357313,0.00032349497776466374,1.0138261500164845e-05
5.028400095357313,0.00028463070090988196,1.120822101338133e-05
5.0304000953573125,0.0003119668989740857,1.0519468354009156e-05
5.032400095357312,0.0003490094120120611,1.0127389427868001e-05
5.034400095357312,0.00037105509446254604,1.1129194021336281e-05
5.036400095357312,0.0003561229127507758,1.0406814848205422e-05
5.038400095357312,0.00035839681568182176,1.1193172231938626e-05
5.040400095357311,0.000348238234555004,1.0383936467442443e-05
5.042400095357311,0.0003387731456884578,1.0523614866420263e-05
