lam_um,f,e
4.900400095357327,0.0004011743807164,1.8718797887844885e-05
4.902400095357327,0.00039596349198004567,1.845005808264931e-05
4.904400095357326,0.00036866644969371464,2.1338122219565846e-05
4.906400095357326,0.0003703470888908443,1.9865145391241158e-05
4.908400095357326,0.0003667211124936456,1.7405202968180424e-05
4.910400095357326,0.0003564870239361127,1.8952976540840743e-05
4.9124000953573255,0.00039045346013424014,2.0036033979682375e-05
4.914400095357325,0.0003432780203905609,1.8336351526520954e-05
4.916400095357325,0.00034472377504731345,1.6485045013457563e-05
4.918400095357325,0.0003505211528153055,1.8426468323560616e-05
4.920400095357325,0.00033115622056346396,2.0166809056214818e-05
4.922400095357324,0.00035307546730353734,2.6036008624198773e-05
4.924400095357324,0.00034903325537518715,1.8634265599794367e-05
4.926400095357324,0.0002873939269847281,2.0873921803018775e-05
4.928400095357324,0.0003382735602498854,1.832065987634947e-05
4.9304000953573235,0.0003178382727779918,1.731241900474094e-05
4.932400095357323,0.0002636527961181918,1.6563978000329868e-05
4.934400095357323,0.00029486765255874617,2.1687148043989442e-05
4.936400095357323,0.0003110320528518422,2.031639975880613e-05
4.938400095357323,0.00031750302308128847,2.1200015584647095e-05
4.940400095357322,0.00036802796031015084,2.324899388267365e-05
4.942400095357322,0.0003228894899019155,1.9710725101208124e-05
4.944400095357322,0.00034089421327881134,1.7609210259438434e-05
4.946400095357322,0.0003169482531758207,2.0902071415753432e-05
4.9484000953573215,0.0002725841128253334,1.8314757014957547e-05
4.950400095357321,0.00032305265421948994,1.9214974419594708e-05
4.952400095357321,0.0003198691378592929,1.8012995156185525e-05
4.954400095357321,0.0002841464396491149,2.0780512461620046e-05
4.956400095357321,0.00035405414344084836,2.0209585660063658e-05
4.95840009535732,0.00031545177880641894,1.8899182579490595e-05
4.96040009535732,0.00033952517415234985,1.8456410226246867e-05
4.96240009535732,0.0003258930330170495,2.009454345438306e-05
4.96440009535732,0.0003615458452957112,2.0133676290621718e-05
