z,n_5sigma,sum_snr
0.05,6,137.8082459199437
0.052000000000000005,5,133.73358838949937
0.054000000000000006,5,138.73402032641545
0.05600000000000001,4,138.00689206911943
0.05800000000000001,5,161.34274680886577
0.06000000000000001,5,198.81260588290567
0.06200000000000001,4,156.11673482309217
0.06400000000000002,4,135.2927250852263
0.06600000000000002,5,139.46490941116903
0.06800000000000002,4,168.36751569524637
0.07000000000000002,4,180.13461293106656
0.07200000000000002,4,147.28477929830444
0.07400000000000002,4,106.92325190095738
0.07600000000000003,4,87.63248039105592
0.07800000000000003,2,70.43152500493676
0.08000000000000003,3,105.75095380412564
0.08200000000000003,3,106.46581612407672
0.08400000000000003,3,90.45084696582272
0.08600000000000003,3,68.79216548004655
0.08800000000000004,2,44.41570858451902
0.09000000000000004,3,61.33204461478248
0.09200000000000004,3,118.85207849671538
0.09400000000000004,5,172.63847329630897
0.09600000000000004,4,64.50897515573325
0.09800000000000005,3,53.33260477342599
0.10000000000000005,4,59.54304155784571
0.10200000000000005,4,69.41473589881244
0.10400000000000005,5,72.88338257193546
0.10600000000000005,4,71.58367498530095
0.10800000000000005,4,71.50919653768153
0.11000000000000006,4,79.53836249342562
0.11200000000000006,4,79.6530979170922
0.11400000000000006,6,96.37910519389527
0.11600000000000006,6,118.57824428243094
0.11800000000000006,7,126.3671192017972
0.12000000000000006,7,115.23138486062935
0.12200000000000007,7,122.13651405468234
0.12400000000000007,7,124.05083359807114
0.12600000000000006,7,126.79291279298764
0.12800000000000006,6,136.69656611070303
0.13000000000000006,5,119.69061263130737
0.13200000000000006,6,142.88352157275165
0.13400000000000006,7,159.2935202032333
0.13600000000000007,7,159.5371212285822
0.13800000000000007,6,170.18901197516135
0.14000000000000007,6,189.54656170828673
0.14200000000000007,6,183.9497425353827
0.14400000000000007,5,164.147553386144
0.14600000000000007,6,153.9699558994762
0.14800000000000008,5,162.0289871255672
0.15000000000000008,6,172.93740938903815
0.15200000000000008,5,145.42238132784107
0.15400000000000008,5,130.78982248577884
0.15600000000000008,5,123.83349142616666
0.15800000000000008,4,90.97747741891165
0.1600000000000001,4,96.68497769482411
0.1620000000000001,5,115.82299185702865
0.1640000000000001,6,126.9759367534586
0.1660000000000001,5,108.85255289413307
0.1680000000000001,6,117.28566507895215
0.1700000000000001,6,130.15197620686752
0.1720000000000001,7,142.77431307347888
0.1740000000000001,7,156.61818112776808
0.1760000000000001,6,157.0275392611734
0.1780000000000001,5,147.9412542590594
0.1800000000000001,6,149.6610406886648
0.1820000000000001,5,135.02677461091295
0.1840000000000001,5,132.56682057897038
0.1860000000000001,6,145.46613456739283
0.1880000000000001,7,158.08957476071532
0.1900000000000001,6,157.30796614365715
0.19200000000000012,7,182.65925714286092
0.19400000000000012,7,196.34707143974734
0.19600000000000012,5,183.96154238824423
0.19800000000000012,5,175.3376071317208
0.20000000000000012,5,181.388301318522
0.20200000000000012,6,213.29823366385654
0.20400000000000013,6,224.57805432572422
0.20600000000000013,6,210.9473301329898
0.20800000000000013,5,179.60315669057377
0.21000000000000013,5,163.14922233634476
0.21200000000000013,5,153.38130511007685
0.21400000000000013,5,171.78392625273403
0.21600000000000014,5,185.52480414329864
0.21800000000000014,5,198.04455701683972
0.22000000000000014,6,211.30251050134459
0.22200000000000014,5,194.38553993236906
0.22400000000000014,5,188.38881677185879
0.22600000000000015,5,182.62382765422558
0.22800000000000015,7,206.5589894495395
0.23000000000000015,7,222.36714938911712
0.23200000000000015,7,210.13132117493245
0.23400000000000015,5,197.80170131869517
0.23600000000000015,5,200.62917850000812
0.23800000000000016,5,195.87414460297845
0.24000000000000016,4,167.51090010433074
0.24200000000000016,5,172.27673951899428
0.24400000000000016,5,159.50699779866983
0.24600000000000016,5,141.17462366981275
0.24800000000000016,5,157.16312008299855
0.25000000000000017,4,162.3022731200324
0.25200000000000017,5,169.6898367233631
0.25400000000000017,5,211.7230799879765
0.25600000000000017,4,206.80334239436255
0.2580000000000002,3,183.00152544831957
0.2600000000000002,5,186.42401387362273
0.2620000000000002,4,186.42918407963194
0.2640000000000002,4,172.45030631424592
0.2660000000000002,4,145.63723081572127
0.2680000000000002,4,137.0409493347901
0.2700000000000002,4,151.72435466888157
0.2720000000000002,4,153.27922209061154
0.2740000000000002,5,181.74815439681223
0.2760000000000002,5,285.66086821265463
0.2780000000000002,5,295.47594118045134
