z,n_5sigma,sum_snr
0.6200000000000006,2,114.68992229969706
0.6220000000000006,3,121.55257679591008
0.6240000000000006,3,122.80830995343193
0.6260000000000006,3,118.96060744580892
0.6280000000000006,3,126.96217277544902
0.6300000000000006,2,120.42385803404744
0.6320000000000006,3,127.03818877215149
0.6340000000000006,4,134.01907898473416
0.6360000000000006,3,127.78096256593638
0.6380000000000006,3,126.69782703064729
0.6400000000000006,3,119.29771748363288
0.6420000000000006,2,108.44188976436553
0.6440000000000006,3,115.85320762996028
0.6460000000000006,3,118.63421584525082
0.6480000000000006,3,118.66525724128698
0.6500000000000006,3,116.58651416770391
0.6520000000000006,3,120.17258868924085
0.6540000000000006,3,129.1994461454588
0.6560000000000006,3,132.19122576388557
0.6580000000000006,3,127.89822119504102
0.6600000000000006,2,121.13257132910385
0.6620000000000006,2,123.27252235234204
0.6640000000000006,2,122.22467761264933
0.6660000000000006,2,119.9574719891935
0.6680000000000006,3,127.38371849162175
0.6700000000000006,3,130.95538197040642
0.6720000000000006,2,123.02040827889641
0.6740000000000006,3,126.7970740815498
0.6760000000000006,3,130.96919890193607
0.6780000000000006,3,133.94374880798955
0.6800000000000006,3,132.06757360113644
0.6820000000000006,3,131.55414344637487
0.6840000000000006,3,129.48167706263885
0.6860000000000006,3,132.06250196144737
0.6880000000000006,3,130.8257484515319
0.6900000000000006,3,127.8776059144128
0.6920000000000006,3,124.65923321005792
0.6940000000000006,4,136.85505480405055
0.6960000000000006,4,148.5315181305558
0.6980000000000006,4,155.90906030318973
0.7000000000000006,4,160.75344631029816
0.7020000000000006,5,172.57303177694953
0.7040000000000006,5,174.5765004133998
0.7060000000000006,4,170.62204977663214
0.7080000000000006,4,172.96023644598813
0.7100000000000006,4,188.94626685226316
0.7120000000000006,4,211.48582801549367
0.7140000000000006,4,221.3794073005555
0.7160000000000006,4,215.80923886646158
0.7180000000000006,4,208.97945929050945
0.7200000000000006,4,191.966095474099
0.7220000000000006,4,186.2233399464286
0.7240000000000006,4,182.65366923378053
0.7260000000000006,4,171.34140017724712
0.7280000000000006,4,162.52722058690017
0.7300000000000006,4,152.54977086385358
0.7320000000000007,4,147.16503862579214
0.7340000000000007,4,143.35118990548776
0.7360000000000007,4,134.09171324807468
0.7380000000000007,4,125.55207750375125
0.7400000000000007,4,128.84297834835814
0.7420000000000007,3,119.64087693476972
0.7440000000000007,3,113.53232323956189
0.7460000000000007,5,124.94751314994511
0.7480000000000007,5,121.88449719642185
0.7500000000000007,5,131.6070159898261
0.7520000000000007,5,137.1861492712198
0.7540000000000007,5,133.69947424714485
0.7560000000000007,5,132.14686761338152
0.7580000000000007,5,128.32594835579422
0.7600000000000007,4,125.72718887767604
0.7620000000000007,4,129.56383272092907
0.7640000000000007,5,140.37468080287272
0.7660000000000007,5,151.42403790040015
0.7680000000000007,5,157.16783579978485
0.7700000000000007,5,158.15070416982766
0.7720000000000007,4,146.14099052189798
0.7740000000000007,4,147.09694025573032
0.7760000000000007,4,142.491829284167
0.7780000000000007,4,138.0677073234882
0.7800000000000007,4,142.89631248741324
0.7820000000000007,4,140.48096703422448
0.7840000000000007,4,135.29724345432064
0.7860000000000007,4,131.98118295716637
0.7880000000000007,4,139.88635145477727
0.7900000000000007,4,144.7978156669252
0.7920000000000007,4,145.8554082016117
0.7940000000000007,4,150.42733218105568
0.7960000000000007,4,153.46342098862485
0.7980000000000007,4,153.56422252699934
0.8000000000000007,4,146.7409212744412
0.8020000000000007,4,146.43415581468273
