band,lam_um,f_star_jy,f_con_jy,e_con_jy,bkg_mjysr,resid_rms,sr_pix,scale_as
1-short,5.010800092568388,0.0003567073157274,0.000106614538849,1.0891547093100076e-05,4.197595361310855,1.0185275211603106,3.972248469705105e-13,0.1299999952316282
1-short,5.0116000925481785,0.0003470409418926,8.962936159920687e-05,1.0836518381696591e-05,4.931547774729405,1.0137757415178348,3.972248469705105e-13,0.1299999952316282
1-short,5.012400092527969,0.0003424732662282,5.954394652176447e-05,1.1106683000929886e-05,3.240797592495882,0.9314718708322632,3.972248469705105e-13,0.1299999952316282
1-short,5.013200092507759,0.0003440952444769,3.304387953682555e-05,1.166550128813575e-05,5.4576147918382745,1.0177988151197157,3.972248469705105e-13,0.1299999952316282
1-short,5.014000092487549,0.0003571056603105,6.870898438296626e-05,1.1870895186072162e-05,5.900127943209032,1.0512140252116509,3.972248469705105e-13,0.1299999952316282
1-short,5.01480009246734,0.0003602140647784,6.298564365642404e-05,1.1289474865819628e-05,4.904399219606392,1.0386768369292418,3.972248469705105e-13,0.1299999952316282
1-short,5.01560009244713,0.0003389914387081,1.904947001995902e-05,1.0934024442959664e-05,4.927621925890463,0.9716357252771118,3.972248469705105e-13,0.1299999952316282
1-short,5.01640009242692,0.000333165653414,1.1802573604284396e-05,1.0756797106104833e-05,4.179954168477143,0.9948454381185692,3.972248469705105e-13,0.1299999952316282
1-short,5.017200092406711,0.0003272414846966,3.4849923666366975e-05,1.0438770222538112e-05,3.21673618320819,0.964708480985842,3.972248469705105e-13,0.1299999952316282
1-short,5.018000092386501,0.0002810652311861,2.5743264093208986e-05,1.0711936709608226e-05,3.530197667296774,0.9386945347217688,3.972248469705105e-13,0.1299999952316282
1-short,5.018800092366291,0.0003106087127167,3.25130800448139e-05,1.1088691940048435e-05,3.361695481736172,1.015822542682533,3.972248469705105e-13,0.1299999952316282
1-short,5.0196000923460815,0.0003268203212918,5.624482129855785e-05,1.1160690166682773e-05,3.9171856687498674,1.1509254931314876,3.972248469705105e-13,0.1299999952316282
1-short,5.020400092325872,0.0003378205380132,4.947522362628828e-05,1.1219181056962068e-05,3.460158826861781,0.9789976862722471,3.972248469705105e-13,0.1299999952316282
1-short,5.021200092305662,0.000322812067721,5.319120880545717e-05,1.125436856701154e-05,3.809846204027177,0.9703923218741172,3.972248469705105e-13,0.1299999952316282
1-short,5.022000092285452,0.000327119040706,6.492044195262567e-05,1.1424691967621551e-05,3.112635751127804,1.0298583586374614,3.972248469705105e-13,0.1299999952316282
1-short,5.022800092265243,0.0003532295127988,8.266461396689273e-05,1.127222118866518e-05,2.10834199160942,1.1102482149765287,3.972248469705105e-13,0.1299999952316282
1-short,5.023600092245033,0.000344618322014,8.531704222724534e-05,1.112690660539768e-05,2.2540542615291037,1.086132461551737,3.972248469705105e-13,0.1299999952316282
1-short,5.024400092224823,0.0003663453488543,6.638477737414919e-05,1.0654894929826126e-05,2.6110605634945165,0.9728186039795008,3.972248469705105e-13,0.1299999952316282
1-short,5.025200092204614,0.0003754741834347,5.161924339275173e-05,1.0431572910143356e-05,4.53304896399677,1.078744899317647,3.972248469705105e-13,0.1299999952316282
1-short,5.026000092184404,0.0003297193915835,4.6762800081784005e-05,1.044350966707914e-05,4.059794319909854,0.9907584391912464,3.972248469705105e-13,0.1299999952316282
1-short,5.026800092164194,0.000347838316336,7.690393483854199e-05,1.0946143602726273e-05,3.7408344685365846,1.0516390846091093,3.972248469705105e-13,0.1299999952316282
1-short,5.0276000921439845,0.000310741858076,3.203250619454791e-05,1.1551463848922024e-05,3.594739250256272,0.9463902922913672,3.972248469705105e-13,0.1299999952316282
1-short,5.028400092123775,0.0002983163983773,3.378571020495639e-05,1.1807688264225629e-05,4.685501439485607,0.9982073390528476,3.972248469705105e-13,0.1299999952316282
1-short,5.029200092103565,0.000335434053698,1.4250602177584756e-05,1.162277659693257e-05,4.601355912241603,1.0146198104055468,3.972248469705105e-13,0.1299999952316282
1-short,5.030000092083355,0.0003094908733586,6.13563311231009e-05,1.1444056030465436e-05,3.0730086141184727,1.064351181468257,3.972248469705105e-13,0.1299999952316282
1-short,5.030800092063146,0.0003388688333652,6.69913051312928e-05,1.0621108449773291e-05,4.044747425466536,0.9662157665880354,3.972248469705105e-13,0.1299999952316282
1-short,5.031600092042936,0.000351451315432,6.041754110341387e-05,1.0174883192893564e-05,4.409324278696267,1.0659937594118083,3.972248469705105e-13,0.1299999952316282
1-short,5.032400092022726,0.0003634095090248,4.575198224543186e-05,1.0643029886079015e-05,3.927812115237989,1.1257273510644172,3.972248469705105e-13,0.1299999952316282
1-short,5.033200092002517,0.0003623197329674,4.22553982039048e-05,1.1591769441599289e-05,3.964984534424432,1.101981159829572,3.972248469705105e-13,0.1299999952316282
1-short,5.034000091982307,0.000387866911236,3.310184701516801e-05,1.1631348795133524e-05,3.899940763983393,1.1587583006303903,3.972248469705105e-13,0.1299999952316282
1-short,5.034800091962097,0.0003738318807164,5.040848576760663e-05,1.1699419549180327e-05,4.283986412749038,1.1142168129552674,3.972248469705105e-13,0.1299999952316282
1-short,5.035600091941888,0.0003396615726472,1.897494036578677e-05,1.1672839383497964e-05,3.0779568129113,0.9808928488303108,3.972248469705105e-13,0.1299999952316282
