z,n_5sigma,sum_snr
0.5740000000000005,1,9.193440130684754
0.5760000000000005,1,8.392376380397184
0.5780000000000005,1,8.39544278034443
0.5800000000000005,1,8.398665521105508
0.5820000000000005,1,8.011389649523093
0.5840000000000005,1,6.5822891354184865
0.5860000000000005,0,0.0
0.5880000000000005,0,0.0
0.5900000000000005,0,0.0
0.5920000000000005,0,0.0
0.5940000000000005,0,0.0
0.5960000000000005,0,0.0
0.5980000000000005,0,0.0
0.6000000000000005,0,0.0
0.6020000000000005,0,0.0
0.6040000000000005,0,0.0
0.6060000000000005,0,0.0
0.6080000000000005,0,0.0
0.6100000000000005,0,0.0
0.6120000000000005,0,0.0
0.6140000000000005,0,0.0
0.6160000000000005,0,0.0
0.6180000000000005,0,0.0
0.6200000000000006,0,0.0
0.6220000000000006,0,0.0
0.6240000000000006,0,0.0
0.6260000000000006,0,0.0
0.6280000000000006,0,0.0
0.6300000000000006,0,0.0
0.6320000000000006,0,0.0
0.6340000000000006,0,0.0
0.6360000000000006,0,0.0
0.6380000000000006,0,0.0
0.6400000000000006,0,0.0
0.6420000000000006,0,0.0
0.6440000000000006,0,0.0
0.6460000000000006,0,0.0
0.6480000000000006,0,0.0
0.6500000000000006,0,0.0
0.6520000000000006,0,0.0
0.6540000000000006,0,0.0
0.6560000000000006,0,0.0
0.6580000000000006,0,0.0
0.6600000000000006,0,0.0
0.6620000000000006,0,0.0
0.6640000000000006,0,0.0
0.6660000000000006,0,0.0
0.6680000000000006,0,0.0
0.6700000000000006,0,0.0
0.6720000000000006,1,5.5290744834571885
0.6740000000000006,1,25.259945282677094
0.6760000000000006,1,36.78552535086072
0.6780000000000006,1,39.533504083028596
0.6800000000000006,1,39.54382811564744
0.6820000000000006,1,39.558062815822346
0.6840000000000006,1,36.895060255077965
0.6860000000000006,1,36.669491894306816
0.6880000000000006,1,46.13887546252757
0.6900000000000006,1,52.83410407162325
0.6920000000000006,1,62.971149533885104
0.6940000000000006,1,80.48345545288254
0.6960000000000006,1,103.40907691383572
0.6980000000000006,1,122.40064009874837
0.7000000000000006,1,138.49647901705373
0.7020000000000006,1,155.78999448954818
0.7040000000000006,1,170.47666100153975
0.7060000000000006,1,175.36861787763334
0.7080000000000006,1,182.4184445639075
0.7100000000000006,1,183.78396535232068
0.7120000000000006,1,183.87115878392765
0.7140000000000006,1,183.56875888110474
0.7160000000000006,1,170.88323613057557
0.7180000000000006,1,155.45033202069024
0.7200000000000006,1,143.54462982998797
0.7220000000000006,1,136.29520363205063
0.7240000000000006,1,131.66583400028193
0.7260000000000006,1,131.5828535129168
0.7280000000000006,1,123.0729426480097
0.7300000000000006,1,126.16688243160267
