source_id,element,gaia,gaia_err,ref,ref_err,z,rel_diff,nss_solution_type,phot_g_mean_mag,significance
4731810519916752768,period_d,428.34530964256817,0.9993219,430.0,3.0,-0.5232945089522407,-0.003848117110306586,AstroSpectroSB1,8.997478,95.32148
5608546347283308160,period_d,916.4458675372684,6.1932073,909.9,1.2,1.0376442932967402,0.007194051585084585,AstroSpectroSB1,8.895999,102.99444
5459518648630576768,period_d,274.16103685730616,0.31277558,274.3,1.9,-0.0721671915021666,-0.0005066100717967684,OrbitalTargetedSearchValidated,9.190787,42.4852
6097027546386964352,period_d,460.424894783932,1.2763855,459.4,1.5,0.5203678295055614,0.0022309420634132365,Orbital,9.16302,135.0957
6813270659331371904,period_d,674.6353801707465,1.9499849,672.0,2.0,0.9434698455536337,0.0039216966826585474,AstroSpectroSB1,9.661786,145.32863
1319742814684148992,period_d,331.53148706922434,0.33330274,330.87,0.05,1.9626820000509686,0.0019992355584499523,AstroSpectroSB1,8.806193,173.37936
1364640031973963008,period_d,425.6324990981444,1.3091321,426.8,0.3,-0.869280225848558,-0.002735475402660707,AstroSpectroSB1,8.73182,25.059921
4596254239591618432,period_d,772.9911492070657,3.4808824,774.8,0.7,-0.509453736915329,-0.002334603501463873,Orbital,7.8470817,67.86987
4544775242616877056,period_d,774.6224542150345,3.5793924,778.3,0.7,-1.008320974309361,-0.004725100584563081,AstroSpectroSB1,9.46266,126.618004
1322110681693422208,period_d,316.8747395339656,0.6363421,316.0,0.5,1.080888490181988,0.0027681630821696952,AstroSpectroSB1,9.227687,93.15834
1324699172583973248,period_d,413.8776151292347,1.2545608,416.88,0.13,-2.380430244075296,-0.007202036247278107,AstroSpectroSB1,8.80865,62.987225
1352480635961910400,period_d,513.3252474429861,1.468415,516.1,0.4,-1.823191287119654,-0.005376385500898907,AstroSpectroSB1,8.339229,59.5952
3746214000494841344,period_d,592.6519619980912,2.1604233,591.7,0.7,0.419182351733135,0.0016088592159729227,AstroSpectroSB1,9.050607,89.467384
1064389863427560064,period_d,184.4644369104568,0.47580025,184.258,0.023,0.43336702721793285,0.0011203687788687686,Orbital,5.6763062,16.024014
4724313637321332864,period_d,561.6901045181323,0.28029504,562.1,0.4,-0.8392077490666302,-0.0007292216364840651,OrbitalTargetedSearchValidated,7.300081,303.42654
837425237247462656,period_d,299.8499986068463,0.5031474,300.33,0.06,-0.947285942753849,-0.0015982465726156457,AstroSpectroSB1,6.4881167,49.65422
2188045323443081472,period_d,542.3288206982837,3.4140127,541.0,0.8,0.3789601925932796,0.002456230495903366,Orbital,9.188969,32.041206
597447616074699136,period_d,912.2334688162656,32.421158,878.9,0.6,1.0279633480174621,0.03792634977388283,Orbital,5.9393396,22.408043
3931519127529822208,period_d,692.1516687896403,3.2968447,691.2,0.4,0.2865590418661172,0.0013768356331601273,AstroSpectroSB1,9.484935,249.06935
429037103683886976,period_d,1010.00473734508,3.8428597,1006.9,0.4,0.803582180319829,0.0030834614609991312,AstroSpectroSB1,6.579367,87.563156
3429048665891970048,period_d,570.0670504314292,6.837838,552.25,0.17,2.60485062741869,0.032262653565285924,Orbital,6.808439,18.732168
1155587858959873024,period_d,67.83971689689281,0.08432678,67.838,0.013,0.02012233390265346,2.5308778159970324e-05,OrbitalTargetedSearch,7.534841,40.355484
2199772267794571392,period_d,735.6648503900383,2.5821097,737.4,0.4,-0.6640682792590638,-0.0023530642934115747,Orbital,6.1168184,126.51937
2858261088645587584,period_d,786.6116293268047,3.5857024,793.4,1.0,-1.8235884762597456,-0.008556050760266236,AstroSpectroSB1,8.36619,77.99764
1068356385983620992,period_d,663.4634174458771,2.283664,662.6,0.6,0.3656736447499536,0.0013030749258633803,AstroSpectroSB1,8.318751,59.078804
1428412118701344384,period_d,329.93257422935494,0.27278674,330.3,0.08,-1.2924985337715447,-0.0011124001533305186,AstroSpectroSB1,8.272077,32.909595
603701328976020864,period_d,44.29497625043443,0.025407888,44.32,0.29,-0.08595950503923425,-0.0005646152880318057,OrbitalTargetedSearchValidated,8.73244,23.401733
4145362250759997952,period_d,731.0322324458396,1.5474771,728.96,0.79,1.1926756445939393,0.0028427244922074155,Orbital,8.992036,114.62576
6799537965261994752,period_d,353.98412423540987,1.4474591,354.88,0.05,-0.6185609980561257,-0.002524447037280574,Orbital,9.182825,39.55849
4777112872882315648,period_d,1000.82254455071,20.892597,1003.0,31.0,-0.05824696152362332,-0.002170942621425773,Orbital,5.554189,45.36695
4777112872882315264,period_d,207.5987144924752,0.100040175,208.29,0.31,-2.1221853536659774,-0.003318860759156858,AstroSpectroSB1,6.3103156,185.69931
5830177143804073344,period_d,225.219831802,0.7311783,224.804,0.028,0.5682980978847003,0.0018497526823365482,AstroSpectroSB1,9.137492,27.897533
6315169558119903616,period_d,626.6758719017541,3.6403208,623.76,0.21,0.7996636547259666,0.00467466958726777,AstroSpectroSB1,8.020421,9.708697
48197783694869760,eccentricity,0.6092895155718776,0.0061994777,0.6209999918937683,0.0020000000949949026,-1.7977115530461567,-0.018857450039860814,AstroSpectroSB1,9.1158905,156.30075
3283823387685219328,eccentricity,0.8977889582772924,0.06625099,0.8514999747276306,0.00019999999494757503,0.6986880139998125,0.05436169691545591,OrbitalTargetedSearch,8.730654,10.954123
3312631623125272448,eccentricity,0.2730522477412148,0.024809293,0.3702999949455261,0.0013000000035390258,-3.914440989909799,-0.2626188186111566,Orbital,8.67361,66.36623
3001776836731440000,eccentricity,0.0519390837961647,0.054183044,0.013000000268220901,0.00800000037997961,0.7109505777975927,2.9953140557336893,Orbital,6.012154,52.266163
1714135092946125184,eccentricity,0.2828165392709121,0.030902453,0.13699999451637268,0.012000000104308128,4.398610873753925,1.0643543838763665,Orbital,4.3238397,53.900177
1386158505321789696,eccentricity,0.4742180911583176,0.035744056,0.4699999988079071,0.029999999329447746,0.09039060446567598,0.008974664598104509,Orbital,4.1901174,43.735935
4463317786234143616,eccentricity,0.3709158965959879,0.014030624,0.3709999918937683,0.017000000923871994,-0.00381519584532086,-0.00022667196662499507,AstroSpectroSB1,6.976519,66.62818
1408413342222248192,eccentricity,0.2300907509418439,0.0165943,0.21699999272823334,0.013000000268220901,0.6210006362123682,0.06032607673865303,Orbital,5.7964544,179.1833
321863582147946880,eccentricity,0.1407608284660736,0.019859068,0.11999999731779099,0.003000000026077032,1.0336801238627438,0.1730069301026947,Orbital,8.7069435,159.8847
273059284652294528,eccentricity,0.1650149006401051,0.15871584,0.25,0.0010000000474974513,-0.5354438005453019,-0.3399403974395796,OrbitalTargetedSearch,8.0749035,10.50855
3129412304011414656,eccentricity,0.1612907054859238,0.020124465,0.16099999845027924,0.014999999664723873,0.011582099935267254,0.0018056337791478257,AstroSpectroSB1,8.354402,37.942024
3478876956612156800,eccentricity,0.0085063519387486,0.014313652,0.061000000685453415,0.04500000178813934,-1.1116445352737747,-0.8605516091284717,AstroSpectroSB1,8.231199,19.175516
2891763860781890176,eccentricity,0.0547763545060005,0.023476746,0.02500000037252903,0.009999999776482582,1.1668860948026176,1.1910541475907688,Orbital,6.722893,69.873795
1070770191963666816,eccentricity,0.2010850001933409,0.021144003,0.14900000393390656,0.0560000017285347,0.8701318147343132,0.34956372405559283,Orbital,7.465588,103.4382
392200474849816960,eccentricity,0.2618197834299382,0.005269114,0.26899999380111694,0.004999999888241291,-0.9884850801994923,-0.026692232478218388,AstroSpectroSB1,8.570906,58.083717
604917320117398528,eccentricity,0.0440979120386451,0.046218503,0.09200000017881393,0.017999999225139618,-0.9657698705088238,-0.5206748700767926,Orbital,12.632659,33.320736
4405487941377304064,eccentricity,0.1760282500262468,0.038911965,0.23399999737739563,0.01600000075995922,-1.3778833577478062,-0.247742512824271,Orbital,9.361209,44.76385
2012218158438964224,eccentricity,0.4529523705142416,0.04638781,0.31299999356269836,0.006000000052154064,2.992082746258271,0.44713220392929104,Orbital,7.0975685,27.192518
659722786442056576,eccentricity,0.3193456483758681,0.038147576,0.3199999928474426,0.008999999612569809,-0.016694647350912115,-0.0020448265193758423,Orbital,8.557431,19.072931
478996438146017280,eccentricity,0.1128537831319114,0.0520732,0.09160000085830688,0.003599999938160181,0.40718014431538746,0.23202818858573276,OrbitalTargetedSearch,8.468116,35.766136
1655646778064790528,eccentricity,0.1059615078121108,0.00987151,0.07199999690055847,0.03099999949336052,1.0438846492380327,0.47168767185445404,Orbital,6.2837353,193.0288
3365396498949922432,eccentricity,0.5709968367308398,0.04449026,0.5960000157356262,0.007000000216066837,-0.5551626289004272,-0.041951641517870945,Orbital,7.873749,18.816319
4016506050597395328,eccentricity,0.113297445694435,0.015180711,0.12099999934434891,0.010999999940395355,-0.4108662761292108,-0.06365746852604125,AstroSpectroSB1,7.8071914,104.09365
3958957715078651520,eccentricity,0.2219746600658726,0.0068117073,0.2160000056028366,0.006000000052154064,0.6581893975513041,0.027660436611384665,AstroSpectroSB1,7.749981,45.534626
1451106622814045568,eccentricity,0.417105701197384,0.005714254,0.41600000858306885,0.003000000026077032,0.171321881398623,0.00265791488341846,AstroSpectroSB1,7.7442236,70.09464
2185171578009765632,eccentricity,0.7139544760043777,0.056505583,0.5703999996185303,0.0013000000035390258,2.5398640623856927,0.2516733458658015,OrbitalTargetedSearchValidated,6.6160436,10.204131
1882607555953297024,eccentricity,0.2659535290441269,0.009104051,0.26899999380111694,0.00800000037997961,-0.2513675900826665,-0.011325148056480747,AstroSpectroSB1,8.127654,48.983887
1528045017687961856,eccentricity,0.1439858892477453,0.004447244,0.15080000460147858,0.0017999999690800905,-1.4202862603447786,-0.04518643995894456,AstroSpectroSB1,8.378396,133.27325
