source_id,ra,dec,l,b,nss_solution_type,period,eccentricity,a0_mas,nss_parallax,significance,goodness_of_fit,sigma_ti2,phot_g_mean_mag,bp_rp,ruwe,m1_used,m1_source,amrf,a_tr_margin,q_min_dark,m2_min_dark,p_class3_mc,flag_alias_1yr,flag_low_lat,flag_sig_gt20
1345279281476995968,267.9436466326041,41.97819994594936,68.19966827933362,28.37782632008469,Orbital,423.4816194387704,0.4955465524257396,1.2869476380151497,1.5150413983828064,24.403399,1.9368632,0.02944937115748466,14.179119,0.81854343,4.007494,0.96174794,binary_masses,0.7797458316074504,1.1595647722180336,1.3963093700115286,1.3428976602112852,0.997,False,False,True
2114826232807272832,272.9579148169853,43.69162316212861,71.01074732234058,25.19120869143753,Orbital,734.4374502517161,0.67333864694092,0.8493936089173285,0.7337072591282372,17.569483,0.25760096,5.116220185062963,14.693734,0.916832,2.3780692,1.1501418092034437,photometric_ms,0.6935737528740996,1.0308503876384822,1.1583531608285398,1.3322704000918644,0.741,False,False,False
747174436620510976,151.83986255735587,34.1399263843874,191.3632596063641,54.25951163908184,Orbital,999.4359398395976,0.7074483197619572,4.153963432887284,2.575070414557032,48.73918,-0.96057904,0.11786599415845485,13.9877,0.92207146,14.67936,0.7167333,binary_masses,0.9213922189599577,1.4821096016516913,1.8537800603548318,1.3286659001323178,1.0,False,False,True
1434445448240677376,263.39531418225295,58.14627249960171,86.56635644324817,32.94418291595189,Orbital,572.4227597979572,0.301274394544083,1.4435620544001304,1.4386065194247268,82.50039,-2.974286,0.02644318917354451,13.646986,0.7939091,6.1101685,1.0567706,binary_masses,0.730155588665658,1.0634685786063998,1.255931804370344,1.327231806463531,0.962,False,False,True
5941516646164195456,247.01671522440475,-48.74540211904978,335.2441396610236,0.0482958441206717,Orbital,640.8213291534186,0.7096191059610888,1.7843696721454458,1.5488577879390957,10.767905,1.901511,22.182099877819688,14.957132,1.2710314,3.024564,0.8395507,binary_masses,0.8395111929335535,1.2815279602134193,1.5786637354553477,1.3253682441661518,0.984,False,True,False
1522897482203494784,198.5173423070215,38.30118638513117,101.3423996692728,77.86207732108284,AstroSpectroSB1,45.51653693310744,0.0458967687973695,2.5426955557031437,12.447919346427884,156.60417,1.8534148,0.7316114890360916,11.052851,1.2417936,6.3765693,0.7340774,binary_masses,0.9076066210967056,1.4516588441779066,1.8053083561192378,1.325236064258284,1.0,False,False,True
3494029910469026432,177.72010872935115,-22.064034206995903,284.8710130694055,38.67456946112629,AstroSpectroSB1,632.5299065981172,0.5516109428191169,1.8686276688859078,1.7339877889600528,77.56015,2.6353753,0.06103510279450511,12.658866,0.82545376,6.623685,1.0239321,binary_masses,0.741411175443306,1.0771639894815648,1.286959011579514,1.317758643340536,1.0,False,False,True
5796742369569612928,222.79178148757455,-73.13186788271736,311.45305073927426,-12.272625270074366,Orbital,852.8071280162565,0.6582330059747321,1.0711495784672178,0.7780096362224115,11.43134,-1.4499472,0.3260219624265103,15.982555,1.1360226,1.5646683,0.86325806,binary_masses,0.8215699256738531,1.2548323793266913,1.522351490767152,1.3141821945577596,0.994,False,False,False
1581117310088807552,185.0533965728445,58.687901357245686,130.5810109253419,57.974232078801705,Orbital,927.3139036948772,0.5201167202199002,7.339098560260621,4.567308179279272,175.5705,2.8806417,0.001386557840919522,14.508785,1.5626802,23.781847,0.5621478,binary_masses,1.0461835021562207,2.138546222931887,2.335519756006093,1.312907292695362,1.0,False,False,True
6481502062263141504,314.4932995956782,-47.70060780682431,351.97715097081124,-40.64829042563675,Orbital,229.6837283026381,0.3042457236480509,0.9502260150241542,1.7350133305657331,48.48111,2.1053724,0.10139490202528927,13.579686,0.756053,3.9395952,1.0137877,binary_masses,0.7427598582742846,1.079741180459879,1.2907091637983594,1.308505074536062,0.856,False,False,True
4771965887154020992,79.8257049822599,-52.357925627419256,259.600665904299,-35.01141029484735,Orbital,666.7936456284178,0.7216330304814033,1.5345519665111318,1.333304588533123,10.051113,-0.44714195,0.13224603377914002,14.531445,0.73718834,3.5110075,0.8932321,binary_masses,0.8000736495950315,1.2083425371097525,1.456670033560932,1.3011444330847017,0.992,False,False,False
5395941759575400448,170.40958142193975,-39.28855337014697,284.5560557919618,20.35752626320812,Orbital,1343.14342311144,0.5893322432031555,2.409473181019807,1.387454623442747,16.147242,-0.9557923,4.161898793618615,13.886748,0.8298664,7.8053613,1.0564197,binary_masses,0.7157088173305999,1.0423815027735834,1.216806665431686,1.285458532453342,0.728,False,False,False
5681911574178198400,142.12711268508014,-17.59473161775898,249.334551648033,23.52341867048454,Orbital,943.7606474969028,0.5956610076720477,3.379646679258014,2.180357199335275,38.087135,-0.40891504,0.05297445568629422,15.638199,1.4914541,5.918917,0.66091657,binary_masses,0.9450330820023335,1.6521583928111976,1.939018013577606,1.2815291347019249,1.0,False,False,True
2051413480231679232,292.24693643432545,36.08874622274747,69.17011243459042,8.70123967851121,Orbital,473.4668370981877,0.6512806112314596,0.7465690103737083,0.8878516148330753,22.250626,-1.0584557,0.33856302242825365,13.947688,0.8097534,2.0427089,1.1538662,binary_masses,0.6743388671946058,1.0025699262003513,1.1089909528028972,1.2796271765450582,0.55,False,True,True
5237721898914548480,167.21842325608395,-69.00296760860313,293.9247062832295,-7.944294748162313,Orbital,916.127963668398,0.698366610503348,1.0084686847481297,0.7303201852129747,11.653174,-1.313497,0.795576864620993,15.418402,1.1076279,1.675141,0.9314794,binary_masses,0.7659153105522151,1.1465746374516872,1.3561921231144844,1.263265025123406,0.879,False,True,False
2995961897685517312,88.47149811045604,-13.832018959067552,219.16676624612256,-18.889975046398515,Orbital,189.76329734040044,0.3662632394676527,1.2036997053211016,2.50391603966021,39.850807,0.40979177,1.4765281979807479,12.9975,0.9114647,3.9609625,0.93894,binary_masses,0.759634095442447,1.13632792553999,1.3382225599288515,1.256510690419596,0.997,False,False,True
2032579979951732736,293.69860746218814,30.01015019096773,64.3438761632758,4.768794270077654,Orbital,215.44661636363173,0.1458245176083593,0.9696884988821806,1.8312779495801943,63.062378,-1.0385154,1.4887763335483484,14.207269,0.96506405,3.3006542,0.8973595,binary_masses,0.780529858816846,1.1747600970119243,1.3986064121903832,1.255052750739956,0.899,False,True,True
2196619383835483648,317.1516753130617,64.61541776481242,101.75469599980244,11.36153738494506,Orbital,582.230716142507,0.2458179160991508,1.288979275069017,1.2393608478601426,28.291021,1.5289896,3.667126772139165,15.714505,1.4352283,2.6188245,0.8540381,binary_masses,0.8033148976453361,1.226757740651874,1.4664505880972682,1.2524046740024737,1.0,False,False,True
5807146051670381312,245.32915650697043,-71.20793008614345,318.25987536799016,-14.893739993561525,Orbital,854.0893788660977,0.2248422745504852,1.0313757688009129,0.8010215982291192,54.745167,0.75211203,9.703551590262188,14.475931,0.9261284,3.2266562,0.986861,binary_masses,0.7340832327277846,1.0770405708750617,1.2667041694885113,1.2500609434056018,0.835,False,False,True
2284972289950843904,319.9525004699097,79.15726981782815,113.72599325379484,20.296047349669443,Orbital,236.22891206198355,0.5729800028887663,0.6929699711382176,1.307289787191914,15.3153515,-0.11586356,0.11138145723233833,13.850091,1.0744934,2.2181392,1.0913495,binary_masses,0.6884293524576558,1.0054616796509024,1.145022198161106,1.2496194034520238,0.608,False,False,False
6641307109468149504,299.7790876451804,-54.39798351077623,343.68182583594205,-31.4353518343243,Orbital,1156.11935883045,0.749658093775428,1.663779421108087,0.9857155944535256,12.077183,1.989384,0.6577088929318774,15.271075,0.72852325,3.553724,0.7634535,binary_masses,0.8566596109805139,1.3642823217481261,1.633786713919625,1.2473201849954363,0.996,False,False,False
6628782091478194432,338.12584305200784,-21.431345342922636,35.48322940035809,-57.93420693497502,Orbital,681.971628808464,0.5286125731233019,1.996816399928258,1.794291044538673,10.67904,-1.0047219,0.18180985695186896,14.025743,0.89689636,5.5816956,0.91884416,binary_masses,0.7549425496848633,1.1315741165377702,1.3249015830881434,1.2173780821952953,0.929,False,False,False
6111811480954965760,204.68397632653785,-43.259974299372125,312.0006040715456,18.77736324076993,Orbital,1044.4323679640486,0.316611284384615,1.7830632260367625,1.2390462216824163,16.443563,2.68588,0.8411668933042856,13.510172,0.90682983,4.726481,1.000577,binary_masses,0.7141711983305423,1.0396761478887997,1.2126881697990843,1.2133878908730584,0.755,False,False,False
4523637956210470784,275.1187129218977,18.12560251886425,45.99512986288087,14.819937467363877,Orbital,1033.6121230091549,0.5658517899179725,1.0605420411395852,0.7561554018174996,10.734373,1.3516598,1.1499987926557085,14.692034,0.93575764,1.8505932,1.0613577,binary_masses,0.6872551325385847,1.0012139282221866,1.1419926527587032,1.212062695348876,0.705,False,False,False
