source_id,Seq,nss_solution_type,astrometry_only,sb9_grade,sep_arcsec,period_gaia_d,period_sb9_d,ecc_sb9,K1_kms,e_K1_kms,sb2,a0_mas,inc_deg,nss_parallax_mas,a0_sini_au,a0_sini_err_au,a1_sini_au,a1_sini_err_au,R,R_err,z_over,significance,phot_g_mean_mag,bm_fluxratio
48197783694869760,240,AstroSpectroSB1,False,4.0,1.63694550283791,589.5243668977645,589.75,0.6209999918937683,9.729999542236328,0.029999999329447746,True,9.600218758431206,38.64011681195728,19.288019732052984,0.31079563574660984,0.007159925799384956,0.41342843878999014,0.0014984468010163386,0.7517519516950433,0.01753144102788349,-14.160162185762255,156.30075,9.1158905,0.09645079
3283823387685219328,242,OrbitalTargetedSearch,True,5.0,1.5263662489182837,156.3442663505406,156.3802,0.8514999747276306,37.34000015258789,0.019999999552965164,True,3.4299068738495344,105.75057989204198,16.518354698073328,0.19984571518309885,0.012200911596967338,0.28144248756796253,0.0002310111769921962,0.7100765662996787,0.043355267160245806,-6.687155971816124,10.954123,8.730654,
3312631623125272448,251,Orbital,True,5.0,1.5962202068193485,357.94973402770853,358.484,0.3702999949455261,14.029999732971191,0.019999999552965164,True,6.624443793699517,118.07969978225644,20.44824118201041,0.2858292273424799,0.011091461997173998,0.42944799368704584,0.0006541647638913201,0.6655735538277399,0.02584714463746686,-12.938622461511303,66.36623,8.67361,
3001776836731440000,407,Orbital,True,5.0,0.21285350531313826,464.8098970017824,457.403,0.013000000268220901,9.029999732971191,0.07000000029802322,False,2.872702187366544,75.10091870504745,7.218165561942454,0.38460222293195506,0.16214409133849564,0.3796282363075562,0.00292509716414801,1.0131022567572376,0.42718416078516325,0.030671213869811396,52.266163,6.012154,
1714135092946125184,806,Orbital,True,4.0,0.7608575177845253,618.0854603010948,605.8,0.13699999451637268,12.649999618530273,0.1599999964237213,False,5.667525827820956,136.4033306691169,6.256863068082777,0.6246257814628647,0.0982609402088018,0.6977725395348331,0.009002972770243438,0.8951710565727747,0.14129373377690652,-0.7419220982067276,53.900177,4.3238397,
1386158505321789696,887,Orbital,True,3.0,0.7092105154808641,554.4002182924055,560.5,0.4699999988079071,2.390000104904175,0.11999999731779099,False,8.255940347875393,22.29739250790082,14.767067132440946,0.21212199853159977,0.05106025728241121,0.10868725027781347,0.005732792790287565,1.9516732458443715,0.4809370477431391,1.9787896364196196,43.735935,4.1901174,
4463317786234143616,897,AstroSpectroSB1,False,4.0,1.2619408172846032,942.8358652772316,922.8,0.3709999918937683,7.25,0.12999999523162842,False,2.789557840353282,63.910194920141365,3.933604755199283,0.6369013536370721,0.021729613634604947,0.5710815191503055,0.011191347816305977,1.115254709318379,0.04388000716819727,2.6265882062551613,66.62818,6.976519,
1408413342222248192,945,Orbital,True,5.0,1.2717153614554357,785.1341527445867,790.6,0.21699999272823334,11.329999923706055,0.17000000178813934,False,8.607588870408742,55.223764060698095,9.794723274105168,0.7218327142235905,0.022364324591286587,0.8037506735670571,0.012202182097074446,0.8980803848289004,0.030985817206546355,-3.28923437751279,179.1833,5.7964544,
321863582147946880,1532,Orbital,True,5.0,0.603431369033219,704.7054431527677,701.42,0.11999999731779099,3.0199999809265137,0.009999999776482582,False,8.037110862760736,160.52706049461813,14.79464871300542,0.18109684984859195,0.08488430654552086,0.19330535932289578,0.0006480690432917103,0.9368433988738469,0.43913152802230415,-0.14382160490864423,159.8847,8.7069435,
273059284652294528,1533,OrbitalTargetedSearch,True,5.0,1.3526010697138733,15.103854386904652,15.0778,0.25,5.940000057220459,0.009999999776482582,False,0.27625873150545854,64.60994951213955,14.634646446838776,0.017053697641310848,0.010780877211961243,0.007971104959521245,1.3653062988126872e-05,2.1394396044102666,1.3524996644200211,0.8424694174684924,10.50855,8.0749035,
1224551770875466496,1537,AstroSpectroSB1,False,5.0,1.5195377933979053,147.78696521389955,147.968,0.5400000214576721,1.940000057220459,0.009999999776482582,False,0.9947732616453225,35.467885501875465,20.44536055496754,0.02823201631898946,0.004229987436080136,0.022208400342173643,0.00011468826715477974,1.2712314207240312,0.19058100515808724,1.4231818144680488,37.971012,7.91749,-0.012422892
3129412304011414656,1574,AstroSpectroSB1,False,5.0,0.07867381134263074,895.8541492169131,897.098,0.16099999845027924,7.119999885559082,0.11999999731779099,False,1.4758894813671206,103.6003727892214,2.3834340560660587,0.601864673103192,0.0847327887292013,0.579462622490435,0.009789956417342751,1.038660044225936,0.1472756666206255,0.2625012339989757,37.942024,8.354402,
3478876956612156800,1589,AstroSpectroSB1,False,5.0,0.09394614554760143,556.0831052413704,554.41,0.061000000685453415,5.800000190734863,0.23999999463558197,False,0.4525439465502353,38.343703923366064,0.8752397849299007,0.3207670279877628,0.49783355580421934,0.2950244525209362,0.01230635912820594,1.087255735064875,1.6880408618513731,0.05169053488976362,19.175516,8.231199,
6436827118118643200,1599,Orbital,True,5.0,0.40100072563843925,982.5056616798282,965.15,0.03500000014901161,3.059999942779541,0.2199999988079071,False,0.9313412779317413,23.482357859653607,1.3171072678593845,0.2817602417647973,0.4466326160160794,0.27130545564174974,0.02013077315017885,1.0385351120135704,1.6480378391920474,0.023382419442785546,16.883038,10.63658,
2891763860781890176,1601,Orbital,True,5.0,0.10767335318032174,636.3736327941347,628.889,0.02500000037252903,9.039999961853027,0.07000000029802322,False,1.398517968097692,60.61250266344721,2.2719430528475093,0.5363505698700022,0.33227403721338966,0.5224143882985768,0.004047927073346433,1.0266764887866382,0.6360851340137169,0.04193855092683699,69.873795,6.722893,
