source_id,nss_solution_type,a0_mas,period,nss_parallax,m1_used,m2_min_dark,class_det,significance,zp_mas,zp_applied,parallax_zp,fmass_raw,fmass_zp,fmass_rel_shift,m2_raw,m2_zp,m2_rel_shift,m2_abs_shift
4373465352415301632,Orbital,2.9775164745936613,185.7656578920495,2.0954515888832432,0.9545392,12.806249222178696,3,13.56551,-0.039742,True,2.135193588883243,11.091636235063323,10.483752098657092,-0.054805632237069135,12.806674028547775,12.189910737453442,-0.048159521333914324,-0.6167632910943333
5870569352746779008,AstroSpectroSB1,3.8799628114055875,1352.2889370485916,0.8591918579064037,,9.755287174566906,3,39.845856,-0.004788,True,0.8639798579064037,6.718465544055476,6.607386309464186,-0.016533423273945913,,,,
3509370326763016704,Orbital,4.933505655518365,109.3921278129309,7.98246076112326,0.6761712,3.686027488789793,3,76.104866,-0.015525,True,7.99798576112326,2.6319717768261977,2.6166746390879716,-0.005812044746419054,3.6861337740902234,3.669775666596104,-0.004437741139266316,-0.016358107494119256
5296919570584886016,AstroSpectroSB1,1.0677365850339204,1212.6671609090763,0.4226933405979953,,3.563878383012375,3,7.081334,-0.008983,True,0.4316763405979953,1.4622774199231896,1.3728758063386741,-0.06113861321144631,,,,
5542831389148064640,Orbital,0.7320215519973879,772.0245130025933,0.4289465573642613,,3.0498571633456457,3,8.961256,-0.034845,True,0.4637915573642613,1.1124915392172428,0.8801116312939096,-0.20888240470290442,,,,
2020124643487024640,Orbital,0.8177396342652381,1081.3720674869976,0.3938945135159996,,2.9078576163985153,3,5.8510633,-0.042145,True,0.43603951351599957,1.0208264339017434,0.7525132704308609,-0.26283916105635274,,,,
5238699738399933952,Orbital,0.645807876411634,1009.2121214582212,0.3309493817557529,,2.8327669067679824,3,15.58286,-0.032753,True,0.36370238175575287,0.973323541552214,0.7333368601439444,-0.24656413942844668,,,,
3263804373319076480,AstroSpectroSB1,3.091757158828615,510.728110443052,2.1598569865850075,0.97464746,2.751306954562763,3,18.064516,-0.024999,True,2.1848559865850077,1.5002321498717976,1.4493224080907243,-0.03393457591575,2.7513751855139814,2.68988909776865,-0.022347402153314544,-0.061486087745331375
3315062231016941056,AstroSpectroSB1,1.0328538012680626,536.3306838111716,0.8251271835977353,,2.7303521018619725,3,66.57128,-0.038864,True,0.8639911835977353,0.909673278234437,0.7923557066576411,-0.1289667118775818,,,,
5616598899870232704,AstroSpectroSB1,0.8922693862987658,544.894253327131,0.7081582190520701,,2.7126572893156364,3,80.716675,-0.025522,True,0.7336802190520701,0.8988132712177348,0.808239266935475,-0.10077065746876201,,,,
2192105682452865536,Orbital,0.7261562278528234,985.53134316545,0.4204692426541318,,2.388452634197112,3,30.765553,-0.026627,True,0.44709624265413184,0.7075277427359148,0.5884954522926304,-0.16823692309647453,,,,
2055530017407206912,Orbital,0.9345513215834553,1344.600046574665,0.4169003459397711,,2.60096897717586,3,9.6993685,-0.03777,True,0.45467034593977107,0.8312340239287127,0.6408113389874371,-0.22908432458198602,,,,
5835380273400727296,AstroSpectroSB1,1.6283729218033873,821.0244595903276,1.0146165227916994,,2.579035952861687,3,63.65601,-0.022317,True,1.0369335227916994,0.8181642276340633,0.7664671277585333,-0.06318670277851879,,,,
5519315932102588160,AstroSpectroSB1,1.5504470980679919,873.7566534437003,0.9269693060703484,,2.5782442401691226,3,59.090496,-0.011809,True,0.9387783060703484,0.8176937116298383,0.7872226562164025,-0.03726463219669429,,,,
5416364152972856960,AstroSpectroSB1,1.6400674798410306,1068.715129264599,0.8644440684973689,,2.544487036352332,3,114.74308,-0.020055,True,0.8844990684973689,0.7977143316416232,0.7446735886960191,-0.066490898861565,,,,
6328149636482597888,Orbital,2.0739233674663655,736.0178501588972,1.231583665886212,1.0910412,2.454031504474373,3,89.910286,-0.043399,True,1.274982665886212,1.17599781113535,1.0599501324792422,-0.09868018252863175,2.454088883846265,2.302476667880331,-0.061779431447614885,-0.1516122159659341
4519469364057123328,AstroSpectroSB1,3.4962907057368984,1419.0943518763388,1.5630794527376088,,2.447800179422724,3,15.821275,-0.032782,True,1.595861452737609,0.7414020037857567,0.6966447425160931,-0.06036841152454875,,,,
1980745870743978752,Orbital,0.8532496083196641,730.0103120275834,0.5971920908334393,,2.428228497748007,3,50.734325,-0.031211,True,0.6284030908334393,0.7301717306205071,0.6266892129063436,-0.1417235334846818,,,,
2373789361772391936,AstroSpectroSB1,1.4413346002221579,548.9843917624469,1.2228166550591022,,2.419032902140737,3,38.818924,-0.021332,True,1.244148655059102,0.7249152909111924,0.6882630793181895,-0.05056068212733156,,,,
5544150395092057216,AstroSpectroSB1,1.3027721646639907,487.2113748767,1.2113795387612591,,2.373502498631971,3,92.99497,-0.014748,True,1.2261275387612591,0.6990797567399656,0.6741561294175065,-0.035652051260482875,,,,
5290789243502185984,AstroSpectroSB1,2.200595317136308,982.8176986403626,1.2867139491179778,,2.358997034922031,3,121.297646,-0.008119,True,1.2948329491179777,0.6909163061648316,0.6780008576979385,-0.0186932170389561,,,,
2222168013975025664,AstroSpectroSB1,1.2104053238186618,650.0148339470064,0.934183386232194,,2.3517059526718374,3,98.29196,-0.024729,True,0.958912386232194,0.6868254442762843,0.6350472046631149,-0.07538777144129938,,,,
1979624957311892864,Orbital,0.7854990808949343,542.8101766665037,0.6879300722150637,,2.3288755590877317,3,52.679676,-0.023942,True,0.7118720722150638,0.6740700808718209,0.6083199635966418,-0.09754196060762699,,,,
2176842468190463744,AstroSpectroSB1,0.8171428198938915,549.3435117625122,0.7132465375609333,,2.3121694551343746,3,47.182888,-0.02556,True,0.7388065375609333,0.6647888789921643,0.5981506410890957,-0.10023970016480088,,,,
2543788153077017344,AstroSpectroSB1,3.4417400204043966,816.2683778788082,2.3091047584735533,,2.308997162030117,3,105.709785,-0.035177,True,2.3442817584735534,0.6630315368339098,0.6336299107358437,-0.044344234722927256,,,,
1811600167323837824,AstroSpectroSB1,2.983536249374711,527.7316873668165,2.6773565509247685,,2.30875357160203,3,129.41339,-0.031835,True,2.7091915509247686,0.6628966628918411,0.639801610374308,-0.03483959689400529,,,,
4161042729638132096,Orbital,0.9880790789385155,915.274745412079,0.6162902684274226,,2.296847691062055,3,27.325073,-0.050634,True,0.6669242684274226,0.6563161283521138,0.5178922876709309,-0.21091031394998494,,,,
5053152894897515904,AstroSpectroSB1,1.0493953988950917,487.48618899248186,0.9975554218977166,,2.291830015983098,3,61.791534,-0.016024,True,1.0135794218977165,0.6535496528056594,0.623040580329414,-0.04668210341061507,,,,
5868375071124507648,AstroSpectroSB1,0.831435656821951,846.2834136304574,0.5476278542839517,,2.2888714255476437,3,76.26816,-0.002015,True,0.5496428542839517,0.651920357790475,0.6447767573002243,-0.0109577809695377,,,,
5645867899401140224,AstroSpectroSB1,3.562820867649332,1335.6975111581246,1.7390115239997943,,2.2727466598294765,3,18.362473,-0.020683,True,1.7596945239997943,0.6430654879585371,0.6206556807275138,-0.03484840603429851,,,,
4627361760001541504,AstroSpectroSB1,1.7989339272929867,710.9010203082469,1.3385344429438544,,2.268643945267778,3,109.66674,-0.009408,True,1.3479424429438545,0.6408192712945717,0.6274948583673584,-0.020792778126499822,,,,
5065286383666887680,AstroSpectroSB1,1.7938181768127364,209.6370584430533,3.0154878167606385,,2.2653776636369756,3,117.12704,-0.017526,True,3.0330138167606386,0.6390329710325775,0.6280190745375726,-0.017235255447317854,,,,
6001459821083925120,Orbital,1.128390082478467,563.832789334631,0.8897353029874661,1.3067707355205058,2.1856107650216643,3,19.680153,-0.042819,True,0.9325543029874661,0.8560349765812744,0.7434496946194529,-0.13151948815391934,2.1856579856938994,2.018029939681787,-0.07669454558275468,-0.16762804601211245
1968969040364365056,AstroSpectroSB1,1.3413285589235282,447.7620221449067,1.3653114169787035,,2.250604858198409,3,78.17757,-0.027281,True,1.3925924169787036,0.6309757843694032,0.5946148893021515,-0.05762645091616436,,,,
569323105070003072,AstroSpectroSB1,0.7535932833980914,574.1564113700186,0.6521809349284087,,2.2384465689845023,3,54.551933,-0.007562,True,0.6597429349284086,0.624371651401433,0.6031470791754419,-0.03399349118165684,,,,
1998019134002320384,AstroSpectroSB1,1.3710176009727608,1161.3173854648066,0.7444529380688165,,2.226472575943684,3,37.83692,-0.031675,True,0.7761279380688165,0.6178916758805227,0.5452857376846875,-0.1175059335317451,,,,
5545162186300848000,AstroSpectroSB1,1.90985651483816,547.3059443965795,1.7234839571276204,,2.2044974220504394,3,119.877174,-0.013733,True,1.7372169571276204,0.6060619369612665,0.5918021864143932,-0.02352853673400168,,,,
5984963087901124352,AstroSpectroSB1,0.8515887159175315,781.4954374117594,0.608723967825758,,2.189617571563281,3,55.322495,-0.018889,True,0.627612967825758,0.5980981357880404,0.5457049952536309,-0.08759957170804,,,,
4201219395570443392,AstroSpectroSB1,1.3940613528917296,556.8996004506546,1.2503382286891216,,2.1860971551094215,3,41.919315,-0.035444,True,1.2857822286891216,0.59621949803707,0.5482598554282199,-0.08043957429561988,,,,
5535060526299103360,AstroSpectroSB1,1.8074319043507154,498.4469071855156,1.7551203030191336,,2.1677080660897015,3,101.44334,-0.007831,True,1.7629513030191335,0.586440836525184,0.5786606177351462,-0.013266843482690582,,,,
1862008819786215040,AstroSpectroSB1,0.7164140805200399,467.2578496875315,0.7283500280087614,,2.1583895621424127,3,61.61371,-0.012519,True,0.7408690280087613,0.5815078166306846,0.5525246551259637,-0.04984139623892292,,,,
2221801391269240192,Orbital,0.8635034552506393,730.9129932626819,0.6523304469930125,,2.15408657579156,3,54.38386,-0.023901,True,0.6762314469930124,0.5792349791483934,0.5199620404083963,-0.10232969498344469,,,,
6291420068303688832,AstroSpectroSB1,2.809545088299599,843.4216830418693,1.937653806598063,,2.1398239491638553,3,82.624565,-0.035157,True,1.9728108065980632,0.5717244838090507,0.5417002474583916,-0.052515218782701045,,,,
5051409687931408384,AstroSpectroSB1,2.1757991821671707,627.0138491225389,1.829336439560088,,2.1383998680262755,3,121.3382,-0.0167,True,1.846036439560088,0.5709765319294225,0.5556204300087352,-0.02689445373314492,,,,
3457836839541875968,AstroSpectroSB1,5.291328177088098,1098.6870459182717,3.078240352292014,,2.120014374597988,3,73.48328,-0.036511,True,3.114751352292014,0.561352109521991,0.5418421562402932,-0.034755286300270805,,,,
2132620694633811456,AstroSpectroSB1,2.058387409943027,226.2319247786464,3.4458490579003134,,2.1090192258715064,3,107.342255,-0.020128,True,3.4659770579003135,0.5556248671088206,0.5460009173777577,-0.017320948540588077,,,,
6842264299919674752,Orbital,2.747615812412452,1428.811157504858,1.1207749879485036,0.8677014,1.9872028604026324,3,13.738809,-0.04347,True,1.1642449879485035,0.9628528453495113,0.8589780738498866,-0.10788229167242969,1.9872495458469717,1.8522644667535961,-0.06792558054697884,-0.13498507909337554
4314242838679237120,Orbital,4.491364969022625,1145.9529424071727,2.003221646237291,0.6184145,1.9744996563870991,3,8.179624,-0.033147,True,2.036368646237291,1.1450153649510801,1.0900065881258263,-0.048041955164159766,1.974550153379229,1.910075504345375,-0.03265282926519364,-0.06447464903385391
6687541573416724608,AstroSpectroSB1,5.374370966764656,1125.0709267882726,2.8082304394716804,1.0769457,1.8495570900290115,3,20.113852,-0.033581,True,2.8418114394716802,0.738791250041729,0.7129091623406049,-0.03503301873115339,1.849597334692669,1.8120917261281408,-0.02027771551193336,-0.037505608564528226
3649963989549165440,Orbital,2.2692162256520474,892.5306233789424,1.3668987374912254,0.9559823502518168,1.797770453610383,3,40.235245,-0.02544,True,1.3923387374912253,0.7662477556776193,0.7250092107784036,-0.05381881329328919,1.7978105338145793,1.7403044575079532,-0.03198672786982193,-0.057506076306626186
3869650535947137920,Orbital,1.9612610177277072,570.036402597465,1.6639449413127771,1.1275291,1.7877604908044242,3,34.02858,-0.033843,True,1.6977879413127772,0.6723277027511679,0.6329181173998567,-0.05861663172593812,1.787798567581365,1.7281989756264988,-0.03333686078264164,-0.05959959195486619
1058875159778407808,Orbital,1.3759697273042097,835.6823615515086,0.9006385762523137,1.0908626,1.775437807458843,3,32.974022,-0.029477,True,0.9301155762523137,0.6812231298311792,0.6184865611986411,-0.09209400838765625,1.7754758872503955,1.6813693878415756,-0.053003535606759855,-0.09410649940881988
