source_id,element,gaia,gaia_err,ref,ref_err,z,nss_solution_type,phot_g_mean_mag,significance
5631222984331124864,a_thiele_innes,-0.6735096591403137,0.015125084,-0.6731711960376201,0.017531613,-0.01461766653749706,OrbitalTargetedSearchValidated,8.628547,48.354816
5645712490304616320,a_thiele_innes,2.380205156169441,0.08041983,1.8776575695595967,0.19867243,2.3447187442529396,OrbitalTargetedSearchValidated,7.6615877,227.88194
5710296119685549440,a_thiele_innes,-0.5161492131798898,0.06216068,-0.8130567005935567,0.12706998,2.098890027945249,OrbitalTargetedSearchValidated,9.719467,103.165115
5841850590016284544,a_thiele_innes,10.327295788829115,0.088770024,10.426148284828043,0.07832521,-0.8350101896292789,OrbitalTargetedSearchValidated,8.864865,133.54083
5865296850880144256,a_thiele_innes,-3.0519843937539046,0.22084594,-3.1489731092020934,0.20684455,0.3205339344199933,OrbitalTargetedSearchValidated,6.443264,123.04571
6075391292173461760,a_thiele_innes,-0.5769168307626994,0.057756424,-0.5352571374215584,0.12551332,-0.30152265756823465,OrbitalTargetedSearchValidated,9.174427,82.594025
6076629204819105664,a_thiele_innes,0.4148323165678285,0.033879805,0.3053458679397005,0.12017207,0.8768976494062087,OrbitalTargetedSearchValidated,9.316446,30.664785
6257172793656011520,a_thiele_innes,-2.552619789804281,0.13788241,-2.201716341616127,0.08831249,-2.1430579988858782,OrbitalTargetedSearchValidated,9.006034,55.220657
6264881882000588672,a_thiele_innes,0.3835800250236049,0.059530098,0.4220096696114111,0.18633108,-0.19646096330832105,OrbitalTargetedSearchValidated,6.5747213,20.819937
6345896578791113472,a_thiele_innes,2.3407776068813217,0.03191242,2.3307405676618957,0.055729885,0.15629121614594424,OrbitalTargetedSearchValidated,7.973751,97.24119
6511657371244871680,a_thiele_innes,-5.578413661736405,0.03965565,-5.525824066331455,0.038456485,-0.9520179744533038,OrbitalTargetedSearchValidated,8.489168,184.00981
6542137929509574144,a_thiele_innes,0.3989525515810173,0.14437394,0.3977568071325372,0.12251773,0.006314907154633254,OrbitalTargetedSearchValidated,8.6204605,169.63713
6631710606341412096,a_thiele_innes,0.0325754566757884,0.09376846,0.0288871588119145,0.08343293,0.029385723282924957,OrbitalTargetedSearchValidated,8.67581,146.06808
6661911579416783616,a_thiele_innes,-0.625810564273063,0.11231722,-0.6830367759564856,0.1661545,0.2853386469951506,OrbitalTargetedSearchValidated,8.793673,55.01406
6685418107226825216,a_thiele_innes,-5.120308133904166,0.10983833,-4.699387809392171,0.14378347,-2.326338256635594,OrbitalTargetedSearchValidated,6.9931026,156.1196
6708063202046601344,a_thiele_innes,2.783567582383134,0.038382187,2.710580196858171,0.079598166,0.8259398465082447,OrbitalTargetedSearchValidated,6.723948,134.22694
6807019282894453504,a_thiele_innes,1.353264289640584,0.014829909,1.3575188541445131,0.01329091,-0.21364499612339327,OrbitalTargetedSearchValidated,10.141411,82.90273
6827751124390424320,a_thiele_innes,3.574552936330822,0.055722576,3.6669914682202194,0.030405052,-1.4562265085372588,OrbitalTargetedSearchValidated,10.1919985,155.96214
36190017209456000,b_thiele_innes,-1.7995271066042562,0.28206888,-2.421331375450268,0.4036253,1.2627550339346445,OrbitalTargetedSearch,9.288031,35.843628
107511930591409280,b_thiele_innes,0.2467819784348651,0.035988532,0.2362645797393596,0.03601939,0.20655847436242097,OrbitalTargetedSearchValidated,9.714526,46.45825
266076492460606592,b_thiele_innes,-4.294423077966389,0.08235027,-4.332332836210929,0.061441395,0.36896802815313784,OrbitalTargetedSearchValidated,9.670526,77.017845
286293109680203008,b_thiele_innes,2.797454202449895,0.04986433,2.473341791318513,0.07512963,3.5943967449779963,OrbitalTargetedSearchValidated,8.831804,74.498024
316256588242414592,b_thiele_innes,2.8126603056181363,0.10754515,2.790938917438589,0.45282736,0.046670207020708225,OrbitalTargetedSearchValidated,6.59929,85.62066
422886126401496064,b_thiele_innes,5.136090671072488,0.079638116,5.129491216084295,0.06769331,0.06314006516794943,OrbitalTargetedSearchValidated,9.0115385,662.8191
787672026858725632,b_thiele_innes,-3.43909383413085,0.057655722,-3.400132614510506,0.029422518,-0.601911211438455,OrbitalTargetedSearchValidated,8.554301,58.541733
855523714036230016,b_thiele_innes,0.7724915181349012,0.016754573,0.746373991743266,0.042524576,0.5714221567517143,OrbitalTargetedSearchValidated,8.225801,53.305576
861776842822330368,b_thiele_innes,-0.4969233818297522,0.01553124,-0.4864132471908642,0.024393857,-0.3634398198858649,OrbitalTargetedSearchValidated,8.917567,31.062561
1014542369909518976,b_thiele_innes,1.0704048516672509,0.04079146,1.0297185828750162,0.054220296,0.5996397412769268,OrbitalTargetedSearchValidated,7.430633,17.72668
1215279005201870336,b_thiele_innes,-0.6116261247335357,0.06935806,-0.5933536603350592,0.089183114,-0.1617338270716763,OrbitalTargetedSearchValidated,7.731624,53.29465
1224551770875466496,b_thiele_innes,-0.4589059256547221,0.03978287,-0.4561046304705182,0.060370855,-0.03874533861775269,OrbitalTargetedSearchValidated,7.91749,37.971012
1294000704856807168,b_thiele_innes,-1.327397943559154,0.014495501,-1.3139050164602877,0.012088572,-0.7148696087415691,OrbitalTargetedSearchValidated,10.182521,93.54972
1305309456826990464,b_thiele_innes,-5.982191150726985,0.035207078,-6.008052179960555,0.035543036,0.51692645971615,OrbitalTargetedSearchValidated,8.422082,344.94965
1318110830190386048,b_thiele_innes,-0.574431231493446,0.028779581,-0.5562134709380626,0.025614766,-0.4728488819753997,OrbitalTargetedSearchValidated,8.843887,29.752174
1348238101626698368,b_thiele_innes,-8.230335485836374,0.062425822,-8.25126468646795,0.06595632,0.2304617562473552,OrbitalTargetedSearchValidated,8.134892,82.045425
1436561046051723648,b_thiele_innes,-1.2978254132089584,0.05181185,-1.2150292175210675,0.061901215,-1.0256808313423702,OrbitalTargetedSearchValidated,7.5826483,77.131935
1484569984328261632,b_thiele_innes,-0.7880987399485208,0.029852098,-0.9122046381323567,0.047893077,2.199099557522588,OrbitalTargetedSearchValidated,7.8589067,171.52774
1527631807474248448,b_thiele_innes,5.357266173932397,0.10700341,5.429163222377705,0.10526836,-0.47898213052646843,OrbitalTargetedSearchValidated,8.304795,785.8862
1529439851267809024,b_thiele_innes,-2.1345371353528795,0.028530115,-2.128359896320553,0.025004622,-0.16282985853329218,OrbitalTargetedSearchValidated,8.54378,133.61244
1568219729458240128,b_thiele_innes,-3.31114388153547,0.034623075,-2.985286085813873,0.03237187,-6.874736042897623,OrbitalTargetedSearchValidated,6.7498126,270.71344
1615450866336763904,b_thiele_innes,-5.3485469215987385,0.14093098,-5.167171408226275,0.34077996,-0.49183693602483947,OrbitalTargetedSearchValidated,7.1135936,196.52153
1648950576156773760,b_thiele_innes,1.7454437773576277,0.046778657,1.7478722781124678,0.037572768,-0.04047526192082487,OrbitalTargetedSearchValidated,9.289313,140.51233
1695571110421334144,b_thiele_innes,-2.229704893122391,0.119138986,-2.1979492183878078,0.12418979,-0.1845225007499016,OrbitalTargetedSearchValidated,6.4840364,168.49486
1813985523437968256,b_thiele_innes,1.9339319669740491,0.070279844,1.9239695346528796,0.09045636,0.08697047238421922,OrbitalTargetedSearchValidated,9.600535,165.75067
1886061603013491456,b_thiele_innes,-3.113151125098736,0.1468269,-3.8579497137731535,0.045853786,4.842002114335803,OrbitalTargetedSearch,8.599754,69.752174
1918953867019478144,b_thiele_innes,2.264455870180098,0.06722608,2.2837694551298875,0.06080297,-0.21307058982357427,OrbitalTargetedSearchValidated,7.0877295,44.10601
2133476355197071616,b_thiele_innes,-0.0561917509095814,0.018557204,-0.0524819103170536,0.017927293,-0.1437795647751853,OrbitalTargetedSearchValidated,11.738809,44.819427
2161507648230817792,b_thiele_innes,0.3877873432991515,0.023366379,0.3713390721322223,0.026638785,0.4641864255780234,OrbitalTargetedSearchValidated,7.3742137,43.071552
2162250505790084480,b_thiele_innes,-0.0065752474202953,0.02054075,0.0529184613159013,0.048083935,-1.137818008666495,OrbitalTargetedSearchValidated,7.146882,65.12676
2208365672715184256,b_thiele_innes,0.1919126287721846,0.020833379,0.1911621693445061,0.020663425,0.02557548768344196,OrbitalTargetedSearchValidated,8.316957,145.18106
2299519550340109696,b_thiele_innes,0.8385128782032942,0.07392643,1.0518768311799769,0.11003704,-1.6095141248709028,OrbitalTargetedSearchValidated,8.905411,108.99855
2396173975404592512,b_thiele_innes,-0.7072678086919203,0.5171375,-1.1279863835272352,0.49959257,0.5851084423338623,OrbitalTargetedSearchValidated,10.344408,44.767883
2843794470563210496,b_thiele_innes,-1.608022074832335,0.03291722,-1.630131866615041,0.029842403,0.49762101829560856,OrbitalTargetedSearchValidated,9.4896965,85.79761
2888649013058936448,b_thiele_innes,1.9379031474724384,0.069985494,1.8533998287941416,0.0845064,0.7701461145881379,OrbitalTargetedSearchValidated,6.3955708,45.438797
2889380085212270080,b_thiele_innes,6.259794053394779,0.27445856,6.40370688257746,0.18759215,-0.4328948127806236,OrbitalTargetedSearchValidated,8.012411,39.677383
2983397469077381632,b_thiele_innes,5.9075245518142365,1.672244,-1.325591213794522,0.4782745,4.1586484684056755,OrbitalTargetedSearchValidated,7.2549515,284.45303
3028470161558479232,b_thiele_innes,4.89515706040811,0.18569751,4.971814674862695,0.15753749,-0.3147907769175465,OrbitalTargetedSearchValidated,8.797454,193.69704
3116065985196889216,b_thiele_innes,-3.293547063839674,0.06755169,-3.269543989596996,0.06276785,-0.26030344468677824,OrbitalTargetedSearchValidated,9.299451,95.59481
3569106488558337792,b_thiele_innes,-3.2600180059939565,0.07556878,-1.1903410221343085,0.05631682,-21.960473080848484,OrbitalTargetedSearchValidated,6.9104433,117.27704
3579784327012046336,b_thiele_innes,1.6925451389131063,0.03515834,1.221082789683313,0.12817858,3.547150845585835,OrbitalTargetedSearchValidated,6.6192145,52.140728
3603119331007599232,b_thiele_innes,-4.251265976521232,0.03740119,-4.267972866919606,0.030995212,0.3439385298308299,OrbitalTargetedSearchValidated,9.509236,155.70648
3626268998574790656,b_thiele_innes,3.878159835019008,0.16529131,3.735687840134538,0.20522285,0.5406697152920594,OrbitalTargetedSearchValidated,7.3262544,123.12348
3638745672411053952,b_thiele_innes,1.6465205380738033,0.0718755,1.3953686524239717,0.25285053,0.9554304093101266,OrbitalTargetedSearchValidated,7.2787375,56.2277
4133650458966620672,b_thiele_innes,2.008547075221673,0.045224383,2.047416631300436,0.04946418,-0.5799521032246117,OrbitalTargetedSearchValidated,7.451541,67.38386
4175134448570791040,b_thiele_innes,4.515864202098456,0.43749008,2.6598161162672147,0.32803178,3.3943128853766096,OrbitalTargetedSearch,8.053742,10.915636
4354357901908595456,b_thiele_innes,-1.6703170906791382,0.08695482,-1.4778133932353037,0.119439214,-1.302996888903266,OrbitalTargetedSearchValidated,9.374132,155.87837
4385502286022654464,b_thiele_innes,0.0400529085627536,0.05200179,-0.0854595608166517,0.05650158,1.634502158843138,OrbitalTargetedSearchValidated,7.600814,20.402788
4565244438273756928,b_thiele_innes,3.405159405800193,0.27109757,2.545517257634925,0.37368542,1.8620469811774876,OrbitalTargetedSearch,7.4194126,29.844633
4594158089392172928,b_thiele_innes,-1.0230594056839866,0.026554137,-1.020783345298063,0.033293042,-0.053446485504318735,OrbitalTargetedSearchValidated,7.9860225,30.474245
4650689681594278272,b_thiele_innes,-3.5664466580688114,0.20569381,-3.9393949168058144,0.03668252,1.784961478775189,OrbitalTargetedSearchValidated,7.4611964,147.30786
4748772376561143424,b_thiele_innes,1.3070960604126929,0.08336928,1.3034989183889203,0.06324251,0.034375537372819245,OrbitalTargetedSearchValidated,9.462979,12.465732
4774328222246003840,b_thiele_innes,-0.2862589893558042,0.33838272,-0.396974970436077,0.061912194,0.3218488026622307,OrbitalTargetedSearchValidated,6.38518,39.435493
4800235533695856256,b_thiele_innes,-0.7384783248114809,0.11341728,-0.783542139419248,0.106847264,0.289204632325298,OrbitalTargetedSearchValidated,10.251179,56.0083
4810832695483445760,b_thiele_innes,-0.6021719850281477,0.023163471,-0.4981668106231753,0.14172372,-0.7242489579247147,OrbitalTargetedSearchValidated,7.326995,66.25578
4823703990915066880,b_thiele_innes,-0.2990705899862559,0.034226194,0.116483807719347,0.28471592,-1.4491075649941039,OrbitalTargetedSearchValidated,7.39755,17.947119
4826430745392206080,b_thiele_innes,-1.074365051793604,0.018302951,-1.10253896304952,0.019307055,1.0590196442162119,OrbitalTargetedSearch,9.219942,63.02847
4829273360906556672,b_thiele_innes,0.1527845915308107,0.029537832,0.1682474906289003,0.07403641,-0.19398655880589355,OrbitalTargetedSearchValidated,9.248538,14.623433
4830490966955576960,b_thiele_innes,1.2144769008392142,0.100085005,1.218424283369822,0.071652785,-0.032069095063382486,OrbitalTargetedSearchValidated,10.027474,80.84463
4832672020067562624,b_thiele_innes,-2.302447647546736,0.07207698,-2.422183719010767,0.09451362,1.0073629222988316,OrbitalTargetedSearchValidated,7.4915805,153.45572
4949308041743808384,b_thiele_innes,5.603049054843451,0.047395553,5.650676991667959,0.04619033,-0.7196650526286847,OrbitalTargetedSearchValidated,7.636384,206.56854
4950186203640554880,b_thiele_innes,1.5300994433954926,0.19026363,1.372264862386512,0.1762249,0.6086090053756288,OrbitalTargetedSearchValidated,9.697532,313.92096
4963661822446609792,b_thiele_innes,-0.9127481989234344,0.021418616,-0.913842963380834,0.021091606,0.03641912143684039,OrbitalTargetedSearchValidated,8.350293,89.46627
4972788662311608960,b_thiele_innes,-1.5578581007293806,0.014231698,-1.5293072368367102,0.020442575,-1.1462235414722861,OrbitalTargetedSearchValidated,6.671975,229.30704
4994200964065634432,b_thiele_innes,-2.566894808150861,0.09063734,-2.462280122640245,0.09929199,-0.7781533551091087,OrbitalTargetedSearchValidated,7.2669106,98.807236
5013703860801457280,b_thiele_innes,-0.4987364982294721,0.022169773,-0.5109064117520835,0.018080836,0.4254030295655141,OrbitalTargetedSearchValidated,11.368364,28.764517
5041087953805187584,b_thiele_innes,4.755159901198123,0.033744846,4.63987504199412,0.040085778,2.200163156048417,OrbitalTargetedSearchValidated,9.182839,68.53397
5045853099761604096,b_thiele_innes,0.8503722176083072,0.12059192,0.6535999962881786,0.1734076,0.9316118143719564,OrbitalTargetedSearchValidated,8.319094,99.81239
5236430419447179776,b_thiele_innes,1.831511343411636,0.06355024,1.6826167960712175,0.06732193,1.608296831950753,OrbitalTargetedSearchValidated,8.3485985,149.14534
5289793360842855808,b_thiele_innes,0.2291598886057403,0.019247517,0.2409980765377204,0.017624207,-0.4536138428807837,OrbitalTargetedSearchValidated,8.970252,247.68077
5294105439288288256,b_thiele_innes,-0.2252800955266951,0.0213162,-0.2066204966907277,0.03688275,-0.43802386541549054,OrbitalTargetedSearch,7.326193,36.079514
5306416671004618240,b_thiele_innes,3.6914830505303433,0.04057351,3.6393867035366494,0.03848858,0.9315432492327838,OrbitalTargetedSearchValidated,7.0541396,140.64423
5391879235910368768,b_thiele_innes,-0.4542558860833557,0.028420385,-0.5951766909509926,0.04717226,2.5588402716777843,OrbitalTargetedSearchValidated,6.5723753,99.20277
5459518648630576768,b_thiele_innes,0.6728844226578535,0.021786375,0.4689524143635985,0.11670579,1.7177287648718285,OrbitalTargetedSearchValidated,9.190787,77.90908
5490419250399767680,b_thiele_innes,-1.1144499771153034,0.034453444,-1.125231355838488,0.032443713,0.22781679896714618,OrbitalTargetedSearchValidated,8.663058,201.22491
5523408692342861696,b_thiele_innes,-0.898599477165657,0.48729995,0.2603771146316377,1.1621447,-0.9196948075426212,OrbitalTargetedSearchValidated,6.866736,153.29256
5526720593166247680,b_thiele_innes,0.6078430078064165,0.024782555,0.3617393991446457,0.05206369,4.2681043896656705,OrbitalTargetedSearchValidated,6.8867536,44.160393
5545537291566200320,b_thiele_innes,1.1946049075341574,0.09753254,1.2932556575342768,0.09996578,-0.7063484967320991,OrbitalTargetedSearchValidated,7.756915,134.25081
5564490982239584768,b_thiele_innes,1.4186747635862131,0.018744467,1.3646292273582168,0.036743093,1.310253562093065,OrbitalTargetedSearchValidated,6.5066237,123.90553
5629502218573747584,b_thiele_innes,0.7122711789793764,0.10041711,1.0932640959231776,0.17905715,-1.855852981561459,OrbitalTargetedSearchValidated,7.08174,139.55542
5631222984331124864,b_thiele_innes,0.0789021532620679,0.026963834,0.0573850990310764,0.05407088,0.3561182589214217,OrbitalTargetedSearchValidated,8.628547,48.354816
5645712490304616320,b_thiele_innes,-2.801258459790971,0.1325464,-3.3916635861512563,0.12708558,3.2152214532093786,OrbitalTargetedSearchValidated,7.6615877,227.88194
5710296119685549440,b_thiele_innes,-0.6472290839276676,0.054766446,-0.8584681835340602,0.08841486,2.0310934469741024,OrbitalTargetedSearchValidated,9.719467,103.165115
5841850590016284544,b_thiele_innes,0.1763179785093254,0.08944064,0.17718150906238,0.07486485,-0.007403522988755948,OrbitalTargetedSearchValidated,8.864865,133.54083
5865296850880144256,b_thiele_innes,1.9961076499566988,0.272733,1.890931602293815,0.28460082,0.2668197715579186,OrbitalTargetedSearchValidated,6.443264,123.04571
6075391292173461760,b_thiele_innes,1.0167288905606202,0.034795754,0.99506042848389,0.06249533,0.30293216321636635,OrbitalTargetedSearchValidated,9.174427,82.594025
6076629204819105664,b_thiele_innes,0.3996566356588032,0.023470657,0.4492381085945202,0.023005206,-1.508638480567449,OrbitalTargetedSearchValidated,9.316446,30.664785
6257172793656011520,b_thiele_innes,5.476208153115736,0.13326526,5.31922279956259,0.068568006,1.0474725448978874,OrbitalTargetedSearchValidated,9.006034,55.220657
6264881882000588672,b_thiele_innes,0.220747941654288,0.06510422,0.1942247089333248,0.1489498,0.1631632041844147,OrbitalTargetedSearchValidated,6.5747213,20.819937
6345896578791113472,b_thiele_innes,0.2090637428790444,0.028723652,0.2469497723476707,0.025361497,-0.9887318826644418,OrbitalTargetedSearchValidated,7.973751,97.24119
6511657371244871680,b_thiele_innes,6.278303689390651,0.022148358,6.243412278678528,0.021591958,1.128019159913326,OrbitalTargetedSearchValidated,8.489168,184.00981
6542137929509574144,b_thiele_innes,-4.099944992503093,0.045242313,-4.108122689408919,0.035483874,0.14222679102518843,OrbitalTargetedSearchValidated,8.6204605,169.63713
6631710606341412096,b_thiele_innes,4.4080504253212185,0.09129047,4.420514138529101,0.080641255,-0.10232339853499747,OrbitalTargetedSearchValidated,8.67581,146.06808
6661911579416783616,b_thiele_innes,-0.6627363552570178,0.084742785,-0.7341454788495535,0.19096687,0.3417929856446282,OrbitalTargetedSearchValidated,8.793673,55.01406
6685418107226825216,b_thiele_innes,0.2829854596375785,0.07013824,0.057644410519636,0.090275556,1.971143868469427,OrbitalTargetedSearchValidated,6.9931026,156.1196
6708063202046601344,b_thiele_innes,0.2980564179713973,0.060426526,0.1929811352176282,0.100475855,0.8961905350269238,OrbitalTargetedSearchValidated,6.723948,134.22694
6807019282894453504,b_thiele_innes,0.01512480570427,0.20708863,-0.1485141294155878,0.1498433,0.6401788903729124,OrbitalTargetedSearchValidated,10.141411,82.90273
6827751124390424320,b_thiele_innes,0.1885368261356368,0.10450029,-0.0333857663693735,0.07669181,1.712070903251181,OrbitalTargetedSearchValidated,10.1919985,155.96214
36190017209456000,f_thiele_innes,-1.2871646202703806,0.18543051,-1.769633283044461,0.29752266,1.376213251787216,OrbitalTargetedSearch,9.288031,35.843628
107511930591409280,f_thiele_innes,0.7827451776620706,0.19369249,0.9049731040778418,0.22777751,-0.4087927673765777,OrbitalTargetedSearchValidated,9.714526,46.45825
266076492460606592,f_thiele_innes,4.391451533398426,0.08042778,4.41278275162644,0.058505885,-0.21447818408583078,OrbitalTargetedSearchValidated,9.670526,77.017845
286293109680203008,f_thiele_innes,-2.7765970412327765,0.07923584,-2.257509536508044,0.09574473,-4.176778005150869,OrbitalTargetedSearchValidated,8.831804,74.498024
316256588242414592,f_thiele_innes,2.939447707523606,0.122809514,3.259551742206623,0.47983328,-0.6462830473836763,OrbitalTargetedSearchValidated,6.59929,85.62066
422886126401496064,f_thiele_innes,-3.772106297763527,0.05897131,-3.7695302566610582,0.050042782,-0.03330683608008814,OrbitalTargetedSearchValidated,9.0115385,662.8191
787672026858725632,f_thiele_innes,3.7186326593164423,0.08348906,3.592294448550568,0.03982965,1.3657726711138216,OrbitalTargetedSearchValidated,8.554301,58.541733
855523714036230016,f_thiele_innes,0.3553155362840567,0.021603107,0.3477271007943541,0.023474636,0.2378653049922079,OrbitalTargetedSearchValidated,8.225801,53.305576
861776842822330368,f_thiele_innes,-0.5393003471980017,0.018624883,-0.5375187872296823,0.017747711,-0.06924922435196511,OrbitalTargetedSearchValidated,8.917567,31.062561
1014542369909518976,f_thiele_innes,1.4793351374613617,0.08476413,1.6284944933952767,0.16039231,-0.8222090712076507,OrbitalTargetedSearchValidated,7.430633,17.72668
1215279005201870336,f_thiele_innes,-0.7862196928607706,0.10795406,-0.7724622900703885,0.14696522,-0.07544352703199442,OrbitalTargetedSearchValidated,7.731624,53.29465
1224551770875466496,f_thiele_innes,0.3022460275575409,0.04669784,0.3179333656262077,0.07464194,-0.17817196245804443,OrbitalTargetedSearchValidated,7.91749,37.971012
1294000704856807168,f_thiele_innes,1.4825131957558528,0.018020866,1.4998654786651513,0.016363012,-0.7128735899342962,OrbitalTargetedSearchValidated,10.182521,93.54972
1305309456826990464,f_thiele_innes,-2.0918356349229805,0.044831935,-2.0847564502449534,0.043208763,-0.11369489508176138,OrbitalTargetedSearchValidated,8.422082,344.94965
1318110830190386048,f_thiele_innes,-0.5916735669116896,0.030523142,-0.5896903120612438,0.02727431,-0.04845067203020578,OrbitalTargetedSearchValidated,8.843887,29.752174
1348238101626698368,f_thiele_innes,5.645759040883105,0.06566452,5.649574593101896,0.07116205,-0.039405032771888365,OrbitalTargetedSearchValidated,8.134892,82.045425
1436561046051723648,f_thiele_innes,-1.091049993670043,0.06474817,-0.9679790057057398,0.075244196,-1.2397927356559215,OrbitalTargetedSearchValidated,7.5826483,77.131935
1484569984328261632,f_thiele_innes,0.0503674274535718,0.045298517,-0.163489229778552,0.07701426,2.3935118284974473,OrbitalTargetedSearchValidated,7.8589067,171.52774
1527631807474248448,f_thiele_innes,1.1168248189442191,0.04465947,1.1011455556900032,0.04409934,0.24981616157392939,OrbitalTargetedSearchValidated,8.304795,785.8862
1529439851267809024,f_thiele_innes,1.6489791334697272,0.047939092,1.59713195856515,0.04365382,0.7996564163823179,OrbitalTargetedSearchValidated,8.54378,133.61244
1568219729458240128,f_thiele_innes,3.4713176986471934,0.07645883,3.401477497892388,0.06738052,0.6852980524999894,OrbitalTargetedSearchValidated,6.7498126,270.71344
1615450866336763904,f_thiele_innes,7.048682666851756,0.09083214,6.906001999604654,0.24622113,0.5436674210076506,OrbitalTargetedSearchValidated,7.1135936,196.52153
1648950576156773760,f_thiele_innes,-0.545453079212679,0.20943025,-0.495792832951105,0.1646051,-0.18642953166820528,OrbitalTargetedSearchValidated,9.289313,140.51233
1695571110421334144,f_thiele_innes,1.6613010793084368,0.09141861,1.6328031613374774,0.094954126,0.21620593885919379,OrbitalTargetedSearchValidated,6.4840364,168.49486
1813985523437968256,f_thiele_innes,-1.2345385822697803,0.117778994,-1.254875984897138,0.151879,0.10581620987846929,OrbitalTargetedSearchValidated,9.600535,165.75067
1886061603013491456,f_thiele_innes,-1.3598034961135823,0.26237482,-0.192879855629172,0.08394554,-4.23601609762948,OrbitalTargetedSearch,8.599754,69.752174
1918953867019478144,f_thiele_innes,0.2214897937983454,0.04635801,0.2162800643439176,0.041194983,0.08400504183087046,OrbitalTargetedSearchValidated,7.0877295,44.10601
2133476355197071616,f_thiele_innes,0.6001626636673636,0.017786441,0.6048269714523372,0.017130224,-0.1888829503685591,OrbitalTargetedSearchValidated,11.738809,44.819427
2161507648230817792,f_thiele_innes,1.0734104213218565,0.024127347,1.0077468866209802,0.04134613,1.3716770769570164,OrbitalTargetedSearchValidated,7.3742137,43.071552
2162250505790084480,f_thiele_innes,-0.7626192825672713,0.026535418,-0.8648529351463645,0.078374796,1.235526465796852,OrbitalTargetedSearchValidated,7.146882,65.12676
2208365672715184256,f_thiele_innes,-2.678273239786812,0.08467259,-2.836268726846583,0.09751236,1.2234079353201015,OrbitalTargetedSearchValidated,8.316957,145.18106
2299519550340109696,f_thiele_innes,0.147100550562349,0.023964668,0.0676413613902836,0.032887895,1.9526508328492345,OrbitalTargetedSearchValidated,8.905411,108.99855
2396173975404592512,f_thiele_innes,-0.8857980053347159,0.287812,-1.1029836525785812,0.19280736,0.6269337265776675,OrbitalTargetedSearchValidated,10.344408,44.767883
2843794470563210496,f_thiele_innes,-1.701200696700865,0.026130257,-1.7143340123579462,0.02369079,0.37235443952175606,OrbitalTargetedSearchValidated,9.4896965,85.79761
2888649013058936448,f_thiele_innes,1.8974575717847029,0.052476868,1.8210592657350324,0.063834466,0.9245192564962139,OrbitalTargetedSearchValidated,6.3955708,45.438797
2889380085212270080,f_thiele_innes,8.380659587369893,0.39880338,8.76053935059555,0.26909554,-0.789607791507382,OrbitalTargetedSearchValidated,8.012411,39.677383
2983397469077381632,f_thiele_innes,-0.6747582351316094,2.0128489,5.692789879503367,0.31726637,-3.124871248797401,OrbitalTargetedSearchValidated,7.2549515,284.45303
3028470161558479232,f_thiele_innes,4.9669994776120765,0.16511674,5.026101974649787,0.13720807,-0.2752988496421062,OrbitalTargetedSearchValidated,8.797454,193.69704
3116065985196889216,f_thiele_innes,5.17205992421179,0.2328934,5.231009808892521,0.21735322,-0.18504994860862845,OrbitalTargetedSearchValidated,9.299451,95.59481
3569106488558337792,f_thiele_innes,1.6149981523076922,0.20330323,1.9993538583933288,0.046512812,-1.8429368127295174,OrbitalTargetedSearchValidated,6.9104433,117.27704
3579784327012046336,f_thiele_innes,0.3170833300892752,0.027725574,-0.0444633315271465,0.11818581,2.9782819478524885,OrbitalTargetedSearchValidated,6.6192145,52.140728
3603119331007599232,f_thiele_innes,-0.8454361383764432,0.052499592,-1.0013478535500948,0.09068422,1.4879243255540826,OrbitalTargetedSearchValidated,9.509236,155.70648
3626268998574790656,f_thiele_innes,-3.94297231598312,0.19737576,-3.792110980417848,0.23471414,-0.4919300526194395,OrbitalTargetedSearchValidated,7.3262544,123.12348
3638745672411053952,f_thiele_innes,0.0946586515750803,0.041904617,0.2247734416783434,0.08944219,-1.317325032948549,OrbitalTargetedSearchValidated,7.2787375,56.2277
4133650458966620672,f_thiele_innes,2.1347235176534776,0.046275616,2.176147168228724,0.0528652,-0.5895948306787112,OrbitalTargetedSearchValidated,7.451541,67.38386
4175134448570791040,f_thiele_innes,-28.326188573428027,2.8916883,-14.45034661313514,2.7185621,-3.496112606039918,OrbitalTargetedSearch,8.053742,10.915636
4354357901908595456,f_thiele_innes,-1.124264042799298,0.017809484,-1.074371977014921,0.023791816,-1.6787847511365577,OrbitalTargetedSearchValidated,9.374132,155.87837
4385502286022654464,f_thiele_innes,-0.2361512234937095,0.03748306,-0.4802029601590822,0.04748328,4.034248262655008,OrbitalTargetedSearchValidated,7.600814,20.402788
4565244438273756928,f_thiele_innes,6.666851745281195,0.3160463,5.355746198189225,0.3384955,2.8311311018664815,OrbitalTargetedSearch,7.4194126,29.844633
4594158089392172928,f_thiele_innes,-1.035699385849896,0.03357764,-1.029464349187594,0.043921567,-0.11277748617230544,OrbitalTargetedSearchValidated,7.9860225,30.474245
4650689681594278272,f_thiele_innes,-0.7519193764990725,0.072551735,-0.4135622565884265,0.15737508,-1.9525079387698847,OrbitalTargetedSearchValidated,7.4611964,147.30786
4748772376561143424,f_thiele_innes,1.7979296015692487,0.16613863,1.602993688446551,0.12494967,0.9377288752147831,OrbitalTargetedSearchValidated,9.462979,12.465732
4774328222246003840,f_thiele_innes,-0.3946269976838114,0.5492461,-0.222421586587458,0.18154722,-0.2976897774850661,OrbitalTargetedSearchValidated,6.38518,39.435493
