family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,323,165,13,17,0.04024767801857585,0.10303030303030303,0.06278262501172718,0.008990034654110208,0.15000000000000002,True,488,980,0.026970103962330624
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,323,165,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,488,980,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,323,165,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,488,980,1.0
