source_id,verdict,phot_g_mean_mag,bp_rp,d_pc,period,significance,l,b,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,amp_g,amp_g_baseline,damp_g,amp_bp,damp_bp,amp_rp,damp_rp,phot_variable_flag,in_vari_summary,std_dev_mag_g_fov,range_mag_g_fov,stetson_mag_g_fov,in_vari_rotation_modulation,ruwe,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,phot_bp_rp_excess_factor,phot_g_n_obs,visibility_periods_used,notes
4240540718818313984,CONFIRMED,14.611238,1.1724119,481.2763998264929,691.1678608875368,85.2,41.03951876182725,-12.234556516927931,,,M2,-2.4287900690273267,-2.2885627820351724,-0.14022728699215437,-2.0775703727275214,-0.09219124612283558,-2.3485528830454996,-0.10237473552471865,NOT_AVAILABLE,False,,,,,7.4880376,0,0.014548893,1.449662,705.65247,106.81736,1.2314769,321,19,Good solution
1694708646628402048,CONFIRMED,13.199534,0.765172,550.366566913139,632.0335601604571,114.9,108.84595948148964,44.44875012122156,,,M2,-2.4569397437083436,-2.40946679496767,-0.04747294874067354,-2.455713676814301,-0.15990254677224414,-2.6459720415679624,-0.1632641317586283,NOT_AVAILABLE,False,,,,,8.012691,0,0.021374777,0.99960816,818.46533,112.41461,1.1961037,332,25,Good solution
1522897482203494784,CONFIRMED,11.052851,1.2417936,80.3347107391859,45.51653693310744,156.6,101.3423996692728,77.86207732108284,,,M1,-2.4937140671142877,-2.39896901072731,-0.09474505638697783,-2.483223414762686,-0.06270744456117727,-2.577060757252769,0.07794496508232784,NOT_AVAILABLE,False,,,,,6.3765693,0,0.020949483,1.0197868,1565.2571,111.0956,1.2400129,511,25,Good solution
6481502062263141504,CONFIRMED,13.579686,0.756053,576.3644476863653,229.6837283026381,48.5,351.97715097081124,-40.64829042563675,,,M2,-2.470516094542474,-2.3971201640609947,-0.07339593048147908,-2.2140905656182177,0.026795606258814608,-2.437069523570893,-0.013815322323864176,NOT_AVAILABLE,False,,,,,3.9395952,0,0.02538027,0.49088672,181.5519,55.932426,1.1917213,412,19,Good solution
2995961897685517312,CONFIRMED,12.9975,0.9114647,399.3744135828546,189.76329734040044,39.9,219.16676624612256,-18.889975046398515,,,M2,-2.4491065323409953,-2.4069038686093913,-0.04220266373160397,-2.4158860741789008,-0.10491564367950845,-2.6028950728692686,-0.0916227798310949,NOT_AVAILABLE,False,,,,,3.9609625,0,0.016516743,0.54816955,331.56528,58.918564,1.2056135,342,21,Good solution
3184078579032750464,CONFIRMED,13.73133,0.86915874,698.8826582406497,614.8946644912102,87.4,208.5880129021836,-34.02020032795401,,,M2,-2.473283661679454,-2.3927116229740095,-0.08057203870544427,-2.3904555250003128,-0.18790259193025305,-2.4666581254773545,-0.059423779611369465,NOT_AVAILABLE,False,,,,,5.1256065,0,0.014052991,0.6628573,400.23102,102.52816,1.2040036,601,23,Good solution
2032579979951732736,NOT_CO,14.207269,0.96506405,546.0667509425546,215.44661636363173,63.1,64.3438761632758,4.768794270077654,,,M2,-1.5097422837778616,-2.340475060011188,0.8307327762333265,-1.4600933663251323,0.6236550623196437,-1.4637464822932285,0.8550379930771945,NOT_AVAILABLE,False,,,,,3.3006542,0,0.016816204,0.5195643,151.40506,57.335316,1.2153441,530,27,Possible EB
5355633933885075328,UNKNOWN,13.725297,0.90254974,711.2706278821041,574.7398061433263,76.8,282.3379357531195,1.9180305880260016,,,M2,-2.500265404745671,-2.3892346146333474,-0.11103079011232353,-2.354766653530998,-0.15182834096236597,-2.3518979631467625,0.055840328796392225,NOT_AVAILABLE,False,,,,,5.9745092,0,0.011078561,0.84348166,472.62793,93.57142,1.2109143,481,26,No RV follow-up
4466767229088016256,CONFIRMED,13.784063,0.84664917,750.2262378918094,776.6040441530886,116.1,32.41293882993364,40.33235710597466,,,M2,-2.476197272502544,-2.3877189838088797,-0.08847828869366436,-2.335253091140343,-0.13799997684133825,-2.4262163045504126,-0.02603456906614232,NOT_AVAILABLE,False,,,,,6.8714757,0,0.021311032,0.9417661,803.0228,136.54366,1.1986728,620,22,Good solution
3389767036738482432,CONFIRMED,14.723441,1.3403978,540.6980690999441,717.2313897113473,55.5,190.65122749100252,-9.916661819444384,,,M2,-2.257037472748109,-2.2765274412262917,0.01948996847818263,-2.0116594471507816,-0.05167665839355018,-2.230112669208578,0.004135072454038546,NOT_AVAILABLE,False,,,,,4.413084,0,0.07393745,0.8040803,256.14703,79.72467,1.2506315,497,19,Good solution
2919995917769953408,CONFIRMED,14.970135,1.2134504,436.1367329549949,456.77405102814447,23.2,235.6665620293592,-13.9917153873712,,,,-2.156975352923071,-2.2489970820697085,0.09202172914663764,-1.7760275053055008,0.11899140823800125,-2.2125792272613816,-0.026647474054512177,VARIABLE,True,0.006215268,0.026287876,3.2997718,0.0,3.5940385,0,0.021735568,0.6858744,144.63708,65.14727,1.2320178,528,29,Good solution
5039979680444075392,CONFIRMED,12.719213,0.8702841,374.57930899633783,553.3047797429405,83.8,199.32198235640809,-83.56324969244785,0.01486961,0.0021681262,M2,-2.2728423658295704,-2.420302372264997,0.14746000643542656,-2.4247209671914804,-0.08437969098658549,-2.516409662886211,0.031738360173080515,NOT_AVAILABLE,False,,,,,9.283251,0,0.025758686,1.0881224,1486.8455,149.28236,1.1967926,473,19,Good solution
1683575679079854848,CONFIRMED,14.29955,0.88706017,728.238753932463,795.5664209871641,49.6,128.92174987942272,47.34830719825986,,,M2,-2.4110054277563453,-2.3302711343333744,-0.0807342934229709,-2.1749794279928647,-0.1154204469988045,-2.3719636118131096,-0.07613432459407132,NOT_AVAILABLE,False,,,,,5.4826493,0,0.018899404,0.6796679,205.75755,83.134895,1.1995614,392,25,Good solution
1579254496872812032,CONFIRMED,14.497244,0.9942255,635.5880648208329,601.4623670644385,64.8,118.55715668007186,56.68047748734784,,,M2,-2.379826109025774,-2.304046058269713,-0.07578005075606109,-2.040493310071224,-0.02535613080864252,-1.9256772887824634,0.3395035175600094,NOT_AVAILABLE,False,,,,,5.0836163,1,0.0117268,0.92240053,352.21695,82.093094,1.2289889,413,28,Good solution
5283631903842076032,UNKNOWN,13.305844,1.14427,296.1581912227056,90.7540776405836,31.3,276.2650153639824,-26.52987286143733,0.030864686,0.001968511,M2,-2.1558027702898843,-2.403033331786527,0.24723056149664258,-2.1979282148876296,0.08026642895254721,-2.392550640392952,0.07083575406956566,VARIABLE,True,0.007628805,0.04257776,5.8898196,0.0,5.0458517,0,0.01161457,0.6220758,317.4748,75.08348,1.2320431,1095,26,No RV follow-up
220012968211559296,CONFIRMED,13.930196,1.1103363,313.1758350730108,196.34059445516763,25.3,158.97569783463803,-13.71703024446296,,,M2,-1.9967111494668033,-2.363493438043459,0.3667822885766556,-1.9172925785274506,0.2502080765203978,-1.9957676407815252,0.3803223302001937,VARIABLE,True,0.011233767,0.04307294,10.270588,0.0,2.5255005,0,0.03326828,0.2922724,53.69608,33.154312,1.2252066,355,17,Good solution
1349949010439190912,SPURIOUS,16.606823,-0.0413723,118.06440262508475,127.73539631364773,19.157179,73.4484278247226,27.905978666775194,,,,-1.7686295761170008,-1.9690782085360297,0.20044863241902888,-1.6608155999011138,-0.27656053542738057,-1.4481399099830576,0.3791875758304941,NOT_AVAILABLE,False,,,,,2.0869536,0,0.019611994,0.8542142,42.30901,24.642838,1.126527,341,27,"synthetic thin store, scenario thin"
1342378666723266304,SPURIOUS,17.323904,2.4717522,254.76773161411566,818.753013251239,20.395765,61.59697237300784,30.643566097797503,,,,-1.757514512314615,-1.8725943812033872,0.1150798688887722,-0.879692991119204,0.281074663551778,-1.4992807216359931,0.20471257692692957,NOT_AVAILABLE,False,,,,,2.446394,0,0.008253301,1.6296129,68.92402,33.214146,1.420987,379,28,"synthetic thin store, scenario thin"
4970585103570821376,SPURIOUS,17.188044,2.102848,477.85288761271437,856.1195402857727,23.978706,236.43857353815488,-70.5311698996884,,,,-1.831274097255485,-1.8905494146540114,0.05927531739852632,-1.0743070967759043,0.11602313644302598,-1.423782341309963,0.3107805412065672,NOT_AVAILABLE,False,,,,,1.6775005,1,0.024699567,0.8756732,38.855007,27.818596,1.3623387,1005,25,"synthetic thin store, scenario thin"
1579254496872812032,CONFIRMED,14.497244,0.9942255,635.5880648208329,601.4623670644385,64.75066,118.55715668007186,56.68047748734784,,,M2,-2.379826109025774,-2.304046058269713,-0.07578005075606109,-2.040493310071224,-0.02535613080864252,-1.9256772887824634,0.3395035175600094,NOT_AVAILABLE,False,,,,,5.0836163,1,0.0117268,0.92240053,352.21695,82.093094,1.2289889,413,28,"synthetic thin store, scenario thin"
1464711807899087872,CONFIRMED,13.816935,1.5622768,176.22098503058956,847.2039967977466,50.585835,88.3759401551908,85.6066248933146,,,M2,-2.4319396621081344,-2.379255494865588,-0.05268416724254621,-2.185722895295584,0.007060823846823272,-2.3190107200132357,0.07652529354290216,NOT_AVAILABLE,False,,,,,11.496136,1,0.012824034,1.5418965,1825.4982,200.50797,1.2747841,598,19,"synthetic thin store, scenario thin"
5933215127248291456,SPURIOUS,13.48727,1.7867708,2359.8384305632885,833.2210330838159,34.509766,330.0021536582552,-1.2226200721043776,,,,-2.3892346146333474,-2.3998329402211303,0.010598325587782842,-2.322905199747333,-0.06476875859923226,-2.5514977778671906,-0.1117951037269096,NOT_AVAILABLE,False,,,,,1.661672,0,0.017227678,0.1271339,12.63248,21.386452,1.3085953,667,21,"synthetic thin store, scenario thin"
1919775721898098688,CONFIRMED,13.945654,1.153718,328.3938862617797,754.941790181835,73.42678,106.312113363035,-22.04360893485168,,,M2,-2.522061611587021,-2.3624167763935806,-0.1596448351934403,-2.2251292378735132,-0.0646043850314153,-2.407254698451768,-0.03509999497902738,NOT_AVAILABLE,False,,,,,7.8125553,1,0.032845415,1.045627,690.5719,120.52414,1.2298039,443,20,"synthetic thin store, scenario thin"
3403056073573564160,CONFIRMED,16.023014,1.8486547,343.73868946475426,891.8801038253795,10.962963,186.25739273967167,-4.816610006997305,,,,-2.034357199174677,-2.053657641370201,0.019300442195523626,-1.5445421131263504,0.005817145462722495,-2.0506237125010776,-0.1159365359956479,NOT_AVAILABLE,False,,,,,3.5659053,0,0.026449518,1.092609,125.90301,53.19563,1.315863,346,17,"synthetic thin store, scenario thin"
6140530793386059264,CONFIRMED,16.027472,1.8365383,350.23344165368263,607.2362625692613,44.462646,304.02383297369266,22.9810284504198,,,,-1.6655775301574745,-2.053657641370201,0.38808011121272634,-1.3439918476150154,0.20636741097405742,-1.7793069248879105,0.15538025161751912,VARIABLE,True,0.022379396,0.0913357,6.5578666,1.0,2.6386168,0,0.0037420809,0.7538067,61.446175,39.279045,1.3259529,432,19,"synthetic thin store, scenario thin"
