family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,319,169,26,4,0.08150470219435736,0.023668639053254437,-0.05783606314110293,0.009930228197024918,0.2,True,488,980,0.029790684591074756
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,319,169,0,0,0.0,0.0,0.0,1.0,0.2,True,488,980,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,319,169,0,0,0.0,0.0,0.0,1.0,0.2,True,488,980,1.0
