source_id,verdict,phot_g_mean_mag,bp_rp,d_pc,period,significance,l,b,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,amp_g,amp_g_baseline,damp_g,amp_bp,damp_bp,amp_rp,damp_rp,phot_variable_flag,in_vari_summary,std_dev_mag_g_fov,range_mag_g_fov,stetson_mag_g_fov,in_vari_rotation_modulation,ruwe,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,phot_bp_rp_excess_factor,phot_g_n_obs,visibility_periods_used,notes
1695294922548180224,SPURIOUS,13.119968,0.8298845,744.3151057725047,601.1775441016509,79.8912,108.95730360210432,42.15441642546707,,,M2,-2.501341914977568,-2.413019394362833,-0.08832252061473511,-2.312977023938601,-0.004049619369657531,-2.661626894726859,-0.16456643440844188,NOT_AVAILABLE,False,,,,,7.2309537,0,0.017763875,0.87905735,668.15576,99.83561,1.199766,322,24,"synthetic reversal store, scenario d2_reversal"
6259582820065293696,CONFIRMED,13.439865,1.7179852,113.39966263715306,967.8708534761548,67.93595,348.1796801264228,32.80858183345549,,,,-2.356161869501259,-2.399810101077822,0.043648231576562946,-2.104371964100068,0.15953314126625306,-2.5485645028740147,-0.10202844566293523,NOT_AVAILABLE,False,,,,,44.232838,0,0.008826657,4.988485,17908.459,332.95142,1.2988709,184,15,"synthetic reversal store, scenario d2_reversal"
6370793232894189312,CONFIRMED,15.569878,1.697856,352.08790182563484,448.32778262664544,50.233845,318.82198898772714,-37.0532641666086,,,,-2.167233713705852,-2.1336528336996317,-0.033580880006220504,-1.6666187839791256,0.04305804455527906,-2.1566550214523605,-0.1058527373001823,NOT_AVAILABLE,False,,,,,3.5165246,0,0.009752848,0.97146237,172.20729,58.754383,1.2797709,470,29,"synthetic reversal store, scenario d2_reversal"
4396043583176084352,CONFIRMED,15.166007,1.6871014,301.5696325868867,571.4520591037965,45.571762,359.69268498149154,35.417759319509365,,,M2,-2.233797960037927,-2.2170087376418643,-0.01678922239606262,-1.9157647395892718,-0.07384103933077069,-2.145548323199788,-0.010857245895500078,NOT_AVAILABLE,False,,,,,3.708704,1,0.058375467,0.708689,105.40704,53.820644,1.2951283,472,15,"synthetic reversal store, scenario d2_reversal"
5772986493132305024,SPURIOUS,15.232279,1.1284704,1270.493083622687,1101.6363504640344,9.455803,306.7906504848904,-18.509727641725075,,,,-2.3578878197181656,-2.2041056460334807,-0.15378217368468494,-1.9234635336928985,-0.10321702821638024,-2.2024156164653235,-0.0802318426370845,NOT_AVAILABLE,False,,,,,2.350323,0,0.01672016,0.52748656,60.724373,30.968634,1.2299744,423,27,"synthetic reversal store, scenario d2_reversal"
4029061064636970624,CONFIRMED,15.113965,1.6082449,301.7349868701437,801.5431727616033,75.44453,165.05978703524693,79.39457830865287,,,M2,-2.2822819264269816,-2.2244056582508356,-0.057876268176145995,-1.7636620944161312,0.0954625289449389,-2.159410247106859,0.0,NOT_AVAILABLE,False,,,,,6.834107,1,0.023681384,1.5148959,542.363,99.96319,1.281915,390,18,"synthetic reversal store, scenario d2_reversal"
4193423106508658432,SPURIOUS,15.614362,1.8435268,349.20499475672136,798.1193416823986,42.522346,29.602506290210734,-17.226183007579102,,,,-2.0905616373721485,-2.1262968703798517,0.035735233007703204,-1.6516233567781076,0.043449547699114355,-2.0745549498395897,-0.03187756855636037,NOT_AVAILABLE,False,,,,,4.3406935,0,0.019895745,1.2406379,225.26938,63.0556,1.3111335,320,17,"synthetic reversal store, scenario d2_reversal"
1394121134170224512,CONFIRMED,16.182148,1.9123096,285.28607787183375,643.7318798246499,67.01474,71.30556515003397,54.64895086555055,,,,-2.0171972578199227,-2.0259009883698234,0.008703730549900701,-1.4667114753876138,0.04198219632396483,-1.9300360835987345,-0.02051883637023777,VARIABLE,True,0.007405727,0.027822088,1.7638661,0.0,3.9833698,0,0.0142637715,1.3906019,206.27647,67.56921,1.3150784,480,29,"synthetic reversal store, scenario d2_reversal"
4637171465304969216,SPURIOUS,14.01124,0.8599396,839.1906821574869,639.1506475352518,54.9969,296.0864890982159,-40.2602097962723,,,M2,-2.4239352975744715,-2.356960651236972,-0.06697464633749961,-2.2021675535714875,-0.05346139617491952,-2.3204085820759746,0.03778232260439918,NOT_AVAILABLE,False,,,,,4.991551,0,0.026710458,0.65781444,238.19395,75.15505,1.1979741,380,28,"synthetic reversal store, scenario d2_reversal"
1374547662532598400,CONFIRMED,14.269913,0.8932762,1023.9326733022173,717.2104871452863,21.854939,57.701603702041695,54.31470219969093,,,M2,-2.4025695056110647,-2.3318417809767906,-0.07072772463427413,-2.1838005286331508,-0.12110201193099668,-2.3240779995725362,-0.019281589319556147,NOT_AVAILABLE,False,,,,,3.237415,0,0.009343894,0.5185768,140.29543,53.024178,1.2010311,473,29,"synthetic reversal store, scenario d2_reversal"
2440289474287776896,SPURIOUS,14.723334,0.9460659,976.1690794093486,899.8992675491502,10.618296,77.13059609368302,-62.37705578390806,,,,-2.4089833294899274,-2.2765274412262917,-0.13245588826363575,-1.9856266864555818,-0.025643897698350404,-2.3060615264761415,-0.07181378481352496,NOT_AVAILABLE,False,,,,,2.5860026,1,0.053562555,0.46862096,54.68044,25.054874,1.2130464,225,14,"synthetic reversal store, scenario d2_reversal"
510090489546052096,SPURIOUS,14.278466,0.9862051,1908.7531290511156,797.7030487692691,14.294672,127.07764081138497,-2.946518046833562,,,,-2.4212039997702477,-2.3311032135904535,-0.09010078617979422,-2.2140009524451396,-0.15184599904752938,-2.3798272173447517,-0.07669354479711021,NOT_AVAILABLE,False,,,,,2.029808,0,0.009871315,0.3020505,55.953793,32.284985,1.219363,703,28,"synthetic reversal store, scenario d2_reversal"
6401995105147577216,CONFIRMED,14.282268,1.5536604,252.798815847694,142.2401341463935,75.47699,327.2785718378896,-41.71166955624194,,,M2,-2.3971201640609947,-2.331062136573033,-0.06605802748796163,-2.0593167852137415,0.0028175421971043946,-2.32797871365118,-0.025195666882788625,NOT_AVAILABLE,False,,,,,4.553198,1,0.011432653,0.7425833,308.75836,82.47897,1.2720438,538,28,"synthetic reversal store, scenario d2_reversal"
6458838138316614784,CONFIRMED,14.942384,1.1287222,679.5532755848644,955.7541244778154,18.801737,336.5153196628053,-44.86187229852405,,,,-2.3275834211998,-2.251963021819813,-0.0756203993799871,-2.081581539742949,-0.1798213718671584,-2.2546059153883524,-0.06192174263636474,NOT_AVAILABLE,False,,,,,3.331037,0,0.02191323,0.69316065,167.1539,60.841984,1.2219545,554,25,"synthetic reversal store, scenario d2_reversal"
4771965887154020992,SPURIOUS,14.531445,0.73718834,750.0161692987058,666.7936456284178,10.051113,259.600665904299,-35.01141029484735,,,M2,-2.348239431326692,-2.2967845750004994,-0.05145485632619273,-2.163037464621115,-0.15408616755107474,-2.201110994207264,0.058843208153589455,NOT_AVAILABLE,False,,,,,3.5110075,0,0.007750767,0.6395127,145.14975,49.427696,1.1942406,337,26,"synthetic reversal store, scenario d2_reversal"
6740285146201616512,CONFIRMED,13.519151,1.2042732,537.65187231616,1048.747554874922,12.728416,3.487923044387537,-26.048368104407903,,,,-2.5790943144034797,-2.398447943737712,-0.18064637066576772,-2.24864568449621,0.0017808474866902735,-2.7219442190301377,-0.29301198960856034,NOT_AVAILABLE,False,,,,,6.9787126,0,0.014178164,0.90794927,602.2936,100.02748,1.2427793,314,17,"synthetic reversal store, scenario d2_reversal"
5335019710119628288,CONFIRMED,11.886198,1.645895,2336.997180936534,973.0346598826656,24.31961,295.00841758784424,0.614505419693303,,,,-2.5438679995311584,-2.429790854755284,-0.11407714477587438,-2.149205410028559,0.2469736559122997,-2.649150132027792,-0.012419685859616614,NOT_AVAILABLE,False,,,,,2.434211,0,0.016546883,0.35234046,127.53554,33.76415,1.2887286,403,27,"synthetic reversal store, scenario d2_reversal"
5895166321182018304,CONFIRMED,14.789216,1.236516,507.4797791070171,1138.674447873428,10.656531,319.9062583122172,7.186513934931544,,,M2,-2.310319257520201,-2.271673700423709,-0.03864555709649187,-2.04105876043928,-0.1015535389288118,-2.0837272047627504,0.13299545727892914,NOT_AVAILABLE,False,,,,,2.648002,0,0.050807368,0.4539906,70.45564,39.994736,1.2416698,444,16,"synthetic reversal store, scenario d2_reversal"
3316943117456776576,SPURIOUS,16.583155,2.199994,309.3500791538138,944.313605527954,19.498167,205.9123107976741,-7.282013350988816,,,,-1.8006424374928958,-1.9731260599928833,0.1724836224999875,-1.3213410772590457,0.07049692828269283,-1.7650952877165458,0.069047413904328,NOT_AVAILABLE,False,,,,,3.2976668,0,0.0121015785,1.5511627,101.54925,35.947617,1.3992536,199,15,"synthetic reversal store, scenario d2_reversal"
2469926638416055168,CONFIRMED,15.449045,1.1878166,391.4472675584658,582.1272644608122,18.151522,138.17569211920187,-72.91572953122862,,,,-2.2539199668372008,-2.1617500882865928,-0.09216987855060799,-1.8505991160616764,-0.09816746410896848,-2.0516998468857572,0.02723176877718103,NOT_AVAILABLE,False,,,,,3.2800314,0,0.035673775,0.7571082,122.95722,57.130127,1.233575,591,15,"synthetic reversal store, scenario d2_reversal"
1886436055442248960,SPURIOUS,16.68839,2.500163,231.7279357581172,690.9892117895199,64.293205,95.98157970858271,-25.67969786118832,,,,-1.8464085695356973,-1.9558450447071172,0.10943647517141986,-1.2285836594620265,0.13248012686486033,-1.8745593938463916,-0.059734965524726125,NOT_AVAILABLE,False,,,,,4.464854,1,0.0058325483,2.1775565,249.31198,66.47621,1.4153062,445,20,"synthetic reversal store, scenario d2_reversal"
4920760390559115136,CONFIRMED,16.010715,1.7957993,459.77010482651895,813.0960364897828,28.314537,303.69284518070134,-61.63537001376598,,,,-2.0781472022643257,-2.053672604950876,-0.02447459731344992,-1.634179186851288,-0.08321017225221561,-1.9116627461292928,0.023260354616986945,NOT_AVAILABLE,False,,,,,3.2172427,0,0.0073203477,1.1435896,147.0969,53.619823,1.3029535,493,28,"synthetic reversal store, scenario d2_reversal"
2197889285419854848,CONFIRMED,16.958157,2.0086775,520.0179153773846,782.2899849155564,16.112404,100.61291589179238,0.2085436509773619,,,,-1.8067110133918287,-1.9191077412944562,0.11239672790262745,-1.1589982835122756,0.11131630102012813,-1.695707349167586,0.07423935755735367,NOT_AVAILABLE,False,,,,,1.6718805,0,0.0033653476,0.8012954,23.911444,15.892268,1.3233973,469,26,"synthetic reversal store, scenario d2_reversal"
6914785436893172224,SPURIOUS,15.981152,1.7878208,448.76185916099956,810.3646977705463,16.638525,42.86182174474141,-27.7604364362719,,,,-2.0322774702768323,-2.062419811805957,0.03014234152912465,-1.48022091687868,0.08050242441162614,-1.9585901534063306,-0.01480955146769447,NOT_AVAILABLE,False,,,,,3.2046294,0,0.018256014,0.7527568,67.752975,51.287735,1.3083652,446,21,"synthetic reversal store, scenario d2_reversal"
386937834242057344,SPURIOUS,14.729296,1.0998869,743.5201324496252,807.4202437031528,42.729668,115.74649460132903,-15.66551605830288,,,M2,-2.370123964938924,-2.2765274412262917,-0.09359652371263216,-1.9414635562050417,0.01815281281847181,-2.313548796729373,-0.07938674420595504,NOT_AVAILABLE,False,,,,,4.0368266,0,0.012597634,0.7979093,206.774,60.69334,1.2332578,374,20,"synthetic reversal store, scenario d2_reversal"
5375715865227179392,CONFIRMED,15.906926,1.8845148,428.9460429361277,878.5758288938179,14.878417,288.7314825134504,14.971685564368851,,,,-2.0748032176089315,-2.0752154905887963,0.0004122729798647917,-1.6450458521942173,-0.05671940228593897,-1.9819704870922559,-0.022000879507107607,NOT_AVAILABLE,False,,,,,3.3573685,0,0.029204993,1.0932565,160.90106,56.41376,1.3134816,468,24,"synthetic reversal store, scenario d2_reversal"
159844874438662400,CONFIRMED,13.917914,2.0162382,95.53568927418813,973.2867446506212,27.622816,169.2675876552177,-9.28241598847125,,,M2,-2.292314379022093,-2.3659368375175447,0.07362245849545168,-2.072869058411406,0.09584924080349033,-2.42563901591149,-0.045997598038008736,NOT_AVAILABLE,False,,,,,29.571396,0,0.003982544,3.4430332,6651.204,309.88672,1.3337146,312,16,"synthetic reversal store, scenario d2_reversal"
4129482893281612416,CONFIRMED,14.691736,1.936449,205.65396499413964,474.41697122641295,35.40668,4.084358861474347,13.759417722170568,,,M2,-2.2051292307358024,-2.279327682514297,0.0741984517784946,-2.0564264123855076,-0.09089238344098893,-2.3760312434918385,-0.1385386875122041,NOT_AVAILABLE,False,,,,,9.884171,0,0.011043934,1.942132,1061.0774,120.725845,1.3215207,247,16,"synthetic reversal store, scenario d2_reversal"
