source_id,designation,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,astrometric_excess_noise,non_single_star
4373465352415301632,Gaia DR3 4373465352415301632,262.17120727595824,-0.5810919626714084,2016.0,2.069988584035135,0.116677545,-6.4368962467077075,-25.480478587267733,13.771998,1.1747837,7.6376343,1.0223111,1
5870569352746779008,Gaia DR3 5870569352746779008,207.56971494177265,-59.23900523844159,2016.0,0.6720984653080496,0.10447467,-7.755380383954656,-5.509830181525644,12.276908,1.4931593,9.220705,1.0616639,3
