solution_id,source_id,nss_solution_type,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,a_thiele_innes,a_thiele_innes_error,b_thiele_innes,b_thiele_innes_error,f_thiele_innes,f_thiele_innes_error,g_thiele_innes,g_thiele_innes_error,c_thiele_innes,c_thiele_innes_error,h_thiele_innes,h_thiele_innes_error,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,semi_amplitude_secondary,semi_amplitude_secondary_error,mass_ratio,mass_ratio_error,fill_factor_primary,fill_factor_primary_error,fill_factor_secondary,fill_factor_secondary_error,inclination,inclination_error,arg_periastron,arg_periastron_error,temperature_ratio,temperature_ratio_error,temperature_ratio_definition,astrometric_n_obs_al,astrometric_n_good_obs_al,rv_n_obs_primary,rv_n_good_obs_primary,rv_n_obs_secondary,rv_n_good_obs_secondary,phot_g_n_obs,phot_g_n_good_obs,bit_index,corr_vec,obj_func,goodness_of_fit,efficiency,significance,flags,conf_spectro_period,r_pole_sum,r_l1_point_sum,r_spher_sum,ecl_time_primary,ecl_time_secondary,ecl_dur_primary,ecl_dur_secondary,g_luminosity_ratio,input_period_error,g_rank,astrometric_jitter
4338096422163308546,5870569352746779008,AstroSpectroSB1,207.56971624195836,0.06482769,-59.23900498694774,0.027924482,0.8591918579064037,0.018293705,-10.477810178654781,0.09809765,-4.611093321044039,0.062035598,2.4782304757441582,0.046954542,2.450441573436567,0.096332304,-1.9827446468097314,0.10347517,3.007833547600995,0.10905123,2.061474252749893,0.112943575,-1.9525722009847422,0.12393499,1352.2889370485916,45.469105,52.7881715673884,3.8733842,0.5323278531135168,0.015242959,-3.209522696914512,0.6448445,,,,,,,,,,,,,,,,,,798,767,32,32,0,0,,,65535,"(-0.28826183, 0.7105017, -0.52574706, -0.21933624, 0.086509906, -0.14516878, 0.6302555, -0.3771263, 0.5500957, -0.73675364, -0.16729414, 0.30398202, -0.20453878, -0.8524959, 0.44096807, 0.93901193, -0.483403, 0.7650907, -0.40073904, 0.760147, -0.018390514, -0.89376473, 0.5308219, -0.76396966, 0.40606955, -0.8563013, 0.0148804, -0.9522201, -0.09896384, 0.21685918, -0.17396761, -0.91208214, 0.5061753, 0.94459516, 0.033455096, -0.06152862, -0.25910425, 0.15509658, -0.2196958, -0.46669292, 0.19075292, 0.5711617, -0.15632574, 0.123740986, 0.5730349, -0.6190153, 0.3727271, -0.5269465, 0.511369, -0.69945323, -0.20429476, -0.72100574, 0.716509, -0.25523147, -0.3031498, 0.18343681, -0.076961316, 0.14444804, -0.7800489, 0.65127426, 0.67564595, 0.33760983, -0.36696544, 0.71416605, 0.66939396, -0.4554749, 0.76010406, -0.085685216, 0.51160055, -0.71235156, 0.8925269, 0.42780364, 0.7911277, -0.8147842, 0.5150208, 0.14617956, -0.67924684, 0.6091381, 0.5922516, -0.23008141, 0.45837632, -0.8792923, 0.9372642, 0.6043152, 0.73485035, -0.7568019, 0.6737804, 0.27924234, -0.70115626, 0.7368394, 0.93496126, 0.8697892, -0.5762039, 0.7589055, 0.08591607, 0.41520476, -0.5027001, 0.85735095, -0.8110985, -0.46167427, -0.4300237, -0.5127689, -0.06291884, 0.42949262, 0.30797017)",911.1705,3.0688643,0.0,39.845856,72057594037960768,,,,,,,,,,,,
4338096422163308546,4373465352415301632,Orbital,262.171208162297,0.49589708,-0.5810920153840334,0.15092158,2.0954515888832432,0.01745574,-7.702050443675317,0.020406907,-25.85042074524512,0.026994323,-0.262289119199277,0.16984475,2.9291159041806485,0.17521776,1.5248071482113947,0.15387644,0.5343685858549198,0.54653114,,,,,185.7656578920495,0.30688563,-12.024680365644883,6.348962,0.48893589298452034,0.074341,,,,,,,,,,,,,,,,,,,,419,417,,,,,,,8191,"(-0.9385065, -0.10964689, 0.09768217, 0.025997613, -0.09885585, -0.04858593, 0.046310935, -0.18919176, 0.12997928, 0.08754877, -0.7026825, 0.7199984, -0.1333831, -0.16456777, 0.06737773, 0.976118, -0.90516096, -0.0790209, -0.0389514, 0.14850111, -0.64331377, 0.7340439, -0.7446727, -0.32354277, -0.02299099, 0.10600532, -0.12226893, 0.70452565, 0.31863543, -0.2744563, 0.2560132, 0.1476755, -0.23248082, -0.85903525, 0.25882402, -0.35804698, 0.9656088, -0.9219766, -0.2000572, 0.053233586, 0.008816738, -0.5612588, 0.9152694, 0.8657674, 0.1358042, -0.019772751, 0.06291951, -0.08401399, 0.08238114, -0.81962156, -0.073049106, -0.14815669, 0.03363582, 0.13756153, 0.068924904, -0.21668243, 0.16537377, -0.2642203, -0.15781169, 0.33261746, 0.7964632, -0.14971647, 0.4369154, -0.98625296, -0.041849695, -0.25472474)",413.2909,0.31277087,0.0,13.56551,64,,,,,,,,,,,,
