family,metric,kind,n_conf,n_spur,k_conf,k_spur,rate_conf,rate_spur,effect,p,min_detectable,testable,n_in_footprint,n_store_rows,p_holm
"D1 (X-ray activity, eROSITA-DE)",D1a in-footprint detection rate,rate,245,243,12,18,0.04897959183673469,0.07407407407407407,0.02509448223733938,0.26431887232530743,0.15000000000000002,True,488,980,0.7929566169759223
"D1 (X-ray activity, eROSITA-DE)",D1b hard-band (2.3-5 keV) rate,rate,245,243,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,488,980,1.0
"D1 (X-ray activity, eROSITA-DE)",D1c DR1-only fader rate,rate,245,243,0,0,0.0,0.0,0.0,1.0,0.15000000000000002,True,488,980,1.0
